fuel,nems_region,nems_scenario,simulation_year,regional_price_adder
Gas,CA,Low_growth_AEO_2012,2057,0.8016
Gas,CA,Low_growth_AEO_2012,2058,0.8158
Gas,CA,Low_growth_AEO_2012,2059,0.8299
Gas,CA,Low_growth_AEO_2012,2060,0.8441
Gas,CA,Reference_AEO_2012,2011,0.3298
Gas,CA,Reference_AEO_2012,2012,0.5221
Gas,CA,Reference_AEO_2012,2013,0.0955
Gas,CA,Reference_AEO_2012,2014,-0.0353
Gas,CA,Reference_AEO_2012,2015,0.0957
Gas,CA,Reference_AEO_2012,2016,0.2034
Gas,CA,Reference_AEO_2012,2017,0.2007
Gas,CA,Reference_AEO_2012,2018,0.2382
Gas,CA,Reference_AEO_2012,2019,0.2854
Gas,CA,Reference_AEO_2012,2020,0.1907
Gas,CA,Reference_AEO_2012,2021,0.2730
Gas,CA,Reference_AEO_2012,2022,0.3575
Gas,CA,Reference_AEO_2012,2023,0.3834
Gas,CA,Reference_AEO_2012,2024,0.3794
Gas,CA,Reference_AEO_2012,2025,0.3733
Gas,CA,Reference_AEO_2012,2026,0.3974
Gas,CA,Reference_AEO_2012,2027,0.4315
Gas,CA,Reference_AEO_2012,2028,0.4297
Gas,CA,Reference_AEO_2012,2029,0.3867
Gas,CA,Reference_AEO_2012,2030,0.4511
Gas,CA,Reference_AEO_2012,2031,0.5189
Gas,CA,Reference_AEO_2012,2032,0.5554
Gas,CA,Reference_AEO_2012,2033,0.5455
Gas,CA,Reference_AEO_2012,2034,0.5265
Gas,CA,Reference_AEO_2012,2035,0.5160
Gas,CA,Reference_AEO_2012,2036,0.5720
Gas,CA,Reference_AEO_2012,2037,0.5895
Gas,CA,Reference_AEO_2012,2038,0.6070
Gas,CA,Reference_AEO_2012,2039,0.6245
Gas,CA,Reference_AEO_2012,2040,0.6419
Gas,CA,Reference_AEO_2012,2041,0.6594
Gas,CA,Reference_AEO_2012,2042,0.6769
Gas,CA,Reference_AEO_2012,2043,0.6944
Gas,CA,Reference_AEO_2012,2044,0.7119
Gas,CA,Reference_AEO_2012,2045,0.7293
Gas,CA,Reference_AEO_2012,2046,0.7468
Gas,CA,Reference_AEO_2012,2047,0.7643
Gas,CA,Reference_AEO_2012,2048,0.7818
Gas,CA,Reference_AEO_2012,2049,0.7993
Gas,CA,Reference_AEO_2012,2050,0.8167
Gas,CA,Reference_AEO_2012,2051,0.8342
Gas,CA,Reference_AEO_2012,2052,0.8517
Gas,CA,Reference_AEO_2012,2053,0.8692
Gas,CA,Reference_AEO_2012,2054,0.8867
Gas,CA,Reference_AEO_2012,2055,0.9041
Gas,CA,Reference_AEO_2012,2056,0.9216
Gas,CA,Reference_AEO_2012,2057,0.9391
Gas,CA,Reference_AEO_2012,2058,0.9566
Gas,CA,Reference_AEO_2012,2059,0.9741
Gas,CA,Reference_AEO_2012,2060,0.9916
Gas,Canada_WECC,High_growth_AEO_2012,2011,0.2720
Gas,Canada_WECC,High_growth_AEO_2012,2012,0.2454
Gas,Canada_WECC,High_growth_AEO_2012,2013,-0.3595
Gas,Canada_WECC,High_growth_AEO_2012,2014,-0.3916
Gas,Canada_WECC,High_growth_AEO_2012,2015,-0.2314
Gas,Canada_WECC,High_growth_AEO_2012,2016,-0.1136
Gas,Canada_WECC,High_growth_AEO_2012,2017,-0.1294
Gas,Canada_WECC,High_growth_AEO_2012,2018,-0.0480
Gas,Canada_WECC,High_growth_AEO_2012,2019,-0.0907
Gas,Canada_WECC,High_growth_AEO_2012,2020,0.0190
Gas,Canada_WECC,High_growth_AEO_2012,2021,0.2720
Gas,Canada_WECC,High_growth_AEO_2012,2022,0.4302
Gas,Canada_WECC,High_growth_AEO_2012,2023,0.4394
Gas,Canada_WECC,High_growth_AEO_2012,2024,0.2462
Gas,Canada_WECC,High_growth_AEO_2012,2025,0.0292
Gas,Canada_WECC,High_growth_AEO_2012,2026,0.0050
Gas,Canada_WECC,High_growth_AEO_2012,2027,-0.2298
Gas,Canada_WECC,High_growth_AEO_2012,2028,-0.2732
Gas,Canada_WECC,High_growth_AEO_2012,2029,-0.2699
Gas,Canada_WECC,High_growth_AEO_2012,2030,-0.2730
Gas,Canada_WECC,High_growth_AEO_2012,2031,-0.2666
Gas,Canada_WECC,High_growth_AEO_2012,2032,-0.1344
Gas,Canada_WECC,High_growth_AEO_2012,2033,-0.0714
Gas,Canada_WECC,High_growth_AEO_2012,2034,0.0130
Gas,Canada_WECC,High_growth_AEO_2012,2035,0.0535
Gas,Canada_WECC,High_growth_AEO_2012,2036,-0.0261
Gas,Canada_WECC,High_growth_AEO_2012,2037,-0.0045
Gas,Canada_WECC,High_growth_AEO_2012,2038,0.0171
Gas,Canada_WECC,High_growth_AEO_2012,2039,0.0386
Gas,Canada_WECC,High_growth_AEO_2012,2040,0.0602
Gas,Canada_WECC,High_growth_AEO_2012,2041,0.0818
Gas,Canada_WECC,High_growth_AEO_2012,2042,0.1033
Gas,Canada_WECC,High_growth_AEO_2012,2043,0.1249
Gas,Canada_WECC,High_growth_AEO_2012,2044,0.1465
Gas,Canada_WECC,High_growth_AEO_2012,2045,0.1680
Gas,Canada_WECC,High_growth_AEO_2012,2046,0.1896
Gas,Canada_WECC,High_growth_AEO_2012,2047,0.2112
Gas,Canada_WECC,High_growth_AEO_2012,2048,0.2327
Gas,Canada_WECC,High_growth_AEO_2012,2049,0.2543
Gas,Canada_WECC,High_growth_AEO_2012,2050,0.2759
Gas,Canada_WECC,High_growth_AEO_2012,2051,0.2974
Gas,Canada_WECC,High_growth_AEO_2012,2052,0.3190
Gas,Canada_WECC,High_growth_AEO_2012,2053,0.3406
Gas,Canada_WECC,High_growth_AEO_2012,2054,0.3621
Gas,Canada_WECC,High_growth_AEO_2012,2055,0.3837
Gas,Canada_WECC,High_growth_AEO_2012,2056,0.4053
Gas,Canada_WECC,High_growth_AEO_2012,2057,0.4268
Gas,Canada_WECC,High_growth_AEO_2012,2058,0.4484
Gas,Canada_WECC,High_growth_AEO_2012,2059,0.4700
Gas,Canada_WECC,High_growth_AEO_2012,2060,0.4915
Gas,Canada_WECC,High_TRR_AEO_2012,2011,0.3255
Gas,Canada_WECC,High_TRR_AEO_2012,2012,0.2799
Gas,Canada_WECC,High_TRR_AEO_2012,2013,-0.2132
Gas,Canada_WECC,High_TRR_AEO_2012,2014,-0.2335
Gas,Canada_WECC,High_TRR_AEO_2012,2015,-0.2068
Gas,Canada_WECC,High_TRR_AEO_2012,2016,-0.0792
Gas,Canada_WECC,High_TRR_AEO_2012,2017,-0.1211
Gas,Canada_WECC,High_TRR_AEO_2012,2018,-0.0577
Gas,Canada_WECC,High_TRR_AEO_2012,2019,-0.0889
Gas,Canada_WECC,High_TRR_AEO_2012,2020,0.0001
Gas,Canada_WECC,High_TRR_AEO_2012,2021,0.1718
Gas,Canada_WECC,High_TRR_AEO_2012,2022,0.3392
Gas,Canada_WECC,High_TRR_AEO_2012,2023,0.3972
Gas,Canada_WECC,High_TRR_AEO_2012,2024,0.3064
Gas,Canada_WECC,High_TRR_AEO_2012,2025,0.1613
Gas,Canada_WECC,High_TRR_AEO_2012,2026,0.1356
Gas,Canada_WECC,High_TRR_AEO_2012,2027,-0.1233
Gas,Canada_WECC,High_TRR_AEO_2012,2028,-0.2024
Gas,Canada_WECC,High_TRR_AEO_2012,2029,-0.2135
Gas,Canada_WECC,High_TRR_AEO_2012,2030,-0.2311
Gas,Canada_WECC,High_TRR_AEO_2012,2031,-0.2137
Gas,Canada_WECC,High_TRR_AEO_2012,2032,-0.1815
Gas,Canada_WECC,High_TRR_AEO_2012,2033,-0.1410
Gas,Canada_WECC,High_TRR_AEO_2012,2034,-0.0728
Gas,Canada_WECC,High_TRR_AEO_2012,2035,0.0567
Gas,Canada_WECC,High_TRR_AEO_2012,2036,-0.1166
Gas,Canada_WECC,High_TRR_AEO_2012,2037,-0.1162
Gas,Canada_WECC,High_TRR_AEO_2012,2038,-0.1158
Gas,Canada_WECC,High_TRR_AEO_2012,2039,-0.1154
Gas,Canada_WECC,High_TRR_AEO_2012,2040,-0.1151
Gas,Canada_WECC,High_TRR_AEO_2012,2041,-0.1147
Gas,Canada_WECC,High_TRR_AEO_2012,2042,-0.1143
Gas,Canada_WECC,High_TRR_AEO_2012,2043,-0.1139
Gas,Canada_WECC,High_TRR_AEO_2012,2044,-0.1135
Gas,Canada_WECC,High_TRR_AEO_2012,2045,-0.1132
Gas,Canada_WECC,High_TRR_AEO_2012,2046,-0.1128
Gas,Canada_WECC,High_TRR_AEO_2012,2047,-0.1124
Gas,Canada_WECC,High_TRR_AEO_2012,2048,-0.1120
Gas,Canada_WECC,High_TRR_AEO_2012,2049,-0.1116
Gas,Canada_WECC,High_TRR_AEO_2012,2050,-0.1112
Gas,Canada_WECC,High_TRR_AEO_2012,2051,-0.1109
Gas,Canada_WECC,High_TRR_AEO_2012,2052,-0.1105
Gas,Canada_WECC,High_TRR_AEO_2012,2053,-0.1101
Gas,Canada_WECC,High_TRR_AEO_2012,2054,-0.1097
Gas,Canada_WECC,High_TRR_AEO_2012,2055,-0.1093
Gas,Canada_WECC,High_TRR_AEO_2012,2056,-0.1089
Gas,Canada_WECC,High_TRR_AEO_2012,2057,-0.1086
Gas,Canada_WECC,High_TRR_AEO_2012,2058,-0.1082
Gas,Canada_WECC,High_TRR_AEO_2012,2059,-0.1078
Gas,Canada_WECC,High_TRR_AEO_2012,2060,-0.1074
Gas,Canada_WECC,Low_EUR_AEO_2012,2011,0.2709
Gas,Canada_WECC,Low_EUR_AEO_2012,2012,0.2326
Gas,Canada_WECC,Low_EUR_AEO_2012,2013,-0.3919
Gas,Canada_WECC,Low_EUR_AEO_2012,2014,-0.4904
Gas,Canada_WECC,Low_EUR_AEO_2012,2015,-0.3285
Gas,Canada_WECC,Low_EUR_AEO_2012,2016,-0.1684
Gas,Canada_WECC,Low_EUR_AEO_2012,2017,-0.1666
Gas,Canada_WECC,Low_EUR_AEO_2012,2018,-0.0357
Gas,Canada_WECC,Low_EUR_AEO_2012,2019,-0.1591
Gas,Canada_WECC,Low_EUR_AEO_2012,2020,-0.0335
Gas,Canada_WECC,Low_EUR_AEO_2012,2021,0.2623
Gas,Canada_WECC,Low_EUR_AEO_2012,2022,0.4454
Gas,Canada_WECC,Low_EUR_AEO_2012,2023,0.4332
Gas,Canada_WECC,Low_EUR_AEO_2012,2024,0.2142
Gas,Canada_WECC,Low_EUR_AEO_2012,2025,0.0020
Gas,Canada_WECC,Low_EUR_AEO_2012,2026,-0.0038
Gas,Canada_WECC,Low_EUR_AEO_2012,2027,-0.2697
Gas,Canada_WECC,Low_EUR_AEO_2012,2028,-0.3053
Gas,Canada_WECC,Low_EUR_AEO_2012,2029,-0.3171
Gas,Canada_WECC,Low_EUR_AEO_2012,2030,-0.2917
Gas,Canada_WECC,Low_EUR_AEO_2012,2031,-0.3176
Gas,Canada_WECC,Low_EUR_AEO_2012,2032,-0.4592
Gas,Canada_WECC,Low_EUR_AEO_2012,2033,-0.2453
Gas,Canada_WECC,Low_EUR_AEO_2012,2034,-0.0619
Gas,Canada_WECC,Low_EUR_AEO_2012,2035,-0.0698
Gas,Canada_WECC,Low_EUR_AEO_2012,2036,-0.2105
Gas,Canada_WECC,Low_EUR_AEO_2012,2037,-0.2062
Gas,Canada_WECC,Low_EUR_AEO_2012,2038,-0.2019
Gas,Canada_WECC,Low_EUR_AEO_2012,2039,-0.1976
Gas,Canada_WECC,Low_EUR_AEO_2012,2040,-0.1934
Gas,Canada_WECC,Low_EUR_AEO_2012,2041,-0.1891
Gas,Canada_WECC,Low_EUR_AEO_2012,2042,-0.1848
Gas,Canada_WECC,Low_EUR_AEO_2012,2043,-0.1805
Gas,Canada_WECC,Low_EUR_AEO_2012,2044,-0.1762
Gas,Canada_WECC,Low_EUR_AEO_2012,2045,-0.1719
Gas,Canada_WECC,Low_EUR_AEO_2012,2046,-0.1676
Gas,Canada_WECC,Low_EUR_AEO_2012,2047,-0.1633
Gas,Canada_WECC,Low_EUR_AEO_2012,2048,-0.1590
Gas,Canada_WECC,Low_EUR_AEO_2012,2049,-0.1547
Gas,Canada_WECC,Low_EUR_AEO_2012,2050,-0.1504
Gas,Canada_WECC,Low_EUR_AEO_2012,2051,-0.1461
Gas,Canada_WECC,Low_EUR_AEO_2012,2052,-0.1418
Gas,Canada_WECC,Low_EUR_AEO_2012,2053,-0.1375
Gas,Canada_WECC,Low_EUR_AEO_2012,2054,-0.1333
Gas,Canada_WECC,Low_EUR_AEO_2012,2055,-0.1290
Gas,Canada_WECC,Low_EUR_AEO_2012,2056,-0.1247
Gas,Canada_WECC,Low_EUR_AEO_2012,2057,-0.1204
Gas,Canada_WECC,Low_EUR_AEO_2012,2058,-0.1161
Gas,Canada_WECC,Low_EUR_AEO_2012,2059,-0.1118
Gas,Canada_WECC,Low_EUR_AEO_2012,2060,-0.1075
Gas,Canada_WECC,Low_growth_AEO_2012,2011,0.2705
Gas,Canada_WECC,Low_growth_AEO_2012,2012,0.2473
Gas,Canada_WECC,Low_growth_AEO_2012,2013,-0.3096
Gas,Canada_WECC,Low_growth_AEO_2012,2014,-0.3321
Gas,Canada_WECC,Low_growth_AEO_2012,2015,-0.2567
Gas,Canada_WECC,Low_growth_AEO_2012,2016,-0.1268
Gas,Canada_WECC,Low_growth_AEO_2012,2017,-0.1606
Gas,Canada_WECC,Low_growth_AEO_2012,2018,-0.0393
Gas,Canada_WECC,Low_growth_AEO_2012,2019,-0.0639
Gas,Canada_WECC,Low_growth_AEO_2012,2020,0.0366
Gas,Canada_WECC,Low_growth_AEO_2012,2021,0.2300
Gas,Canada_WECC,Low_growth_AEO_2012,2022,0.3924
Gas,Canada_WECC,Low_growth_AEO_2012,2023,0.4108
Gas,Canada_WECC,Low_growth_AEO_2012,2024,0.2510
Gas,Canada_WECC,Low_growth_AEO_2012,2025,0.0917
Gas,Canada_WECC,Low_growth_AEO_2012,2026,0.0902
Gas,Canada_WECC,Low_growth_AEO_2012,2027,-0.1996
Gas,Canada_WECC,Low_growth_AEO_2012,2028,-0.2318
Gas,Canada_WECC,Low_growth_AEO_2012,2029,-0.2475
Gas,Canada_WECC,Low_growth_AEO_2012,2030,-0.2566
Gas,Canada_WECC,Low_growth_AEO_2012,2031,-0.2401
Gas,Canada_WECC,Low_growth_AEO_2012,2032,-0.1736
Gas,Canada_WECC,Low_growth_AEO_2012,2033,-0.1393
Gas,Canada_WECC,Low_growth_AEO_2012,2034,-0.0053
Gas,Canada_WECC,Low_growth_AEO_2012,2035,0.0662
Gas,Canada_WECC,Low_growth_AEO_2012,2036,-0.0722
Gas,Canada_WECC,Low_growth_AEO_2012,2037,-0.0610
Gas,Canada_WECC,Low_growth_AEO_2012,2038,-0.0498
Gas,Canada_WECC,Low_growth_AEO_2012,2039,-0.0386
Gas,Canada_WECC,Low_growth_AEO_2012,2040,-0.0274
Gas,Canada_WECC,Low_growth_AEO_2012,2041,-0.0162
Gas,Canada_WECC,Low_growth_AEO_2012,2042,-0.0050
Gas,Canada_WECC,Low_growth_AEO_2012,2043,0.0062
Gas,Canada_WECC,Low_growth_AEO_2012,2044,0.0173
Gas,Canada_WECC,Low_growth_AEO_2012,2045,0.0285
Gas,Canada_WECC,Low_growth_AEO_2012,2046,0.0397
Gas,Canada_WECC,Low_growth_AEO_2012,2047,0.0509
Gas,Canada_WECC,Low_growth_AEO_2012,2048,0.0621
Gas,Canada_WECC,Low_growth_AEO_2012,2049,0.0733
Gas,Canada_WECC,Low_growth_AEO_2012,2050,0.0845
Gas,Canada_WECC,Low_growth_AEO_2012,2051,0.0957
Gas,Canada_WECC,Low_growth_AEO_2012,2052,0.1069
Gas,Canada_WECC,Low_growth_AEO_2012,2053,0.1181
Gas,Canada_WECC,Low_growth_AEO_2012,2054,0.1293
Gas,Canada_WECC,Low_growth_AEO_2012,2055,0.1404
Gas,Canada_WECC,Low_growth_AEO_2012,2056,0.1516
Gas,Canada_WECC,Low_growth_AEO_2012,2057,0.1628
Gas,Canada_WECC,Low_growth_AEO_2012,2058,0.1740
Gas,Canada_WECC,Low_growth_AEO_2012,2059,0.1852
Gas,Canada_WECC,Low_growth_AEO_2012,2060,0.1964
Gas,Canada_WECC,Reference_AEO_2012,2011,0.2719
Gas,Canada_WECC,Reference_AEO_2012,2012,0.2462
Gas,Canada_WECC,Reference_AEO_2012,2013,-0.3515
Gas,Canada_WECC,Reference_AEO_2012,2014,-0.3856
Gas,Canada_WECC,Reference_AEO_2012,2015,-0.2539
Gas,Canada_WECC,Reference_AEO_2012,2016,-0.1310
Gas,Canada_WECC,Reference_AEO_2012,2017,-0.1827
Gas,Canada_WECC,Reference_AEO_2012,2018,-0.0498
Gas,Canada_WECC,Reference_AEO_2012,2019,-0.0946
Gas,Canada_WECC,Reference_AEO_2012,2020,-0.0021
Gas,Canada_WECC,Reference_AEO_2012,2021,0.2160
Gas,Canada_WECC,Reference_AEO_2012,2022,0.3845
Gas,Canada_WECC,Reference_AEO_2012,2023,0.4168
Gas,Canada_WECC,Reference_AEO_2012,2024,0.2595
Gas,Canada_WECC,Reference_AEO_2012,2025,0.0795
Gas,Canada_WECC,Reference_AEO_2012,2026,0.0636
Gas,Canada_WECC,Reference_AEO_2012,2027,-0.2361
Gas,Canada_WECC,Reference_AEO_2012,2028,-0.2665
Gas,Canada_WECC,Reference_AEO_2012,2029,-0.3043
Gas,Canada_WECC,Reference_AEO_2012,2030,-0.3037
Gas,Canada_WECC,Reference_AEO_2012,2031,-0.2455
Gas,Canada_WECC,Reference_AEO_2012,2032,-0.2175
Gas,Canada_WECC,Reference_AEO_2012,2033,-0.1282
Gas,Canada_WECC,Reference_AEO_2012,2034,-0.0416
Gas,Canada_WECC,Reference_AEO_2012,2035,0.0308
Gas,Canada_WECC,Reference_AEO_2012,2036,-0.0957
Gas,Canada_WECC,Reference_AEO_2012,2037,-0.0831
Gas,Canada_WECC,Reference_AEO_2012,2038,-0.0705
Gas,Canada_WECC,Reference_AEO_2012,2039,-0.0579
Gas,Canada_WECC,Reference_AEO_2012,2040,-0.0453
Gas,Canada_WECC,Reference_AEO_2012,2041,-0.0328
Gas,Canada_WECC,Reference_AEO_2012,2042,-0.0202
Gas,Canada_WECC,Reference_AEO_2012,2043,-0.0076
Gas,Canada_WECC,Reference_AEO_2012,2044,0.0050
Gas,Canada_WECC,Reference_AEO_2012,2045,0.0176
Gas,Canada_WECC,Reference_AEO_2012,2046,0.0302
Gas,Canada_WECC,Reference_AEO_2012,2047,0.0428
Gas,Canada_WECC,Reference_AEO_2012,2048,0.0553
Gas,Canada_WECC,Reference_AEO_2012,2049,0.0679
Gas,Canada_WECC,Reference_AEO_2012,2050,0.0805
Gas,Canada_WECC,Reference_AEO_2012,2051,0.0931
Gas,Canada_WECC,Reference_AEO_2012,2052,0.1057
Gas,Canada_WECC,Reference_AEO_2012,2053,0.1183
Gas,Canada_WECC,Reference_AEO_2012,2054,0.1309
Gas,Canada_WECC,Reference_AEO_2012,2055,0.1435
Gas,Canada_WECC,Reference_AEO_2012,2056,0.1560
Gas,Canada_WECC,Reference_AEO_2012,2057,0.1686
Gas,Canada_WECC,Reference_AEO_2012,2058,0.1812
Gas,Canada_WECC,Reference_AEO_2012,2059,0.1938
Gas,Canada_WECC,Reference_AEO_2012,2060,0.2064
Gas,NWPP,High_growth_AEO_2012,2011,-0.0744
Gas,NWPP,High_growth_AEO_2012,2012,0.1275
Gas,NWPP,High_growth_AEO_2012,2013,-0.5790
Gas,NWPP,High_growth_AEO_2012,2014,-0.7712
Gas,NWPP,High_growth_AEO_2012,2015,-0.6070
Gas,NWPP,High_growth_AEO_2012,2016,-0.4972
Gas,NWPP,High_growth_AEO_2012,2017,-0.4847
Gas,NWPP,High_growth_AEO_2012,2018,-0.4220
Gas,NWPP,High_growth_AEO_2012,2019,-0.4624
Gas,NWPP,High_growth_AEO_2012,2020,-0.3378
Gas,NWPP,High_growth_AEO_2012,2021,-0.1244
Gas,NWPP,High_growth_AEO_2012,2022,0.0837
Gas,NWPP,High_growth_AEO_2012,2023,0.1449
Gas,NWPP,High_growth_AEO_2012,2024,0.0090
Gas,NWPP,High_growth_AEO_2012,2025,-0.1906
Gas,NWPP,High_growth_AEO_2012,2026,-0.1504
Gas,NWPP,High_growth_AEO_2012,2027,-0.4319
Gas,NWPP,High_growth_AEO_2012,2028,-0.4926
Gas,NWPP,High_growth_AEO_2012,2029,-0.4557
Gas,NWPP,High_growth_AEO_2012,2030,-0.4524
Gas,NWPP,High_growth_AEO_2012,2031,-0.4280
Gas,NWPP,High_growth_AEO_2012,2032,-0.3279
Gas,NWPP,High_growth_AEO_2012,2033,-0.2906
Gas,NWPP,High_growth_AEO_2012,2034,-0.2344
Gas,NWPP,High_growth_AEO_2012,2035,-0.2797
Gas,NWPP,High_growth_AEO_2012,2036,-0.2998
Gas,NWPP,High_growth_AEO_2012,2037,-0.2899
Gas,NWPP,High_growth_AEO_2012,2038,-0.2800
Gas,NWPP,High_growth_AEO_2012,2039,-0.2701
Gas,NWPP,High_growth_AEO_2012,2040,-0.2601
Gas,NWPP,High_growth_AEO_2012,2041,-0.2502
Gas,NWPP,High_growth_AEO_2012,2042,-0.2403
Gas,NWPP,High_growth_AEO_2012,2043,-0.2304
Gas,NWPP,High_growth_AEO_2012,2044,-0.2205
Gas,NWPP,High_growth_AEO_2012,2045,-0.2105
Gas,NWPP,High_growth_AEO_2012,2046,-0.2006
Gas,NWPP,High_growth_AEO_2012,2047,-0.1907
Gas,NWPP,High_growth_AEO_2012,2048,-0.1808
Gas,NWPP,High_growth_AEO_2012,2049,-0.1709
Gas,NWPP,High_growth_AEO_2012,2050,-0.1610
Gas,NWPP,High_growth_AEO_2012,2051,-0.1510
Gas,NWPP,High_growth_AEO_2012,2052,-0.1411
Gas,NWPP,High_growth_AEO_2012,2053,-0.1312
Gas,NWPP,High_growth_AEO_2012,2054,-0.1213
Gas,NWPP,High_growth_AEO_2012,2055,-0.1114
Gas,NWPP,High_growth_AEO_2012,2056,-0.1014
Gas,NWPP,High_growth_AEO_2012,2057,-0.0915
Gas,NWPP,High_growth_AEO_2012,2058,-0.0816
Gas,NWPP,High_growth_AEO_2012,2059,-0.0717
Gas,NWPP,High_growth_AEO_2012,2060,-0.0618
Gas,NWPP,High_TRR_AEO_2012,2011,0.0023
Gas,NWPP,High_TRR_AEO_2012,2012,0.1571
Gas,NWPP,High_TRR_AEO_2012,2013,-0.3650
Gas,NWPP,High_TRR_AEO_2012,2014,-0.4928
Gas,NWPP,High_TRR_AEO_2012,2015,-0.4772
Gas,NWPP,High_TRR_AEO_2012,2016,-0.3478
Gas,NWPP,High_TRR_AEO_2012,2017,-0.3870
Gas,NWPP,High_TRR_AEO_2012,2018,-0.3412
Gas,NWPP,High_TRR_AEO_2012,2019,-0.3650
Gas,NWPP,High_TRR_AEO_2012,2020,-0.2895
Gas,NWPP,High_TRR_AEO_2012,2021,-0.1844
Gas,NWPP,High_TRR_AEO_2012,2022,-0.0576
Gas,NWPP,High_TRR_AEO_2012,2023,0.0262
Gas,NWPP,High_TRR_AEO_2012,2024,0.0109
Gas,NWPP,High_TRR_AEO_2012,2025,-0.1252
Gas,NWPP,High_TRR_AEO_2012,2026,-0.1253
Gas,NWPP,High_TRR_AEO_2012,2027,-0.3160
Gas,NWPP,High_TRR_AEO_2012,2028,-0.3569
Gas,NWPP,High_TRR_AEO_2012,2029,-0.3534
Gas,NWPP,High_TRR_AEO_2012,2030,-0.3649
Gas,NWPP,High_TRR_AEO_2012,2031,-0.3350
Gas,NWPP,High_TRR_AEO_2012,2032,-0.2725
Gas,NWPP,High_TRR_AEO_2012,2033,-0.2046
Gas,NWPP,High_TRR_AEO_2012,2034,-0.1177
Gas,NWPP,High_TRR_AEO_2012,2035,0.0013
Gas,NWPP,High_TRR_AEO_2012,2036,-0.1258
Gas,NWPP,High_TRR_AEO_2012,2037,-0.1042
Gas,NWPP,High_TRR_AEO_2012,2038,-0.0826
Gas,NWPP,High_TRR_AEO_2012,2039,-0.0610
Gas,NWPP,High_TRR_AEO_2012,2040,-0.0394
Gas,NWPP,High_TRR_AEO_2012,2041,-0.0178
Gas,NWPP,High_TRR_AEO_2012,2042,0.0038
Gas,NWPP,High_TRR_AEO_2012,2043,0.0253
Gas,NWPP,High_TRR_AEO_2012,2044,0.0469
Gas,NWPP,High_TRR_AEO_2012,2045,0.0685
Gas,NWPP,High_TRR_AEO_2012,2046,0.0901
Gas,NWPP,High_TRR_AEO_2012,2047,0.1117
Gas,NWPP,High_TRR_AEO_2012,2048,0.1333
Gas,NWPP,High_TRR_AEO_2012,2049,0.1549
Gas,NWPP,High_TRR_AEO_2012,2050,0.1765
Gas,NWPP,High_TRR_AEO_2012,2051,0.1981
Gas,NWPP,High_TRR_AEO_2012,2052,0.2196
