fuel,nems_scenario,simulation_year,breakpoint_id,wecc_consumption_breakpoint,price_surplus_adjusted
Gas,High renewable cost,2047,14,4402313623.8104,8.2090
Gas,High renewable cost,2047,15,4716764596.9397,8.3415
Gas,High renewable cost,2047,16,5031215570.0690,8.4739
Gas,High renewable cost,2047,17,5345666543.1983,8.6064
Gas,High renewable cost,2047,18,5660117516.3276,8.7389
Gas,High renewable cost,2047,19,5974568489.4569,8.8714
Gas,High renewable cost,2047,20,6289019462.5863,9.0039
Gas,High renewable cost,2047,21,,99999.0000
Gas,High renewable cost,2048,1,320297487.9561,6.5628
Gas,High renewable cost,2048,2,640594975.9122,6.6981
Gas,High renewable cost,2048,3,960892463.8684,6.8334
Gas,High renewable cost,2048,4,1281189951.8245,6.9687
Gas,High renewable cost,2048,5,1601487439.7806,7.1040
Gas,High renewable cost,2048,6,1921784927.7367,7.2393
Gas,High renewable cost,2048,7,2242082415.6929,7.3746
Gas,High renewable cost,2048,8,2562379903.6490,7.5099
Gas,High renewable cost,2048,9,2882677391.6051,7.6452
Gas,High renewable cost,2048,10,3202974879.5612,7.7805
Gas,High renewable cost,2048,11,3523272367.5173,7.9158
Gas,High renewable cost,2048,12,3843569855.4735,8.0511
Gas,High renewable cost,2048,13,4163867343.4296,8.1864
Gas,High renewable cost,2048,14,4484164831.3857,8.3217
Gas,High renewable cost,2048,15,4804462319.3418,8.4570
Gas,High renewable cost,2048,16,5124759807.2979,8.5923
Gas,High renewable cost,2048,17,5445057295.2541,8.7276
Gas,High renewable cost,2048,18,5765354783.2102,8.8629
Gas,High renewable cost,2048,19,6085652271.1663,8.9982
Gas,High renewable cost,2048,20,6405949759.1224,9.1335
Gas,High renewable cost,2048,21,,99999.0000
Gas,High renewable cost,2049,1,326144002.7829,6.6389
Gas,High renewable cost,2049,2,652288005.5659,6.7770
Gas,High renewable cost,2049,3,978432008.3488,6.9151
Gas,High renewable cost,2049,4,1304576011.1317,7.0533
Gas,High renewable cost,2049,5,1630720013.9147,7.1914
Gas,High renewable cost,2049,6,1956864016.6976,7.3295
Gas,High renewable cost,2049,7,2283008019.4805,7.4676
Gas,High renewable cost,2049,8,2609152022.2634,7.6058
Gas,High renewable cost,2049,9,2935296025.0464,7.7439
Gas,High renewable cost,2049,10,3261440027.8293,7.8820
Gas,High renewable cost,2049,11,3587584030.6122,8.0201
Gas,High renewable cost,2049,12,3913728033.3952,8.1583
Gas,High renewable cost,2049,13,4239872036.1781,8.2964
Gas,High renewable cost,2049,14,4566016038.9610,8.4345
Gas,High renewable cost,2049,15,4892160041.7440,8.5727
Gas,High renewable cost,2049,16,5218304044.5269,8.7108
Gas,High renewable cost,2049,17,5544448047.3098,8.8489
Gas,High renewable cost,2049,18,5870592050.0927,8.9870
Gas,High renewable cost,2049,19,6196736052.8757,9.1252
Gas,High renewable cost,2049,20,6522880055.6586,9.2633
Gas,High renewable cost,2049,21,,99999.0000
Gas,High renewable cost,2050,1,331990517.6097,6.7149
Gas,High renewable cost,2050,2,663981035.2195,6.8559
Gas,High renewable cost,2050,3,995971552.8292,6.9968
Gas,High renewable cost,2050,4,1327962070.4390,7.1378
Gas,High renewable cost,2050,5,1659952588.0487,7.2788
Gas,High renewable cost,2050,6,1991943105.6584,7.4197
Gas,High renewable cost,2050,7,2323933623.2682,7.5607
Gas,High renewable cost,2050,8,2655924140.8779,7.7016
Gas,High renewable cost,2050,9,2987914658.4877,7.8426
Gas,High renewable cost,2050,10,3319905176.0974,7.9835
Gas,High renewable cost,2050,11,3651895693.7071,8.1245
Gas,High renewable cost,2050,12,3983886211.3169,8.2655
Gas,High renewable cost,2050,13,4315876728.9266,8.4064
Gas,High renewable cost,2050,14,4647867246.5364,8.5474
Gas,High renewable cost,2050,15,4979857764.1461,8.6883
Gas,High renewable cost,2050,16,5311848281.7559,8.8293
Gas,High renewable cost,2050,17,5643838799.3656,8.9702
Gas,High renewable cost,2050,18,5975829316.9753,9.1112
Gas,High renewable cost,2050,19,6307819834.5851,9.2522
Gas,High renewable cost,2050,20,6639810352.1948,9.3931
Gas,High renewable cost,2050,21,,99999.0000
Gas,High renewable cost,2051,1,337837032.4365,6.7909
Gas,High renewable cost,2051,2,675674064.8731,6.9347
Gas,High renewable cost,2051,3,1013511097.3097,7.0785
Gas,High renewable cost,2051,4,1351348129.7462,7.2223
Gas,High renewable cost,2051,5,1689185162.1827,7.3661
Gas,High renewable cost,2051,6,2027022194.6193,7.5099
Gas,High renewable cost,2051,7,2364859227.0558,7.6537
Gas,High renewable cost,2051,8,2702696259.4924,7.7975
Gas,High renewable cost,2051,9,3040533291.9289,7.9413
Gas,High renewable cost,2051,10,3378370324.3655,8.0851
Gas,High renewable cost,2051,11,3716207356.8020,8.2289
Gas,High renewable cost,2051,12,4054044389.2386,8.3727
Gas,High renewable cost,2051,13,4391881421.6751,8.5165
Gas,High renewable cost,2051,14,4729718454.1117,8.6603
Gas,High renewable cost,2051,15,5067555486.5482,8.8041
Gas,High renewable cost,2051,16,5405392518.9848,8.9479
Gas,High renewable cost,2051,17,5743229551.4213,9.0917
Gas,High renewable cost,2051,18,6081066583.8579,9.2355
Gas,High renewable cost,2051,19,6418903616.2944,9.3792
Gas,High renewable cost,2051,20,6756740648.7310,9.5230
Gas,High renewable cost,2051,21,,99999.0000
Gas,High renewable cost,2052,1,343683547.2634,6.8669
Gas,High renewable cost,2052,2,687367094.5267,7.0136
Gas,High renewable cost,2052,3,1031050641.7901,7.1602
Gas,High renewable cost,2052,4,1374734189.0534,7.3069
Gas,High renewable cost,2052,5,1718417736.3168,7.4535
Gas,High renewable cost,2052,6,2062101283.5802,7.6001
Gas,High renewable cost,2052,7,2405784830.8435,7.7468
Gas,High renewable cost,2052,8,2749468378.1069,7.8934
Gas,High renewable cost,2052,9,3093151925.3702,8.0400
Gas,High renewable cost,2052,10,3436835472.6336,8.1867
Gas,High renewable cost,2052,11,3780519019.8969,8.3333
Gas,High renewable cost,2052,12,4124202567.1603,8.4799
Gas,High renewable cost,2052,13,4467886114.4237,8.6266
Gas,High renewable cost,2052,14,4811569661.6870,8.7732
Gas,High renewable cost,2052,15,5155253208.9504,8.9199
Gas,High renewable cost,2052,16,5498936756.2137,9.0665
Gas,High renewable cost,2052,17,5842620303.4771,9.2131
Gas,High renewable cost,2052,18,6186303850.7405,9.3598
Gas,High renewable cost,2052,19,6529987398.0038,9.5064
Gas,High renewable cost,2052,20,6873670945.2672,9.6530
Gas,High renewable cost,2052,21,,99999.0000
Gas,High renewable cost,2053,1,349530062.0902,6.9429
Gas,High renewable cost,2053,2,699060124.1803,7.0924
Gas,High renewable cost,2053,3,1048590186.2705,7.2419
Gas,High renewable cost,2053,4,1398120248.3607,7.3914
Gas,High renewable cost,2053,5,1747650310.4508,7.5409
Gas,High renewable cost,2053,6,2097180372.5410,7.6903
Gas,High renewable cost,2053,7,2446710434.6312,7.8398
Gas,High renewable cost,2053,8,2796240496.7213,7.9893
Gas,High renewable cost,2053,9,3145770558.8115,8.1388
Gas,High renewable cost,2053,10,3495300620.9017,8.2883
Gas,High renewable cost,2053,11,3844830682.9918,8.4378
Gas,High renewable cost,2053,12,4194360745.0820,8.5872
Gas,High renewable cost,2053,13,4543890807.1722,8.7367
Gas,High renewable cost,2053,14,4893420869.2623,8.8862
Gas,High renewable cost,2053,15,5242950931.3525,9.0357
Gas,High renewable cost,2053,16,5592480993.4427,9.1852
Gas,High renewable cost,2053,17,5942011055.5329,9.3347
Gas,High renewable cost,2053,18,6291541117.6230,9.4842
Gas,High renewable cost,2053,19,6641071179.7132,9.6336
Gas,High renewable cost,2053,20,6990601241.8034,9.7831
Gas,High renewable cost,2053,21,,99999.0000
Gas,High renewable cost,2054,1,355376576.9170,7.0189
Gas,High renewable cost,2054,2,710753153.8340,7.1712
Gas,High renewable cost,2054,3,1066129730.7509,7.3235
Gas,High renewable cost,2054,4,1421506307.6679,7.4759
Gas,High renewable cost,2054,5,1776882884.5849,7.6282
Gas,High renewable cost,2054,6,2132259461.5019,7.7805
Gas,High renewable cost,2054,7,2487636038.4188,7.9329
Gas,High renewable cost,2054,8,2843012615.3358,8.0852
Gas,High renewable cost,2054,9,3198389192.2528,8.2376
Gas,High renewable cost,2054,10,3553765769.1698,8.3899
Gas,High renewable cost,2054,11,3909142346.0867,8.5422
Gas,High renewable cost,2054,12,4264518923.0037,8.6946
Gas,High renewable cost,2054,13,4619895499.9207,8.8469
Gas,High renewable cost,2054,14,4975272076.8377,8.9993
Gas,High renewable cost,2054,15,5330648653.7546,9.1516
Gas,High renewable cost,2054,16,5686025230.6716,9.3039
Gas,High renewable cost,2054,17,6041401807.5886,9.4563
Gas,High renewable cost,2054,18,6396778384.5056,9.6086
Gas,High renewable cost,2054,19,6752154961.4226,9.7609
Gas,High renewable cost,2054,20,7107531538.3395,9.9133
Gas,High renewable cost,2054,21,,99999.0000
Gas,High renewable cost,2055,1,361223091.7438,7.0948
Gas,High renewable cost,2055,2,722446183.4876,7.2500
Gas,High renewable cost,2055,3,1083669275.2314,7.4052
Gas,High renewable cost,2055,4,1444892366.9751,7.5604
Gas,High renewable cost,2055,5,1806115458.7189,7.7156
Gas,High renewable cost,2055,6,2167338550.4627,7.8708
Gas,High renewable cost,2055,7,2528561642.2065,8.0260
Gas,High renewable cost,2055,8,2889784733.9503,8.1812
Gas,High renewable cost,2055,9,3251007825.6941,8.3363
Gas,High renewable cost,2055,10,3612230917.4379,8.4915
Gas,High renewable cost,2055,11,3973454009.1816,8.6467
Gas,High renewable cost,2055,12,4334677100.9254,8.8019
Gas,High renewable cost,2055,13,4695900192.6692,8.9571
Gas,High renewable cost,2055,14,5057123284.4130,9.1123
Gas,High renewable cost,2055,15,5418346376.1568,9.2675
Gas,High renewable cost,2055,16,5779569467.9006,9.4227
Gas,High renewable cost,2055,17,6140792559.6444,9.5779
Gas,High renewable cost,2055,18,6502015651.3881,9.7331
Gas,High renewable cost,2055,19,6863238743.1319,9.8883
Gas,High renewable cost,2055,20,7224461834.8757,10.0435
Gas,High renewable cost,2055,21,,99999.0000
Gas,High renewable cost,2056,1,367069606.5706,7.1707
Gas,High renewable cost,2056,2,734139213.1412,7.3287
Gas,High renewable cost,2056,3,1101208819.7118,7.4868
Gas,High renewable cost,2056,4,1468278426.2824,7.6449
Gas,High renewable cost,2056,5,1835348032.8530,7.8029
Gas,High renewable cost,2056,6,2202417639.4236,7.9610
Gas,High renewable cost,2056,7,2569487245.9942,8.1190
Gas,High renewable cost,2056,8,2936556852.5648,8.2771
Gas,High renewable cost,2056,9,3303626459.1354,8.4352
Gas,High renewable cost,2056,10,3670696065.7060,8.5932
Gas,High renewable cost,2056,11,4037765672.2765,8.7513
Gas,High renewable cost,2056,12,4404835278.8471,8.9093
Gas,High renewable cost,2056,13,4771904885.4177,9.0674
Gas,High renewable cost,2056,14,5138974491.9883,9.2254
Gas,High renewable cost,2056,15,5506044098.5589,9.3835
Gas,High renewable cost,2056,16,5873113705.1295,9.5416
Gas,High renewable cost,2056,17,6240183311.7001,9.6996
Gas,High renewable cost,2056,18,6607252918.2707,9.8577
Gas,High renewable cost,2056,19,6974322524.8413,10.0157
Gas,High renewable cost,2056,20,7341392131.4119,10.1738
Gas,High renewable cost,2056,21,,99999.0000
Gas,High renewable cost,2057,1,372916121.3974,7.2466
Gas,High renewable cost,2057,2,745832242.7948,7.4075
Gas,High renewable cost,2057,3,1118748364.1922,7.5684
Gas,High renewable cost,2057,4,1491664485.5896,7.7293
Gas,High renewable cost,2057,5,1864580606.9870,7.8903
Gas,High renewable cost,2057,6,2237496728.3844,8.0512
Gas,High renewable cost,2057,7,2610412849.7818,8.2121
Gas,High renewable cost,2057,8,2983328971.1792,8.3731
Gas,High renewable cost,2057,9,3356245092.5766,8.5340
Gas,High renewable cost,2057,10,3729161213.9740,8.6949
Gas,High renewable cost,2057,11,4102077335.3715,8.8558
Gas,High renewable cost,2057,12,4474993456.7689,9.0168
Gas,High renewable cost,2057,13,4847909578.1663,9.1777
Gas,High renewable cost,2057,14,5220825699.5637,9.3386
Gas,High renewable cost,2057,15,5593741820.9611,9.4995
Gas,High renewable cost,2057,16,5966657942.3585,9.6605
Gas,High renewable cost,2057,17,6339574063.7559,9.8214
Gas,High renewable cost,2057,18,6712490185.1533,9.9823
Gas,High renewable cost,2057,19,7085406306.5507,10.1432
Gas,High renewable cost,2057,20,7458322427.9481,10.3042
Gas,High renewable cost,2057,21,,99999.0000
Gas,High renewable cost,2058,1,378762636.2242,7.3224
Gas,High renewable cost,2058,2,757525272.4484,7.4862
Gas,High renewable cost,2058,3,1136287908.6726,7.6500
Gas,High renewable cost,2058,4,1515050544.8969,7.8138
Gas,High renewable cost,2058,5,1893813181.1211,7.9776
Gas,High renewable cost,2058,6,2272575817.3453,8.1414
Gas,High renewable cost,2058,7,2651338453.5695,8.3052
Gas,High renewable cost,2058,8,3030101089.7937,8.4690
Gas,High renewable cost,2058,9,3408863726.0179,8.6328
Gas,High renewable cost,2058,10,3787626362.2421,8.7966
Gas,High renewable cost,2058,11,4166388998.4664,8.9604
Gas,High renewable cost,2058,12,4545151634.6906,9.1242
Gas,High renewable cost,2058,13,4923914270.9148,9.2880
Gas,High renewable cost,2058,14,5302676907.1390,9.4518
Gas,High renewable cost,2058,15,5681439543.3632,9.6156
Gas,High renewable cost,2058,16,6060202179.5874,9.7794
Gas,High renewable cost,2058,17,6438964815.8116,9.9432
Gas,High renewable cost,2058,18,6817727452.0359,10.1070
Gas,High renewable cost,2058,19,7196490088.2601,10.2708
Gas,High renewable cost,2058,20,7575252724.4843,10.4346
Gas,High renewable cost,2058,21,,99999.0000
Gas,High renewable cost,2059,1,384609151.0510,7.3983
Gas,High renewable cost,2059,2,769218302.1020,7.5649
Gas,High renewable cost,2059,3,1153827453.1531,7.7316
Gas,High renewable cost,2059,4,1538436604.2041,7.8983
Gas,High renewable cost,2059,5,1923045755.2551,8.0650
Gas,High renewable cost,2059,6,2307654906.3061,8.2316
Gas,High renewable cost,2059,7,2692264057.3572,8.3983
Gas,High renewable cost,2059,8,3076873208.4082,8.5650
Gas,High renewable cost,2059,9,3461482359.4592,8.7317
Gas,High renewable cost,2059,10,3846091510.5102,8.8983
Gas,High renewable cost,2059,11,4230700661.5613,9.0650
Gas,High renewable cost,2059,12,4615309812.6123,9.2317
Gas,High renewable cost,2059,13,4999918963.6633,9.3984
Gas,High renewable cost,2059,14,5384528114.7143,9.5651
Gas,High renewable cost,2059,15,5769137265.7653,9.7317
Gas,High renewable cost,2059,16,6153746416.8164,9.8984
Gas,High renewable cost,2059,17,6538355567.8674,10.0651
Gas,High renewable cost,2059,18,6922964718.9184,10.2318
Gas,High renewable cost,2059,19,7307573869.9694,10.3984
Gas,High renewable cost,2059,20,7692183021.0205,10.5651
Gas,High renewable cost,2059,21,,99999.0000
Gas,High renewable cost,2060,1,390455665.8778,7.4741
Gas,High renewable cost,2060,2,780911331.7557,7.6436
Gas,High renewable cost,2060,3,1171366997.6335,7.8132
Gas,High renewable cost,2060,4,1561822663.5113,7.9828
Gas,High renewable cost,2060,5,1952278329.3892,8.1523
Gas,High renewable cost,2060,6,2342733995.2670,8.3219
Gas,High renewable cost,2060,7,2733189661.1448,8.4914
Gas,High renewable cost,2060,8,3123645327.0227,8.6610
Gas,High renewable cost,2060,9,3514100992.9005,8.8305
Gas,High renewable cost,2060,10,3904556658.7783,9.0001
Gas,High renewable cost,2060,11,4295012324.6562,9.1697
Gas,High renewable cost,2060,12,4685467990.5340,9.3392
Gas,High renewable cost,2060,13,5075923656.4118,9.5088
Gas,High renewable cost,2060,14,5466379322.2896,9.6783
Gas,High renewable cost,2060,15,5856834988.1675,9.8479
Gas,High renewable cost,2060,16,6247290654.0453,10.0174
Gas,High renewable cost,2060,17,6637746319.9231,10.1870
Gas,High renewable cost,2060,18,7028201985.8010,10.3566
Gas,High renewable cost,2060,19,7418657651.6788,10.5261
Gas,High renewable cost,2060,20,7809113317.5566,10.6957
Gas,High renewable cost,2060,21,,99999.0000
Gas,Low growth,2010,1,204639490.0882,3.5161
Gas,Low growth,2010,2,409278980.1764,3.5838
Gas,Low growth,2010,3,613918470.2646,3.6515
Gas,Low growth,2010,4,818557960.3528,3.7192
Gas,Low growth,2010,5,1023197450.4410,3.7869
Gas,Low growth,2010,6,1227836940.5292,3.8547
Gas,Low growth,2010,7,1432476430.6174,3.9224
Gas,Low growth,2010,8,1637115920.7056,3.9901
Gas,Low growth,2010,9,1841755410.7938,4.0578
Gas,Low growth,2010,10,2046394900.8820,4.1255
Gas,Low growth,2010,11,2251034390.9703,4.1933
Gas,Low growth,2010,12,2455673881.0585,4.2610
Gas,Low growth,2010,13,2660313371.1467,4.3287
Gas,Low growth,2010,14,2864952861.2349,4.3964
Gas,Low growth,2010,15,3069592351.3231,4.4641
Gas,Low growth,2010,16,3274231841.4113,4.5318
Gas,Low growth,2010,17,3478871331.4995,4.5996
Gas,Low growth,2010,18,3683510821.5877,4.6673
Gas,Low growth,2010,19,3888150311.6759,4.7350
Gas,Low growth,2010,20,4092789801.7641,4.8027
Gas,Low growth,2010,21,,99999.0000
Gas,Low growth,2011,1,197172272.8256,3.5568
Gas,Low growth,2011,2,394344545.6512,3.6218
Gas,Low growth,2011,3,591516818.4767,3.6869
Gas,Low growth,2011,4,788689091.3023,3.7520
Gas,Low growth,2011,5,985861364.1279,3.8171
Gas,Low growth,2011,6,1183033636.9535,3.8821
Gas,Low growth,2011,7,1380205909.7791,3.9472
Gas,Low growth,2011,8,1577378182.6046,4.0123
Gas,Low growth,2011,9,1774550455.4302,4.0774
Gas,Low growth,2011,10,1971722728.2558,4.1424
Gas,Low growth,2011,11,2168895001.0814,4.2075
Gas,Low growth,2011,12,2366067273.9070,4.2726
Gas,Low growth,2011,13,2563239546.7325,4.3376
Gas,Low growth,2011,14,2760411819.5581,4.4027
Gas,Low growth,2011,15,2957584092.3837,4.4678
Gas,Low growth,2011,16,3154756365.2093,4.5329
Gas,Low growth,2011,17,3351928638.0348,4.5979
Gas,Low growth,2011,18,3549100910.8604,4.6630
Gas,Low growth,2011,19,3746273183.6860,4.7281
Gas,Low growth,2011,20,3943445456.5116,4.7931
Gas,Low growth,2011,21,,99999.0000
Gas,Low growth,2012,1,184970040.3280,3.5384
Gas,Low growth,2012,2,369940080.6559,3.5990
Gas,Low growth,2012,3,554910120.9839,3.6596
Gas,Low growth,2012,4,739880161.3119,3.7203
Gas,Low growth,2012,5,924850201.6399,3.7809
Gas,Low growth,2012,6,1109820241.9678,3.8415
Gas,Low growth,2012,7,1294790282.2958,3.9021
Gas,Low growth,2012,8,1479760322.6238,3.9628
Gas,Low growth,2012,9,1664730362.9518,4.0234
Gas,Low growth,2012,10,1849700403.2797,4.0840
Gas,Low growth,2012,11,2034670443.6077,4.1447
Gas,Low growth,2012,12,2219640483.9357,4.2053
Gas,Low growth,2012,13,2404610524.2637,4.2659
Gas,Low growth,2012,14,2589580564.5916,4.3265
Gas,Low growth,2012,15,2774550604.9196,4.3872
Gas,Low growth,2012,16,2959520645.2476,4.4478
Gas,Low growth,2012,17,3144490685.5756,4.5084
Gas,Low growth,2012,18,3329460725.9035,4.5691
Gas,Low growth,2012,19,3514430766.2315,4.6297
Gas,Low growth,2012,20,3699400806.5595,4.6903
Gas,Low growth,2012,21,,99999.0000
Gas,Low growth,2013,1,177350487.7825,3.5818
Gas,Low growth,2013,2,354700975.5649,3.6391
Gas,Low growth,2013,3,532051463.3474,3.6965
Gas,Low growth,2013,4,709401951.1299,3.7539
Gas,Low growth,2013,5,886752438.9124,3.8113
Gas,Low growth,2013,6,1064102926.6948,3.8687
Gas,Low growth,2013,7,1241453414.4773,3.9261
Gas,Low growth,2013,8,1418803902.2598,3.9835
Gas,Low growth,2013,9,1596154390.0422,4.0409
Gas,Low growth,2013,10,1773504877.8247,4.0982
Gas,Low growth,2013,11,1950855365.6072,4.1556
Gas,Low growth,2013,12,2128205853.3896,4.2130
Gas,Low growth,2013,13,2305556341.1721,4.2704
Gas,Low growth,2013,14,2482906828.9546,4.3278
Gas,Low growth,2013,15,2660257316.7371,4.3852
Gas,Low growth,2013,16,2837607804.5195,4.4426
