site,generator_type,renewable_id,load_area,capacity_mw,connect_cost_per_mw,timezone_difference_from_utc,site_name_or_notes
Wind_OR_W_2824,Wind,2824,OR_W,30,6819.24998153998,-8,
Wind_NM_N_622,Wind,622,NM_N,90,61635.0020435903,-7,
Wind_NM_N_628,Wind,628,NM_N,90,52592.5338578777,-7,
Wind_NM_N_3774,Wind,3774,NM_N,30,62489.6528097228,-7,
Wind_NM_N_3778,Wind,3778,NM_N,30,66167.443391799,-7,
Wind_CA_PGE_N_2262,Wind,2262,CA_PGE_N,30,11310.4104911974,-8,
Wind_CA_PGE_N_2289,Wind,2289,CA_PGE_N,30,45016.2828548299,-8,
Wind_CA_PGE_N_2258,Wind,2258,CA_PGE_N,30,17383.1214897162,-8,
Wind_CA_PGE_N_2288,Wind,2288,CA_PGE_N,30,41306.5217924127,-8,
Wind_CA_PGE_N_2252,Wind,2252,CA_PGE_N,30,14074.8893853943,-8,
Wind_AZ_SE_400,Wind,400,AZ_SE,120,15495.6942989445,-7,
Wind_AZ_SE_3452,Wind,3452,AZ_SE,30,21893.3731257651,-7,
Wind_AZ_SE_3454,Wind,3454,AZ_SE,30,13657.1294525946,-7,
Wind_AZ_SE_399,Wind,399,AZ_SE,60,10905.2419545608,-7,
Wind_CA_PGE_S_278,Wind,278,CA_PGE_S,120,5426.80158211034,-8,
Wind_CA_PGE_S_3599,Wind,3599,CA_PGE_S,30,6567.9451769737,-8,
Wind_CA_SCE_CEN_305,Wind,305,CA_SCE_CEN,390,7853.09330033864,-8,
Wind_CA_SCE_CEN_3572,Wind,3572,CA_SCE_CEN,30,5174.10154886417,-8,
CSP_Trough_CA_SCE_CEN_117853445,CSP_Trough,117853445,CA_SCE_CEN,100,9152.36615272372,-8,
CSP_Trough_CA_SCE_CEN_117853465,CSP_Trough,117853465,CA_SCE_CEN,2225.88,16914.810684752,-8,
Wind_MT_SW_2659,Wind,2659,MT_SW,30,17086.4577330379,-7,
Wind_MT_SW_2658,Wind,2658,MT_SW,30,21995.4002572905,-7,
Geothermal_MT_SW_187,Geothermal,187,MT_SW,10,49433.0128916443,-7,Sharkey HS
Wind_CA_PGE_N_2242,Wind,2242,CA_PGE_N,30,22580.1797860046,-8,
Wind_CA_PGE_N_2253,Wind,2253,CA_PGE_N,30,27949.8492021264,-8,
Wind_CA_PGE_N_2263,Wind,2263,CA_PGE_N,30,33134.734690177,-8,
Wind_CA_PGE_N_1343,Wind,1343,CA_PGE_N,60,13259.0432335979,-8,
Wind_CA_PGE_N_1327,Wind,1327,CA_PGE_N,60,24633.5035034606,-8,
CSP_Trough_CA_PGE_N_121654105,CSP_Trough,121654105,CA_PGE_N,100,10043.7756154267,-8,
CSP_Trough_CA_PGE_N_121654145,CSP_Trough,121654145,CA_PGE_N,100,50968.8471887013,-8,
Wind_OR_E_1279,Wind,1279,OR_E,1650,81544.6344017203,-8,
Wind_OR_E_1260,Wind,1260,OR_E,90,94869.4889333848,-8,
Wind_OR_E_2618,Wind,2618,OR_E,30,38352.1633703336,-8,
Wind_OR_E_2619,Wind,2619,OR_E,30,33206.091604761,-8,
Wind_OR_E_1275,Wind,1275,OR_E,2640,54589.9878749678,-8,
Wind_OR_E_2624,Wind,2624,OR_E,30,47786.590968028,-8,
Wind_CA_PGE_N_1915,Wind,1915,CA_PGE_N,30,9406.63659538687,-8,
Wind_CA_PGE_N_1936,Wind,1936,CA_PGE_N,30,25081.6301532019,-8,
Wind_MT_NE_3175,Wind,3175,MT_NE,30,12868.0637995736,-7,
Wind_MT_NE_3066,Wind,3066,MT_NE,30,38417.8759016841,-7,
Wind_MT_NE_3115,Wind,3115,MT_NE,30,25585.1937425042,-7,
Wind_MT_NE_1056,Wind,1056,MT_NE,90,57390.3907182319,-7,
Wind_MT_NE_3107,Wind,3107,MT_NE,30,31915.6813516537,-7,
Wind_MT_NE_3012,Wind,3012,MT_NE,30,76200.0105684157,-7,
Wind_MT_NE_3100,Wind,3100,MT_NE,30,69440.2170339024,-7,
Wind_MT_NE_3124,Wind,3124,MT_NE,30,55678.597415051,-7,
Wind_MT_NE_3123,Wind,3123,MT_NE,30,47852.7229725939,-7,
Wind_MT_NE_3061,Wind,3061,MT_NE,30,58894.8347484248,-7,
Wind_MT_NE_3067,Wind,3067,MT_NE,30,38751.8505981401,-7,
Wind_MT_NE_1047,Wind,1047,MT_NE,1770,70206.0521967014,-7,
Wind_MT_NE_3127,Wind,3127,MT_NE,30,76143.9935612255,-7,
Wind_MT_NE_3099,Wind,3099,MT_NE,30,48827.7455935433,-7,
Wind_MT_NE_1044,Wind,1044,MT_NE,60,35637.250643757,-7,
Wind_MT_NE_3098,Wind,3098,MT_NE,30,45864.4258091848,-7,
Wind_MT_NE_3087,Wind,3087,MT_NE,30,31127.6212566221,-7,
Wind_MT_NE_3079,Wind,3079,MT_NE,30,39992.6115225333,-7,
Wind_MT_NE_3073,Wind,3073,MT_NE,30,38792.7374278408,-7,
Wind_MT_NE_3125,Wind,3125,MT_NE,30,68395.4658047416,-7,
Wind_CA_SCE_CEN_3650,Wind,3650,CA_SCE_CEN,30,8135.19286498835,-8,
Wind_CA_SCE_CEN_213,Wind,213,CA_SCE_CEN,60,5505.84584265243,-8,
CSP_Trough_CA_SCE_CEN_117653525,CSP_Trough,117653525,CA_SCE_CEN,100,12824.0381176671,-8,
CSP_Trough_CA_SCE_CEN_117853525,CSP_Trough,117853525,CA_SCE_CEN,173.34,22423.6866815055,-8,
Geothermal_CA_SCE_CEN_143,Geothermal,143,CA_SCE_CEN,24,10757.1256780768,-8,Randsburg
Wind_WA_W_3138,Wind,3138,WA_W,30,6927.33959745042,-8,
Wind_WA_W_1039,Wind,1039,WA_W,60,11424.1809833159,-8,
Wind_WA_W_1068,Wind,1068,WA_W,60,25405.3297656531,-8,
Wind_WA_W_3058,Wind,3058,WA_W,30,36676.8657834434,-8,
Wind_WA_W_3090,Wind,3090,WA_W,30,21882.335846511,-8,
Wind_WA_W_1063,Wind,1063,WA_W,90,23335.2382839139,-8,
Wind_WA_W_3052,Wind,3052,WA_W,30,26985.8986888509,-8,
Wind_WA_W_3082,Wind,3082,WA_W,30,49174.0727748402,-8,
Wind_WA_W_3091,Wind,3091,WA_W,30,45137.4152315701,-8,
Wind_WA_W_3126,Wind,3126,WA_W,30,6944.38330162461,-8,
Wind_WA_W_3075,Wind,3075,WA_W,30,45162.8989757971,-8,
Wind_CO_DEN_59,Wind,59,CO_DEN,1860,30315.4554744713,-7,
Wind_CO_DEN_2162,Wind,2162,CO_DEN,30,4220.6174119398,-7,
Wind_CO_DEN_1387,Wind,1387,CO_DEN,60,9789.39702632098,-7,
Wind_CO_DEN_2141,Wind,2141,CO_DEN,30,4565.45199043822,-7,
Wind_CO_DEN_3406,Wind,3406,CO_DEN,30,11040.1513696067,-7,
Wind_CO_DEN_2161,Wind,2161,CO_DEN,30,24388.3961257888,-7,
Wind_CO_DEN_1403,Wind,1403,CO_DEN,90,11705.8165514293,-7,
Wind_CO_DEN_2183,Wind,2183,CO_DEN,30,19381.1901855095,-7,
Wind_CO_DEN_1391,Wind,1391,CO_DEN,60,2724.82043253278,-7,
Wind_CO_DEN_2176,Wind,2176,CO_DEN,30,7131.88508588986,-7,
Wind_CO_DEN_1398,Wind,1398,CO_DEN,60,20767.9186142897,-7,
Wind_CO_DEN_1388,Wind,1388,CO_DEN,60,19092.833061225,-7,
Wind_OR_E_2593,Wind,2593,OR_E,30,32398.0018059528,-8,
Wind_OR_E_2597,Wind,2597,OR_E,30,31670.1953282898,-8,
Wind_OR_E_1305,Wind,1305,OR_E,120,26832.8768959149,-8,
Wind_NV_S_502,Wind,502,NV_S,270,83405.9345233895,-8,
Wind_NV_S_610,Wind,610,NV_S,750,47551.0865530367,-8,
Wind_NV_S_3783,Wind,3783,NV_S,30,56729.0686731451,-7,
Wind_NV_S_490,Wind,490,NV_S,540,97334.4256074147,-8,
Wind_NV_S_514,Wind,514,NV_S,150,89561.8553524148,-8,
Wind_NV_S_3885,Wind,3885,NV_S,30,81067.6376098264,-8,
Wind_CO_DEN_103,Wind,103,CO_DEN,120,3166.3742246351,-7,
Wind_ID_E_1258,Wind,1258,ID_E,90,51164.0103926631,-7,
Wind_ID_E_1280,Wind,1280,ID_E,210,18203.7530763275,-7,
Wind_ID_E_1283,Wind,1283,ID_E,60,18365.089487564,-7,
Geothermal_ID_E_74,Geothermal,74,ID_E,20,97225.9963816165,-7,Big Creek HS
Geothermal_ID_E_168,Geothermal,168,ID_E,10,57561.553835546,-7,East Basin Creek
Geothermal_ID_E_170,Geothermal,170,ID_E,10,76268.5659291484,-7,Idaho bath
Geothermal_ID_E_181,Geothermal,181,ID_E,10,103303.907238951,-7,Owl Creek HS
Geothermal_ID_E_189,Geothermal,189,ID_E,10,52694.3053863812,-7,Sunbeam HS
Wind_AZ_NW_261,Wind,261,AZ_NW,90,16786.79253914,-7,
Wind_AZ_NW_257,Wind,257,AZ_NW,330,23042.3840565531,-7,
Wind_AZ_NW_225,Wind,225,AZ_NW,60,17581.9044239082,-7,
Wind_AZ_NW_229,Wind,229,AZ_NW,270,8776.14308163598,-7,
Wind_AZ_NW_3651,Wind,3651,AZ_NW,30,20302.8438291577,-7,
Wind_AZ_NW_3634,Wind,3634,AZ_NW,30,3755.09129458406,-7,
Wind_AZ_NW_264,Wind,264,AZ_NW,600,22450.9865843294,-7,
Wind_AZ_SE_3470,Wind,3470,AZ_SE,30,15497.7076548203,-7,
Wind_WA_N_CEN_3077,Wind,3077,WA_N_CEN,30,15450.3412700481,-8,
Wind_WA_N_CEN_1073,Wind,1073,WA_N_CEN,150,9931.62313434884,-8,
Wind_CA_SCE_CEN_742,Wind,742,CA_SCE_CEN,150,20396.9472555846,-8,
Wind_CA_SCE_CEN_3678,Wind,3678,CA_SCE_CEN,30,27501.6653653895,-8,
Wind_CA_SCE_CEN_3679,Wind,3679,CA_SCE_CEN,30,42985.4607918574,-8,
Wind_CA_SCE_CEN_3683,Wind,3683,CA_SCE_CEN,30,32864.6616582451,-8,
Wind_UT_S_1857,Wind,1857,UT_S,30,24304.8301244642,-7,
Wind_UT_S_1873,Wind,1873,UT_S,30,29099.5319859987,-7,
Wind_UT_S_1841,Wind,1841,UT_S,30,33177.2630310415,-7,
Wind_UT_S_1862,Wind,1862,UT_S,30,25861.0790341906,-7,
Wind_UT_S_422,Wind,422,UT_S,150,79149.4909141121,-7,
Wind_UT_S_1868,Wind,1868,UT_S,30,45255.7208711439,-7,
Wind_UT_S_1871,Wind,1871,UT_S,30,26388.1954439405,-7,
Wind_UT_S_425,Wind,425,UT_S,210,88443.8898328821,-7,
CSP_Trough_UT_S_112053885,CSP_Trough,112053885,UT_S,100,4973.58639610742,-7,
Geothermal_UT_S_69,Geothermal,69,UT_S,20,30828.8166773233,-7,Joseph HS
Geothermal_UT_S_176,Geothermal,176,UT_S,10,23846.7132731987,-7,Monroe - Red Hill
Wind_OR_W_2555,Wind,2555,OR_W,30,12775.0739915871,-8,
Wind_WY_SE_2497,Wind,2497,WY_SE,30,24230.8055492119,-7,
Wind_WY_SE_1765,Wind,1765,WY_SE,60,11388.6109688324,-7,
Wind_WY_SE_1761,Wind,1761,WY_SE,660,18283.9436162008,-7,
Wind_CA_PGE_N_2116,Wind,2116,CA_PGE_N,30,17030.2311982754,-8,
Wind_CA_PGE_N_1402,Wind,1402,CA_PGE_N,60,8935.58362414464,-8,
Wind_CA_PGE_N_1396,Wind,1396,CA_PGE_N,90,644.54942070544,-8,
Wind_CA_PGE_N_1407,Wind,1407,CA_PGE_N,60,9684.34657261667,-8,
Wind_CA_PGE_N_2109,Wind,2109,CA_PGE_N,30,20696.1376265718,-8,
Wind_CA_PGE_N_2158,Wind,2158,CA_PGE_N,30,7965.73129113867,-8,
CSP_Trough_AZ_NM_N_108253685,CSP_Trough,108253685,AZ_NM_N,100,10352.5739081612,-7,
Geothermal_CA_PGE_N_4,Geothermal,4,CA_PGE_N,80,116.119335965484,-8,Geysers
Wind_CA_PGE_N_1546,Wind,1546,CA_PGE_N,60,39100.3007823812,-8,
Wind_CA_PGE_N_186,Wind,186,CA_PGE_N,60,28536.1894917927,-8,
Wind_CA_PGE_N_1539,Wind,1539,CA_PGE_N,90,41488.3408621926,-8,
Wind_CA_PGE_N_1947,Wind,1947,CA_PGE_N,30,38550.6711626107,-8,
Wind_CA_PGE_N_1939,Wind,1939,CA_PGE_N,30,34572.6541834854,-8,
Wind_CA_PGE_N_1950,Wind,1950,CA_PGE_N,30,42979.9587618263,-8,
CSP_Trough_CA_PGE_N_120453965,CSP_Trough,120453965,CA_PGE_N,558.495,37271.4629731016,-8,
Wind_CA_SCE_S_350,Wind,350,CA_SCE_S,180,8928.1713148456,-8,
Wind_OR_W_2584,Wind,2584,OR_W,30,10135.7142808374,-8,
Wind_WA_SEATAC_1077,Wind,1077,WA_SEATAC,60,15959.033984406,-8,
Wind_OR_W_2517,Wind,2517,OR_W,30,5793.41218687499,-8,
Wind_WY_SE_2391,Wind,2391,WY_SE,30,12947.4211553002,-7,
Wind_WY_SE_800,Wind,800,WY_SE,60,13731.4344225976,-7,
Wind_WY_SE_796,Wind,796,WY_SE,60,8440.02984368855,-7,
Wind_WY_SE_784,Wind,784,WY_SE,150,8659.6099580058,-7,
Wind_WY_SE_2401,Wind,2401,WY_SE,30,18436.6868290589,-7,
Wind_OR_WA_BPA_2902,Wind,2902,OR_WA_BPA,30,5717.94627573166,-8,
Wind_NV_S_730,Wind,730,NV_S,420,19177.754496137,-8,
Wind_NV_S_3365,Wind,3365,NV_S,30,7255.13758992384,-8,
Wind_NV_S_3697,Wind,3697,NV_S,30,11215.6432609313,-8,
Wind_NV_S_709,Wind,709,NV_S,60,14385.7466819515,-8,
Wind_MT_NE_3280,Wind,3280,MT_NE,30,37203.0200570228,-7,
Wind_MT_NE_3295,Wind,3295,MT_NE,30,21857.0134556405,-7,
Wind_MT_NE_997,Wind,997,MT_NE,90,57758.0040943585,-7,
Wind_MT_NE_3311,Wind,3311,MT_NE,30,13321.54431279,-7,
Wind_MT_NE_3271,Wind,3271,MT_NE,30,43913.1712426206,-7,
Wind_MT_NE_3300,Wind,3300,MT_NE,30,17747.9300855484,-7,
Wind_MT_NE_3314,Wind,3314,MT_NE,30,8424.4868379805,-7,
Wind_WA_ID_AVA_2841,Wind,2841,WA_ID_AVA,30,6301.27413716403,-8,
Wind_WA_ID_AVA_2787,Wind,2787,WA_ID_AVA,30,37429.3829947453,-7,
Wind_WA_ID_AVA_2806,Wind,2806,WA_ID_AVA,30,30079.7848319087,-8,
Wind_CA_PGE_S_118,Wind,118,CA_PGE_S,180,24763.6792478469,-8,
Wind_CA_PGE_S_3608,Wind,3608,CA_PGE_S,30,13620.1915353846,-8,
Wind_CA_PGE_S_272,Wind,272,CA_PGE_S,660,21303.7256232177,-8,
Wind_CA_PGE_S_3630,Wind,3630,CA_PGE_S,30,11507.4921753328,-8,
Wind_CA_PGE_S_3614,Wind,3614,CA_PGE_S,30,10856.0673495149,-8,
Wind_CA_PGE_S_3620,Wind,3620,CA_PGE_S,30,5193.8455633351,-8,
Wind_CA_PGE_S_246,Wind,246,CA_PGE_S,90,23574.254195588,-8,
Wind_CA_PGE_S_233,Wind,233,CA_PGE_S,60,37816.7709416824,-8,
Wind_CA_PGE_S_266,Wind,266,CA_PGE_S,60,13866.501967156,-8,
Wind_CA_PGE_S_3636,Wind,3636,CA_PGE_S,30,25568.2142831775,-8,
Wind_CA_SCE_CEN_301,Wind,301,CA_SCE_CEN,60,17875.8109186791,-8,
CSP_Trough_CA_SCE_CEN_118053445,CSP_Trough,118053445,CA_SCE_CEN,100,7368.33834219555,-8,
Wind_CA_SCE_CEN_3554,Wind,3554,CA_SCE_CEN,30,9119.57736238942,-8,
Wind_CA_SCE_CEN_3566,Wind,3566,CA_SCE_CEN,30,2400.70419016485,-8,
Wind_CA_SCE_CEN_308,Wind,308,CA_SCE_CEN,60,2461.98031661954,-8,
Wind_CA_SCE_CEN_3562,Wind,3562,CA_SCE_CEN,30,10191.1320166598,-8,
Wind_CA_SCE_CEN_105,Wind,105,CA_SCE_CEN,60,9273.71141552417,-8,
Wind_CA_SCE_CEN_88,Wind,88,CA_SCE_CEN,630,18219.3477269993,-8,
Wind_CA_SCE_CEN_3447,Wind,3447,CA_SCE_CEN,30,8035.03150629633,-8,
Wind_CA_SCE_CEN_251,Wind,251,CA_SCE_CEN,210,13818.3231197243,-8,
Wind_CA_SCE_CEN_258,Wind,258,CA_SCE_CEN,60,8255.51964665033,-8,
Wind_CA_SCE_CEN_237,Wind,237,CA_SCE_CEN,720,16563.037726515,-8,
Wind_CA_SCE_CEN_157,Wind,157,CA_SCE_CEN,420,5469.84176528253,-8,
CSP_Trough_OR_E_120654165,CSP_Trough,120654165,OR_E,100,12456.4371367913,-8,
Wind_OR_W_1794,Wind,1794,OR_W,60,22150.1066851262,-8,
Wind_OR_W_2459,Wind,2459,OR_W,30,25403.3651111863,-8,
Wind_CA_SCE_CEN_3753,Wind,3753,CA_SCE_CEN,30,4597.53910073791,-8,
Wind_WY_SE_2154,Wind,2154,WY_SE,30,30969.1351738374,-7,
Wind_WY_SE_1339,Wind,1339,WY_SE,60,6275.03358575349,-7,
Wind_WY_SE_1384,Wind,1384,WY_SE,180,27969.2661972013,-7,
Wind_WY_SE_3407,Wind,3407,WY_SE,30,20411.3128914341,-7,
Wind_CA_SCE_CEN_287,Wind,287,CA_SCE_CEN,120,12627.6851507035,-8,
Wind_MT_SW_2925,Wind,2925,MT_SW,30,39275.5931330614,-7,
Wind_MT_SW_2983,Wind,2983,MT_SW,30,52385.2108081201,-7,
Wind_MT_SW_1092,Wind,1092,MT_SW,60,52699.6222728331,-7,
Wind_MT_SW_1103,Wind,1103,MT_SW,150,42117.2420596269,-7,
Wind_MT_SW_1095,Wind,1095,MT_SW,210,47735.1677742712,-7,
Wind_NV_N_1563,Wind,1563,NV_N,60,7651.15915936093,-8,
Wind_NV_N_1971,Wind,1971,NV_N,30,20846.3273412852,-8,
Wind_NV_N_1521,Wind,1521,NV_N,120,21880.3916414311,-8,
Geothermal_NV_N_66,Geothermal,66,NV_N,8,2683.92152412801,-8,Tracy
Wind_WY_SE_1322,Wind,1322,WY_SE,60,33624.7770292401,-7,
Wind_MT_NE_3097,Wind,3097,MT_NE,30,28130.284384259,-7,
Wind_MT_NE_3171,Wind,3171,MT_NE,30,12065.031524257,-7,
Wind_MT_NE_3060,Wind,3060,MT_NE,30,37802.0317087498,-7,
Wind_MT_NE_3072,Wind,3072,MT_NE,30,32571.3424612641,-7,
Wind_WY_SE_1757,Wind,1757,WY_SE,60,5364.21188353094,-7,
Wind_WY_SE_2504,Wind,2504,WY_SE,30,7563.3859534581,-7,
CSP_Trough_AZ_APS_SW_112453325,CSP_Trough,112453325,AZ_APS_SW,214.245,11391.3163015292,-7,
Wind_WY_SE_1367,Wind,1367,WY_SE,60,18675.1545308812,-7,
Wind_WY_SE_2305,Wind,2305,WY_SE,30,42519.2876994417,-7,
Wind_WY_SE_2201,Wind,2201,WY_SE,30,18825.0059924561,-7,
CSP_Trough_UT_S_110853945,CSP_Trough,110853945,UT_S,100,13390.0906973887,-7,
CSP_Trough_NV_N_119853965,CSP_Trough,119853965,NV_N,195.21,11287.181120631,-8,
Wind_CA_PGE_S_3691,Wind,3691,CA_PGE_S,30,31387.9766006873,-8,
Wind_WA_N_CEN_1079,Wind,1079,WA_N_CEN,60,22435.7693296323,-8,
Wind_WA_N_CEN_1062,Wind,1062,WA_N_CEN,5250,12228.8831249399,-8,
Wind_WA_N_CEN_140,Wind,140,WA_N_CEN,1620,18184.8073638294,-8,
Wind_NM_S_TX_EPE_390,Wind,390,NM_S_TX_EPE,90,4587.43042031922,-7,
Wind_WY_SE_1734,Wind,1734,WY_SE,60,10576.3574028242,-7,
Wind_WY_SE_1718,Wind,1718,WY_SE,360,32333.1506519861,-7,
Wind_WY_SE_2546,Wind,2546,WY_SE,30,31998.5664251377,-7,
Wind_WY_SE_2545,Wind,2545,WY_SE,30,33925.7947006112,-7,
Wind_WY_SE_1712,Wind,1712,WY_SE,60,33416.4337386729,-7,
Wind_WY_SE_1710,Wind,1710,WY_SE,60,31031.7175797032,-7,
Wind_WY_SE_1729,Wind,1729,WY_SE,360,7942.47577324634,-7,
Wind_WY_SE_2528,Wind,2528,WY_SE,30,15916.9824770705,-7,
Wind_WY_SE_1715,Wind,1715,WY_SE,960,13751.1226843301,-7,
Wind_WY_SE_1697,Wind,1697,WY_SE,2130,22077.3544169272,-7,
Wind_WY_SE_1730,Wind,1730,WY_SE,150,22544.532641169,-7,
Wind_WY_SE_1716,Wind,1716,WY_SE,90,12231.4439746068,-7,
CSP_Trough_CA_SCE_CEN_117653465,CSP_Trough,117653465,CA_SCE_CEN,1969.11,22243.418372512,-8,
Wind_OR_E_2237,Wind,2237,OR_E,30,41836.5464364556,-8,
Wind_OR_E_2117,Wind,2117,OR_E,30,89038.4213330531,-8,
Wind_OR_E_1362,Wind,1362,OR_E,60,63480.9720659207,-8,
Wind_OR_E_1328,Wind,1328,OR_E,60,30848.8312992214,-8,
Wind_OR_E_1355,Wind,1355,OR_E,1680,73503.3792284282,-8,
Wind_OR_E_2248,Wind,2248,OR_E,30,31124.2455209201,-8,
Wind_OR_E_2221,Wind,2221,OR_E,30,56775.4682722808,-8,
Wind_OR_E_2251,Wind,2251,OR_E,30,33428.6437922255,-8,
CSP_Trough_OR_E_120454085,CSP_Trough,120454085,OR_E,100,70928.0010547478,-8,
CSP_Trough_OR_E_120454145,CSP_Trough,120454145,OR_E,479.115,7401.23642967603,-8,
Wind_WY_SW_2151,Wind,2151,WY_SW,30,20933.7787260536,-7,
Wind_WY_SW_2190,Wind,2190,WY_SW,30,12734.6669147227,-7,
Wind_WY_SW_2140,Wind,2140,WY_SW,30,24614.8309374149,-7,
Wind_WY_SW_2224,Wind,2224,WY_SW,30,9787.02156523088,-7,
Wind_WY_SW_1378,Wind,1378,WY_SW,60,14436.8714692519,-7,
Wind_WY_SW_1380,Wind,1380,WY_SW,120,28658.5697895851,-7,
Wind_WY_SW_2182,Wind,2182,WY_SW,30,27791.9196452477,-7,
Wind_WY_SW_1382,Wind,1382,WY_SW,90,17786.8633256202,-7,
Wind_WY_SW_1381,Wind,1381,WY_SW,60,19327.5055164023,-7,
Wind_WY_SW_1346,Wind,1346,WY_SW,60,4279.13207584872,-7,
Wind_WY_SW_2213,Wind,2213,WY_SW,30,5573.0195987256,-7,
Wind_WY_SW_1377,Wind,1377,WY_SW,60,14535.5185694591,-7,
Wind_WY_SW_1370,Wind,1370,WY_SW,60,11220.7065429437,-7,
Wind_WY_SW_1361,Wind,1361,WY_SW,60,24188.6236702949,-7,
Wind_WY_SW_1392,Wind,1392,WY_SW,60,23914.9849745261,-7,
Wind_WY_SW_2195,Wind,2195,WY_SW,30,11943.3310651382,-7,
Wind_WY_SW_1393,Wind,1393,WY_SW,60,23122.6879816159,-7,
Wind_WY_SW_1349,Wind,1349,WY_SW,60,21525.6685075334,-7,
CSP_Trough_NV_S_115053625,CSP_Trough,115053625,NV_S,509.49,3319.93902689084,-8,
Wind_CO_E_1500,Wind,1500,CO_E,60,16805.1548760964,-7,
Wind_CO_E_1509,Wind,1509,CO_E,270,7865.57546220801,-7,
Wind_CO_E_3394,Wind,3394,CO_E,30,13941.2017139341,-7,
Wind_CO_E_1534,Wind,1534,CO_E,120,10477.5329736807,-7,
Wind_CO_E_1542,Wind,1542,CO_E,60,10652.7160720354,-7,
Wind_CO_E_1564,Wind,1564,CO_E,60,30036.4788725477,-7,
Wind_CO_E_1549,Wind,1549,CO_E,510,19305.6071618212,-7,
Wind_CO_E_940,Wind,940,CO_E,60,13371.2630934074,-7,
CSP_Trough_CO_E_103253945,CSP_Trough,103253945,CO_E,100,32953.2164346137,-7,
Wind_NV_S_694,Wind,694,NV_S,1320,12135.075510449,-8,
Wind_UT_N_1417,Wind,1417,UT_N,150,54632.5480754034,-7,
Wind_UT_N_2108,Wind,2108,UT_N,30,54445.3132870036,-7,
CSP_Trough_UT_N_109254025,CSP_Trough,109254025,UT_N,100,11708.4258819377,-7,
Wind_CO_DEN_3402,Wind,3402,CO_DEN,30,2596.77931517726,-7,
Wind_NV_S_3665,Wind,3665,NV_S,30,22559.0406255421,-8,
Wind_CA_SCE_CEN_512,Wind,512,CA_SCE_CEN,60,1305.11788244692,-8,
Wind_NM_N_676,Wind,676,NM_N,60,15203.0798987689,-7,
Wind_NM_N_3751,Wind,3751,NM_N,30,12356.860529899,-7,
Wind_NM_N_621,Wind,621,NM_N,60,28745.4464413403,-7,
Wind_NM_N_3744,Wind,3744,NM_N,30,29451.4619089818,-7,
Wind_NM_N_626,Wind,626,NM_N,150,27448.9996419753,-7,
Wind_NM_N_681,Wind,681,NM_N,90,24237.1579628475,-7,
Wind_NM_N_3740,Wind,3740,NM_N,30,12624.7230837903,-7,
Wind_NM_N_638,Wind,638,NM_N,90,20352.4514144193,-7,
Wind_NM_N_3746,Wind,3746,NM_N,30,1339.98163983934,-7,
Wind_NM_N_3782,Wind,3782,NM_N,30,36543.8477783515,-7,
Wind_NM_N_3736,Wind,3736,NM_N,30,17685.919063777,-7,
Wind_NM_N_665,Wind,665,NM_N,150,12282.8205223152,-7,
Wind_NM_N_3766,Wind,3766,NM_N,30,24648.4512217705,-7,
Wind_NM_N_3765,Wind,3765,NM_N,30,23809.4174436838,-7,
Wind_NM_N_651,Wind,651,NM_N,90,28592.3549774713,-7,
Wind_NM_N_675,Wind,675,NM_N,60,16657.6151832677,-7,
Wind_NM_N_671,Wind,671,NM_N,60,17848.4421281974,-7,
Wind_NM_N_682,Wind,682,NM_N,60,26239.1605297549,-7,
Wind_NM_N_3756,Wind,3756,NM_N,30,11858.0146179169,-7,
Wind_WA_ID_AVA_980,Wind,980,WA_ID_AVA,180,3638.15860848041,-8,
Wind_MT_SW_2807,Wind,2807,MT_SW,30,17794.3204987164,-7,
Wind_UT_N_2304,Wind,2304,UT_N,30,19249.2807352465,-7,
Wind_MT_SE_2882,Wind,2882,MT_SE,30,14977.8951693237,-7,
Wind_MT_SE_1127,Wind,1127,MT_SE,60,19563.052989848,-7,
Wind_MT_SE_2987,Wind,2987,MT_SE,30,78158.6281547163,-7,
Wind_MT_SE_2978,Wind,2978,MT_SE,30,72972.2161557615,-7,
Wind_MT_SE_1096,Wind,1096,MT_SE,60,69433.7250750398,-7,
Wind_MT_SE_1086,Wind,1086,MT_SE,60,86523.3599688007,-7,
Wind_MT_SE_2924,Wind,2924,MT_SE,30,44787.9190834377,-7,
Wind_MT_SE_2975,Wind,2975,MT_SE,30,69291.5806939443,-7,
Wind_NV_N_1588,Wind,1588,NV_N,150,13071.6560033596,-8,
Wind_NV_N_1581,Wind,1581,NV_N,2640,24440.8911679676,-8,
Wind_CA_PGE_N_2006,Wind,2006,CA_PGE_N,30,6913.60943407596,-8,
Wind_CA_PGE_N_1466,Wind,1466,CA_PGE_N,60,20624.1049422795,-8,
Wind_CA_PGE_N_2017,Wind,2017,CA_PGE_N,30,15495.5350633909,-8,
Wind_ID_S_OR_E_2558,Wind,2558,ID_S_OR_E,30,31327.2182170787,-7,
Wind_ID_S_OR_E_1701,Wind,1701,ID_S_OR_E,420,35476.92791976,-7,
Wind_ID_S_OR_E_2530,Wind,2530,ID_S_OR_E,30,60330.4410133368,-7,
Wind_ID_S_OR_E_2548,Wind,2548,ID_S_OR_E,30,44475.3024867032,-7,
Wind_ID_S_OR_E_2561,Wind,2561,ID_S_OR_E,30,28999.9215195637,-7,
Wind_ID_S_OR_E_2560,Wind,2560,ID_S_OR_E,30,31118.6197357706,-7,
