ep_id,month,avg_capacity_factor_hydro
5000814,6,0.35257
5000814,7,0.35846
5000814,8,0.27059
5000814,9,0.24816
5000814,10,0.22574
5000814,11,0.22279
5000814,12,0.22684
5000815,1,0.22159
5000815,2,0.22159
5000815,3,0.19432
5000815,4,0.18295
5000815,5,0.22614
5000815,6,0.35114
5000815,7,0.35909
5000815,8,0.27045
5000815,9,0.24773
5000815,10,0.22500
5000815,11,0.22159
5000815,12,0.22614
5000816,1,0.22024
5000816,2,0.22247
5000816,3,0.19420
5000816,4,0.18304
5000816,5,0.22545
5000816,6,0.35268
5000816,7,0.35789
5000816,8,0.27083
5000816,9,0.24777
5000816,10,0.22545
5000816,11,0.22173
5000816,12,0.22545
5000817,1,0.22097
5000817,2,0.22288
5000817,3,0.19364
5000817,4,0.18326
5000817,5,0.22542
5000817,6,0.35233
5000817,7,0.35847
5000817,8,0.27055
5000817,9,0.24788
5000817,10,0.22542
5000817,11,0.22225
5000817,12,0.22648
5000818,1,0.22083
5000818,2,0.22292
5000818,3,0.19375
5000818,4,0.18333
5000818,5,0.22500
5000818,6,0.35278
5000818,7,0.35903
5000818,8,0.27014
5000818,9,0.24792
5000818,10,0.22569
5000818,11,0.22292
5000818,12,0.22569
5000819,1,0.22000
5000819,2,0.22250
5000819,3,0.19250
5000819,4,0.18250
5000819,5,0.22500
5000819,6,0.35250
5000819,7,0.36250
5000819,8,0.27000
5000819,9,0.25000
5000819,10,0.22750
5000819,11,0.22000
5000819,12,0.22750
5000820,1,0.21964
5000820,2,0.22321
5000820,3,0.19107
5000820,4,0.18393
5000820,5,0.22679
5000820,6,0.35179
5000820,7,0.35893
5000820,8,0.27143
5000820,9,0.25000
5000820,10,0.22500
5000820,11,0.22321
5000820,12,0.22500
5000821,1,0.22024
5000821,2,0.22247
5000821,3,0.19420
5000821,4,0.18304
5000821,5,0.22545
5000821,6,0.35268
5000821,7,0.35789
5000821,8,0.27083
5000821,9,0.24777
5000821,10,0.22545
5000821,11,0.22173
5000821,12,0.22545
5000822,1,0.22050
5000822,2,0.22360
5000822,3,0.19293
5000822,4,0.18323
5000822,5,0.22554
5000822,6,0.35248
5000822,7,0.35831
5000822,8,0.27057
5000822,9,0.24767
5000822,10,0.22554
5000822,11,0.22244
5000822,12,0.22671
5000823,1,0.22000
5000823,2,0.22200
5000823,3,0.19300
5000823,4,0.18300
5000823,5,0.22500
5000823,6,0.35100
5000823,7,0.35900
5000823,8,0.27000
5000823,9,0.24800
5000823,10,0.22400
5000823,11,0.22300
5000823,12,0.22500
5000824,1,0.22083
5000824,2,0.22292
5000824,3,0.19375
5000824,4,0.18333
5000824,5,0.22500
5000824,6,0.35278
5000824,7,0.35903
5000824,8,0.27014
5000824,9,0.24792
5000824,10,0.22569
5000824,11,0.22292
5000824,12,0.22569
5000825,1,0.22040
5000825,2,0.22278
5000825,3,0.19345
5000825,4,0.18288
5000825,5,0.22489
5000825,6,0.35307
5000825,7,0.35888
5000825,8,0.27088
5000825,9,0.24762
5000825,10,0.22489
5000825,11,0.22225
5000825,12,0.22648
5000826,1,0.22091
5000826,2,0.22284
5000826,3,0.19351
5000826,4,0.18329
5000826,5,0.22512
5000826,6,0.35228
5000826,7,0.35853
5000826,8,0.27055
5000826,9,0.24772
5000826,10,0.22548
5000826,11,0.22236
5000826,12,0.22632
5000827,1,0.21925
5000827,2,0.22222
5000827,3,0.19345
5000827,4,0.18155
5000827,5,0.22520
5000827,6,0.35218
5000827,7,0.35714
5000827,8,0.27183
5000827,9,0.24901
5000827,10,0.22520
5000827,11,0.22222
5000827,12,0.22520
5000828,1,0.22222
5000828,2,0.22685
5000828,3,0.19444
5000828,4,0.18519
5000828,5,0.23611
5000828,6,0.35185
5000828,7,0.36111
5000828,8,0.27315
5000828,9,0.25000
5000828,10,0.22222
5000828,11,0.22222
5000828,12,0.22222
5000829,1,0.22768
5000829,2,0.21875
5000829,3,0.19196
5000829,4,0.18304
5000829,5,0.22768
5000829,6,0.34821
5000829,7,0.35714
5000829,8,0.26786
5000829,9,0.25000
5000829,10,0.22321
5000829,11,0.22321
5000829,12,0.22321
5000830,1,0.62031
5000830,2,0.59740
5000830,3,0.51667
5000830,4,0.47604
5000830,5,0.45625
5000830,6,0.45469
5000830,7,0.52500
5000830,8,0.52396
5000830,9,0.45573
5000830,10,0.49635
5000830,11,0.58125
5000830,12,0.66719
5000831,1,0.61944
5000831,2,0.59722
5000831,3,0.51667
5000831,4,0.47639
5000831,5,0.45694
5000831,6,0.45556
5000831,7,0.52222
5000831,8,0.52361
5000831,9,0.45694
5000831,10,0.49722
5000831,11,0.58333
5000831,12,0.66806
5000832,1,0.61944
5000832,2,0.59722
5000832,3,0.51667
5000832,4,0.47639
5000832,5,0.45694
5000832,6,0.45556
5000832,7,0.52222
5000832,8,0.52361
5000832,9,0.45694
5000832,10,0.49722
5000832,11,0.58333
5000832,12,0.66806
5000833,1,0.62108
5000833,2,0.59721
5000833,3,0.51649
5000833,4,0.47568
5000833,5,0.45572
5000833,6,0.45444
5000833,7,0.52410
5000833,8,0.52380
5000833,9,0.45640
5000833,10,0.49639
5000833,11,0.58223
5000833,12,0.66702
5000834,1,0.62098
5000834,2,0.59739
5000834,3,0.51657
5000834,4,0.47565
5000834,5,0.45557
5000834,6,0.45457
5000834,7,0.52410
5000834,8,0.52359
5000834,9,0.45633
5000834,10,0.49598
5000834,11,0.58183
5000834,12,0.66692
5000835,1,0.62037
5000835,2,0.59722
5000835,3,0.51620
5000835,4,0.47546
5000835,5,0.45556
5000835,6,0.45463
5000835,7,0.52361
5000835,8,0.52269
5000835,9,0.45602
5000835,10,0.49676
5000835,11,0.58287
5000835,12,0.66713
5000836,1,0.62171
5000836,2,0.59671
5000836,3,0.51645
5000836,4,0.47632
5000836,5,0.45592
5000836,6,0.45461
5000836,7,0.52303
5000836,8,0.52303
5000836,9,0.45592
5000836,10,0.49671
5000836,11,0.58224
5000836,12,0.66711
5000837,1,0.62083
5000837,2,0.59792
5000837,3,0.51667
5000837,4,0.47500
5000837,5,0.45625
5000837,6,0.45625
5000837,7,0.52500
5000837,8,0.52500
5000837,9,0.45417
5000837,10,0.49375
5000837,11,0.58125
5000837,12,0.66667
5000838,1,0.62106
5000838,2,0.59719
5000838,3,0.51644
5000838,4,0.47569
5000838,5,0.45556
5000838,6,0.45444
5000838,7,0.52413
5000838,8,0.52369
5000838,9,0.45631
5000838,10,0.49638
5000838,11,0.58213
5000838,12,0.66694
5000839,1,0.62112
5000839,2,0.59719
5000839,3,0.51647
5000839,4,0.47576
5000839,5,0.45563
5000839,6,0.45451
5000839,7,0.52406
5000839,8,0.52375
5000839,9,0.45643
5000839,10,0.49634
5000839,11,0.58210
5000839,12,0.66701
5000840,1,0.62112
5000840,2,0.59719
5000840,3,0.51647
5000840,4,0.47576
5000840,5,0.45563
5000840,6,0.45451
5000840,7,0.52406
5000840,8,0.52375
5000840,9,0.45643
5000840,10,0.49634
5000840,11,0.58210
5000840,12,0.66701
5000841,1,0.62112
5000841,2,0.59719
5000841,3,0.51647
5000841,4,0.47576
5000841,5,0.45563
5000841,6,0.45451
5000841,7,0.52406
5000841,8,0.52375
5000841,9,0.45643
5000841,10,0.49634
5000841,11,0.58210
5000841,12,0.66701
5000842,1,0.61979
5000842,2,0.59722
5000842,3,0.51563
5000842,4,0.47917
5000842,5,0.45313
5000842,6,0.45313
5000842,7,0.52431
5000842,8,0.52431
5000842,9,0.45313
5000842,10,0.49653
5000842,11,0.58333
5000842,12,0.66493
5000843,1,0.62114
5000843,2,0.59705
5000843,3,0.51659
5000843,4,0.47591
5000843,5,0.45568
5000843,6,0.45432
5000843,7,0.52409
5000843,8,0.52364
5000843,9,0.45614
5000843,10,0.49614
5000843,11,0.58182
5000843,12,0.66682
5000844,1,0.62153
5000844,2,0.59653
5000844,3,0.51667
5000844,4,0.47639
5000844,5,0.45625
5000844,6,0.45417
5000844,7,0.52431
5000844,8,0.52431
5000844,9,0.45556
5000844,10,0.49583
5000844,11,0.58194
5000844,12,0.66667
5000845,1,0.62045
5000845,2,0.60000
5000845,3,0.51591
5000845,4,0.47727
5000845,5,0.45455
5000845,6,0.45682
5000845,7,0.52273
5000845,8,0.52500
5000845,9,0.45682
5000845,10,0.49545
5000845,11,0.58182
5000845,12,0.66591
5000846,1,0.62110
5000846,2,0.59721
5000846,3,0.51640
5000846,4,0.47572
5000846,5,0.45565
5000846,6,0.45446
5000846,7,0.52412
5000846,8,0.52381
5000846,9,0.45637
5000846,10,0.49642
5000846,11,0.58217
5000846,12,0.66704
5000847,1,0.62308
5000847,2,0.59808
5000847,3,0.51731
5000847,4,0.47500
5000847,5,0.45385
5000847,6,0.45385
5000847,7,0.52308
5000847,8,0.52500
5000847,9,0.45577
5000847,10,0.49808
5000847,11,0.58269
5000847,12,0.66538
5000848,1,0.61875
5000848,2,0.60625
5000848,3,0.51250
5000848,4,0.48125
5000848,5,0.46250
5000848,6,0.45625
5000848,7,0.53125
5000848,8,0.53125
5000848,9,0.45625
5000848,10,0.49375
5000848,11,0.58750
5000848,12,0.65625
5000849,1,0.61875
5000849,2,0.60625
5000849,3,0.51250
5000849,4,0.48125
5000849,5,0.46250
5000849,6,0.45625
5000849,7,0.53125
5000849,8,0.53125
5000849,9,0.45625
5000849,10,0.49375
5000849,11,0.58750
5000849,12,0.65625
5000850,1,0.62159
5000850,2,0.59697
5000850,3,0.51667
5000850,4,0.47538
5000850,5,0.45606
5000850,6,0.45417
5000850,7,0.52386
5000850,8,0.52386
5000850,9,0.45644
5000850,10,0.49697
5000850,11,0.58220
5000850,12,0.66667
5000851,1,0.62102
5000851,2,0.59743
5000851,3,0.51654
5000851,4,0.47549
5000851,5,0.45527
5000851,6,0.45466
5000851,7,0.52390
5000851,8,0.52390
5000851,9,0.45619
5000851,10,0.49632
5000851,11,0.58241
5000851,12,0.66728
5000852,1,0.62500
5000852,2,0.59821
5000852,3,0.51339
5000852,4,0.47768
5000852,5,0.45536
5000852,6,0.45089
5000852,7,0.51786
5000852,8,0.52232
5000852,9,0.45089
5000852,10,0.50000
5000852,11,0.58036
5000852,12,0.66964
5000853,1,0.62083
5000853,2,0.60417
5000853,3,0.51250
5000853,4,0.47500
5000853,5,0.45833
5000853,6,0.45000
5000853,7,0.52083
5000853,8,0.52083
5000853,9,0.45417
5000853,10,0.50000
5000853,11,0.57917
5000853,12,0.66667
5000854,1,0.62065
5000854,2,0.59674
5000854,3,0.51685
5000854,4,0.47500
5000854,5,0.45543
5000854,6,0.45543
5000854,7,0.52446
5000854,8,0.52337
5000854,9,0.45707
5000854,10,0.49565
5000854,11,0.58207
5000854,12,0.66739
5000855,1,0.50000
5000855,2,0.50000
5000855,3,0.50000
5000855,4,0.50000
5000855,5,0.50000
5000855,6,0.50000
5000855,7,0.50000
5000855,8,0.50000
5000855,9,0.50000
5000855,10,0.50000
5000855,11,0.50000
5000855,12,0.50000
5000856,1,0.62115
5000856,2,0.59719
5000856,3,0.51651
5000856,4,0.47579
5000856,5,0.45568
5000856,6,0.45440
5000856,7,0.52413
5000856,8,0.52379
5000856,9,0.45619
5000856,10,0.49641
5000856,11,0.58205
5000856,12,0.66709
5000857,1,0.62083
5000857,2,0.59688
5000857,3,0.51771
5000857,4,0.47604
5000857,5,0.45521
5000857,6,0.45417
5000857,7,0.52188
5000857,8,0.52292
5000857,9,0.45625
5000857,10,0.49583
5000857,11,0.58229
5000857,12,0.66667
5000858,1,0.62143
5000858,2,0.59643
5000858,3,0.51429
5000858,4,0.47857
5000858,5,0.45536
5000858,6,0.45179
5000858,7,0.52500
5000858,8,0.52500
5000858,9,0.45357
5000858,10,0.49464
5000858,11,0.58214
5000858,12,0.66786
5000859,1,0.62065
5000859,2,0.59674
5000859,3,0.51685
5000859,4,0.47500
5000859,5,0.45543
5000859,6,0.45543
5000859,7,0.52446
5000859,8,0.52337
5000859,9,0.45707
5000859,10,0.49565
5000859,11,0.58207
5000859,12,0.66739
5000860,1,0.62167
5000860,2,0.59667
5000860,3,0.51667
5000860,4,0.47500
5000860,5,0.45667
5000860,6,0.45333
5000860,7,0.52500
5000860,8,0.52333
5000860,9,0.45833
5000860,10,0.49500
5000860,11,0.58167
5000860,12,0.66500
5000861,1,0.62019
5000861,2,0.59736
5000861,3,0.51683
5000861,4,0.47476
5000861,5,0.45433
5000861,6,0.45553
5000861,7,0.52404
5000861,8,0.52284
5000861,9,0.45673
5000861,10,0.49639
5000861,11,0.58053
5000861,12,0.66587
5000862,1,0.62110
5000862,2,0.59718
5000862,3,0.51647
5000862,4,0.47571
5000862,5,0.45565
5000862,6,0.45442
5000862,7,0.52410
5000862,8,0.52374
5000862,9,0.45635
5000862,10,0.49632
5000862,11,0.58209
5000862,12,0.66700
5000863,1,0.62083
5000863,2,0.59792
5000863,3,0.51667
5000863,4,0.47500
5000863,5,0.45625
5000863,6,0.45625
5000863,7,0.52500
5000863,8,0.52500
5000863,9,0.45417
5000863,10,0.49375
5000863,11,0.58125
5000863,12,0.66667
5000864,1,0.62103
5000864,2,0.59722
5000864,3,0.51637
5000864,4,0.47569
5000864,5,0.45565
5000864,6,0.45446
5000864,7,0.52411
5000864,8,0.52361
5000864,9,0.45625
5000864,10,0.49633
5000864,11,0.58204
5000864,12,0.66706
5000865,1,0.62103
5000865,2,0.59721
5000865,3,0.51654
5000865,4,0.47574
5000865,5,0.45566
5000865,6,0.45441
5000865,7,0.52404
5000865,8,0.52375
5000865,9,0.45632
5000865,10,0.49632
5000865,11,0.58199
5000865,12,0.66699
5000866,1,0.62111
5000866,2,0.59730
5000866,3,0.51647
5000866,4,0.47559
5000866,5,0.45557
5000866,6,0.45439
5000866,7,0.52399
5000866,8,0.52373
5000866,9,0.45633
5000866,10,0.49628
5000866,11,0.58218
5000866,12,0.66689
5000867,1,0.62112
5000867,2,0.59722
5000867,3,0.51649
5000867,4,0.47571
5000867,5,0.45565
5000867,6,0.45442
5000867,7,0.52409
5000867,8,0.52377
5000867,9,0.45636
5000867,10,0.49636
5000867,11,0.58211
5000867,12,0.66703
5000868,1,0.62101
5000868,2,0.59707
5000868,3,0.51676
5000868,4,0.47553
5000868,5,0.45585
5000868,6,0.45426
5000868,7,0.52394
5000868,8,0.52367
5000868,9,0.45638
5000868,10,0.49628
5000868,11,0.58191
5000868,12,0.66649
5000869,1,0.62150
5000869,2,0.59700
5000869,3,0.51650
5000869,4,0.47600
5000869,5,0.45600
5000869,6,0.45350
5000869,7,0.52450
5000869,8,0.52450
5000869,9,0.45600
5000869,10,0.49650
5000869,11,0.58250
5000869,12,0.66650
5000870,1,0.62143
5000870,2,0.59732
5000870,3,0.51696
5000870,4,0.47545
5000870,5,0.45536
5000870,6,0.45491
5000870,7,0.52366
5000870,8,0.52411
5000870,9,0.45580
5000870,10,0.49598
5000870,11,0.58170
5000870,12,0.66652
5000871,1,0.62082
5000871,2,0.59676
5000871,3,0.51674
5000871,4,0.47594
5000871,5,0.45554
5000871,6,0.45450
5000871,7,0.52406
5000871,8,0.52354
5000871,9,0.45659
5000871,10,0.49660
5000871,11,0.58211
5000871,12,0.66684
5000872,1,0.62125
5000872,2,0.59708
5000872,3,0.51625
5000872,4,0.47625
5000872,5,0.45583
5000872,6,0.45458
5000872,7,0.52417
5000872,8,0.52417
5000872,9,0.45625
5000872,10,0.49625
5000872,11,0.58250
5000872,12,0.66708
5000873,1,0.62273
5000873,2,0.59659
5000873,3,0.51591
5000873,4,0.47614
5000873,5,0.45682
5000873,6,0.45455
5000873,7,0.52386
5000873,8,0.52386
5000873,9,0.45682
5000873,10,0.49659
5000873,11,0.58182
5000873,12,0.66818
5000874,1,0.62125
5000874,2,0.59750
5000874,3,0.51650
5000874,4,0.47575
5000874,5,0.45575
5000874,6,0.45475
5000874,7,0.52425
5000874,8,0.52375
5000874,9,0.45650
5000874,10,0.49625
5000874,11,0.58225
5000874,12,0.66725
5000875,1,0.61957
5000875,2,0.59783
5000875,3,0.51630
5000875,4,0.47554
5000875,5,0.45652
5000875,6,0.45652
5000875,7,0.52174
5000875,8,0.52174
5000875,9,0.45652
5000875,10,0.49728
5000875,11,0.58152
5000875,12,0.66576
5000876,1,0.62117
5000876,2,0.59566
5000876,3,0.51658
5000876,4,0.47449
5000876,5,0.45536
5000876,6,0.45408
5000876,7,0.52296
5000876,8,0.52551
5000876,9,0.45663
5000876,10,0.49362
5000876,11,0.58291
5000876,12,0.66582
5000877,1,0.62171
5000877,2,0.59539
5000877,3,0.51645
5000877,4,0.47039
5000877,5,0.45724
5000877,6,0.45395
5000877,7,0.52303
5000877,8,0.52303
5000877,9,0.45724
5000877,10,0.49671
5000877,11,0.58224
5000877,12,0.66447
5000878,1,0.62110
5000878,2,0.59719
5000878,3,0.51647
5000878,4,0.47571
5000878,5,0.45565
5000878,6,0.45443
5000878,7,0.52410
5000878,8,0.52374
5000878,9,0.45635
5000878,10,0.49633
5000878,11,0.58209
5000878,12,0.66699
5000879,1,0.62115
5000879,2,0.59731
5000879,3,0.51615
5000879,4,0.47615
5000879,5,0.45538
5000879,6,0.45462
5000879,7,0.52462
5000879,8,0.52385
5000879,9,0.45654
5000879,10,0.49654
5000879,11,0.58231
5000879,12,0.66654
5000880,1,0.62107
5000880,2,0.59705
5000880,3,0.51643
5000880,4,0.47584
5000880,5,0.45562
5000880,6,0.45435
5000880,7,0.52402
5000880,8,0.52360
5000880,9,0.45618
5000880,10,0.49635
5000880,11,0.58216
5000880,12,0.66713
5000881,1,1.00000
5000881,2,1.00000
5000881,3,0.62500
5000881,4,0.25000
5000881,5,0.12500
5000881,6,0.12500
5000881,7,0.62500
5000881,8,0.50000
5000881,9,0.37500
5000881,10,0.50000
5000881,11,1.00000
5000881,12,1.00000
5000882,1,0.62150
5000882,2,0.59703
5000882,3,0.51573
5000882,4,0.47640
5000882,5,0.45629
5000882,6,0.45455
5000882,7,0.52535
5000882,8,0.52448
5000882,9,0.45629
5000882,10,0.49563
5000882,11,0.58217
5000882,12,0.66696
5000883,1,0.62150
5000883,2,0.59703
5000883,3,0.51573
5000883,4,0.47640
5000883,5,0.45629
5000883,6,0.45455
5000883,7,0.52535
5000883,8,0.52448
5000883,9,0.45629
5000883,10,0.49563
5000883,11,0.58217
5000883,12,0.66696
5000884,1,0.62150
5000884,2,0.59703
5000884,3,0.51573
5000884,4,0.47640
5000884,5,0.45629
5000884,6,0.45455
5000884,7,0.52535
5000884,8,0.52448
5000884,9,0.45629
5000884,10,0.49563
5000884,11,0.58217
5000884,12,0.66696
5000885,1,0.62167
5000885,2,0.59833
5000885,3,0.51583
5000885,4,0.47500
5000885,5,0.45583
5000885,6,0.45500
5000885,7,0.52417
5000885,8,0.52333
5000885,9,0.45667
5000885,10,0.49667
5000885,11,0.58167
5000885,12,0.66667
5000886,1,0.62112
5000886,2,0.59719
5000886,3,0.51647
5000886,4,0.47570
5000886,5,0.45564
5000886,6,0.45439
5000886,7,0.52410
5000886,8,0.52375
5000886,9,0.45636
5000886,10,0.49631
5000886,11,0.58211
5000886,12,0.66702
5000887,1,0.62113
5000887,2,0.59732
5000887,3,0.51607
5000887,4,0.47589
5000887,5,0.45595
5000887,6,0.45446
5000887,7,0.52411
5000887,8,0.52351
5000887,9,0.45595
5000887,10,0.49673
5000887,11,0.58185
5000887,12,0.66696
5000888,1,0.62156
5000888,2,0.59688
5000888,3,0.51594
5000888,4,0.47563
5000888,5,0.45563
5000888,6,0.45375
5000888,7,0.52469
5000888,8,0.52375
5000888,9,0.45625
5000888,10,0.49625
5000888,11,0.58250
5000888,12,0.66688
5000889,1,0.62153
5000889,2,0.59722
5000889,3,0.51736
5000889,4,0.46875
5000889,5,0.45833
5000889,6,0.45486
5000889,7,0.52431
5000889,8,0.52778
5000889,9,0.45833
5000889,10,0.49306
5000889,11,0.58333
5000889,12,0.66667
5000890,1,0.62031
5000890,2,0.59740
5000890,3,0.51667
5000890,4,0.47604
5000890,5,0.45625
5000890,6,0.45469
5000890,7,0.52500
5000890,8,0.52396
5000890,9,0.45573
5000890,10,0.49635
5000890,11,0.58125
5000890,12,0.66719
5000891,1,0.62061
5000891,2,0.59868
5000891,3,0.51535
5000891,4,0.47807
5000891,5,0.45614
5000891,6,0.45395
5000891,7,0.52193
5000891,8,0.52412
5000891,9,0.45833
5000891,10,0.49781
5000891,11,0.58114
5000891,12,0.66667
5000892,1,0.61806
5000892,2,0.60417
5000892,3,0.52083
5000892,4,0.47917
5000892,5,0.45833
5000892,6,0.46528
5000892,7,0.52778
5000892,8,0.52083
5000892,9,0.45833
5000892,10,0.50000
5000892,11,0.59028
5000892,12,0.67361
5000893,1,0.62110
5000893,2,0.59719
5000893,3,0.51648
5000893,4,0.47571
5000893,5,0.45565
5000893,6,0.45442
5000893,7,0.52410
5000893,8,0.52374
5000893,9,0.45635
5000893,10,0.49633
5000893,11,0.58209
5000893,12,0.66699
5000894,1,0.62119
5000894,2,0.59726
5000894,3,0.51655
5000894,4,0.47571
5000894,5,0.45560
5000894,6,0.45452
5000894,7,0.52405
5000894,8,0.52381
5000894,9,0.45619
5000894,10,0.49643
5000894,11,0.58202
5000894,12,0.66702
5000895,1,0.62125
5000895,2,0.59750
5000895,3,0.51650
5000895,4,0.47575
5000895,5,0.45575
5000895,6,0.45475
5000895,7,0.52425
5000895,8,0.52375
5000895,9,0.45650
5000895,10,0.49625
5000895,11,0.58225
5000895,12,0.66725
5000896,1,0.62083
5000896,2,0.59792
5000896,3,0.51667
5000896,4,0.47500
5000896,5,0.45625
5000896,6,0.45625
5000896,7,0.52500
5000896,8,0.52500
5000896,9,0.45417
5000896,10,0.49375
5000896,11,0.58125
5000896,12,0.66667
5000897,1,0.66667
5000897,2,0.66667
5000897,3,0.54167
5000897,4,0.41667
5000897,5,0.37500
5000897,6,0.37500
5000897,7,0.54167
5000897,8,0.50000
5000897,9,0.45833
5000897,10,0.50000
5000897,11,0.66667
5000897,12,0.66667
5000898,1,0.62000
5000898,2,0.59600
5000898,3,0.51600
5000898,4,0.47700
5000898,5,0.45600
5000898,6,0.45600
5000898,7,0.52500
5000898,8,0.52300
5000898,9,0.45800
5000898,10,0.49600
5000898,11,0.58200
5000898,12,0.66700
5000899,1,0.62135
5000899,2,0.59740
5000899,3,0.51641
5000899,4,0.47578
5000899,5,0.45547
5000899,6,0.45443
5000899,7,0.52422
5000899,8,0.52370
5000899,9,0.45625
5000899,10,0.49688
5000899,11,0.58255
5000899,12,0.66719
5000900,1,0.62111
5000900,2,0.59720
5000900,3,0.51646
5000900,4,0.47571
5000900,5,0.45564
5000900,6,0.45444
5000900,7,0.52410
5000900,8,0.52373
5000900,9,0.45635
5000900,10,0.49635
5000900,11,0.58208
5000900,12,0.66699
5000901,1,0.62500
5000901,2,0.59615
5000901,3,0.51683
5000901,4,0.47596
5000901,5,0.45433
5000901,6,0.45673
5000901,7,0.52644
5000901,8,0.52163
5000901,9,0.45673
5000901,10,0.49519
5000901,11,0.57933
5000901,12,0.66587
5000902,1,0.62031
5000902,2,0.59766
5000902,3,0.51641
5000902,4,0.47500
5000902,5,0.45547
5000902,6,0.45391
5000902,7,0.52422
5000902,8,0.52422
5000902,9,0.45625
5000902,10,0.49688
5000902,11,0.58281
5000902,12,0.66797
5000903,1,0.62000
5000903,2,0.59875
5000903,3,0.51625
5000903,4,0.47500
5000903,5,0.45625
5000903,6,0.45375
5000903,7,0.52375
5000903,8,0.52500
5000903,9,0.45625
5000903,10,0.49750
5000903,11,0.58375
5000903,12,0.66625
5000904,1,0.62045
5000904,2,0.60000
5000904,3,0.51591
5000904,4,0.47727
5000904,5,0.45455
5000904,6,0.45682
5000904,7,0.52273
5000904,8,0.52500
5000904,9,0.45682
5000904,10,0.49545
5000904,11,0.58182
5000904,12,0.66591
5000905,1,0.61875
5000905,2,0.59375
5000905,3,0.51875
5000905,4,0.47188
5000905,5,0.45313
5000905,6,0.45625
5000905,7,0.52188
5000905,8,0.52500
5000905,9,0.45625
5000905,10,0.49375
5000905,11,0.58438
5000905,12,0.66875
5000906,1,0.62099
5000906,2,0.59694
5000906,3,0.51628
5000906,4,0.47570
5000906,5,0.45591
5000906,6,0.45441
5000906,7,0.52430
5000906,8,0.52380
5000906,9,0.45616
5000906,10,0.49624
5000906,11,0.58216
5000906,12,0.66683
5000907,1,0.62097
5000907,2,0.59708
5000907,3,0.51653
5000907,4,0.47583
5000907,5,0.45569
5000907,6,0.45444
5000907,7,0.52389
5000907,8,0.52361
5000907,9,0.45639
5000907,10,0.49639
5000907,11,0.58208
5000907,12,0.66708
5000908,1,0.61413
5000908,2,0.59239
5000908,3,0.52174
5000908,4,0.46739
5000908,5,0.45109
5000908,6,0.45652
5000908,7,0.52717
5000908,8,0.52174
5000908,9,0.45109
5000908,10,0.50000
5000908,11,0.58152
5000908,12,0.66304
5000909,1,0.62065
5000909,2,0.59674
5000909,3,0.51685
5000909,4,0.47500
5000909,5,0.45543
5000909,6,0.45543
5000909,7,0.52446
5000909,8,0.52337
5000909,9,0.45707
5000909,10,0.49565
5000909,11,0.58207
5000909,12,0.66739
5000910,1,0.62109
5000910,2,0.59727
5000910,3,0.51641
5000910,4,0.47598
5000910,5,0.45547
5000910,6,0.45449
5000910,7,0.52422
5000910,8,0.52344
5000910,9,0.45625
5000910,10,0.49629
5000910,11,0.58223
5000910,12,0.66699
5000911,1,0.62500
5000911,2,0.59274
5000911,3,0.51613
5000911,4,0.47581
5000911,5,0.45565
5000911,6,0.45565
5000911,7,0.52419
5000911,8,0.52419
5000911,9,0.45565
5000911,10,0.50000
5000911,11,0.58871
5000911,12,0.66935
5000912,1,0.62043
5000912,2,0.59756
5000912,3,0.51677
5000912,4,0.47409
5000912,5,0.45427
5000912,6,0.45579
5000912,7,0.52439
5000912,8,0.52134
5000912,9,0.45579
5000912,10,0.49695
5000912,11,0.58232
5000912,12,0.66616
5000913,1,0.62048
5000913,2,0.59639
5000913,3,0.51657
5000913,4,0.47590
5000913,5,0.45633
5000913,6,0.45482
5000913,7,0.52334
5000913,8,0.52410
5000913,9,0.45557
5000913,10,0.49623
5000913,11,0.58208
5000913,12,0.66717
5000914,1,0.62097
