project_id,technology,original_dataset_id,load_area,capacity_limit,capacity_limit_conversion,connect_cost_per_mw,location_id,avg_capacity_factor
1001630,Residential_PV,1001630,OR_PDX,23.647,1,,100234,0.184314215391735
1001631,Commercial_PV,1001631,CO_E,9.9216,1,,100234,0.192580604205902
1001632,Residential_PV,1001632,AZ_APS_SW,45.903,1,,100524,0.182953341981627
1001633,Commercial_PV,1001633,OR_W,20.6976,1,,100524,0.191818316496078
1001634,Residential_PV,1001634,OR_E,19.474,1,,100416,0.184791562386332
1001635,Commercial_PV,1001635,CA_SCE_VLY,8.2836,1,,100416,0.193399035147198
1001678,Residential_PV,1001678,CA_SCE_CEN,41.73,1,,103648,0.211790639369547
1001679,Commercial_PV,1001679,NM_S_TX_EPE,25.9857,1,,103648,0.220412688066988
1001680,Residential_PV,1001680,CA_SCE_CEN,101.543,1,,103768,0.211468419571766
1001681,Commercial_PV,1001681,AZ_APS_E,60.4865,1,,103768,0.220688346026905
1001700,Residential_PV,1001700,AZ_APS_E,45.903,1,,104228,0.205036807725242
1001701,Commercial_PV,1001701,AZ_APS_SW,23.2284,1,,104228,0.21273523556291
1001702,Residential_PV,1001702,AZ_APS_SW,283.764,1,,104285,0.200285337774829
1001703,Commercial_PV,1001703,OR_W,143.3761,1,,104285,0.209042777232232
1001724,Residential_PV,1001724,OR_W,11822.109,1,,100124,0.179706634786382
1001725,Commercial_PV,1001725,CA_SCE_VLY,5088.8173,1,,100124,0.187106978358747
1001788,Residential_PV,1001788,NV_N,30.602,1,,102848,0.182754529619823
1001789,Commercial_PV,1001789,NM_N,11.4268,1,,102848,0.190201126016031
1001790,Residential_PV,1001790,NM_N,134.927,1,,102919,0.179539266152723
1001791,Commercial_PV,1001791,CA_SCE_CEN,49.3152,1,,102919,0.186819534856803
1001792,Residential_PV,1001792,CA_SCE_CEN,31.993,1,,102985,0.168606277301629
1001793,Commercial_PV,1001793,NM_N,12.4085,1,,102985,0.175118552533718
1001822,Residential_PV,1001822,NM_S_TX_EPE,235.079,1,,103700,0.166177940642528
1001823,Commercial_PV,1001823,AZ_APS_E,114.29,1,,103700,0.172692516143316
1001826,Residential_PV,1001826,NM_N,47.294,1,,100304,0.198925789024115
1001827,Commercial_PV,1001827,CA_SCE_CEN,21.8988,1,,100304,0.207489028895631
1001828,Residential_PV,1001828,CO_E,47.294,1,,100305,0.200764766188299
1001829,Commercial_PV,1001829,CO_E,22.0308,1,,100305,0.20917209901904
1001836,Residential_PV,1001836,AZ_APS_E,31.993,1,,101648,0.154391391199201
1001837,Commercial_PV,1001837,NM_N,6.906,1,,101648,0.160346723369894
1001838,Residential_PV,1001838,AZ_APS_E,22.256,1,,100003,0.13984682345991
1001839,Commercial_PV,1001839,AZ_APS_E,4.8342,1,,100003,0.145438231325469
1001840,Residential_PV,1001840,CO_E,104.325,1,,100068,0.135727382359272
1001841,Commercial_PV,1001841,NM_S_TX_EPE,22.7898,1,,100068,0.141342820844533
1001842,Residential_PV,1001842,CA_SCE_CEN,34.775,1,,100004,0.1213746424412
1001843,Commercial_PV,1001843,CA_SCE_CEN,7.7836,1,,100004,0.125696933268379
1001844,Residential_PV,1001844,AZ_APS_SW,29.211,1,,100002,0.1213746424412
1001845,Commercial_PV,1001845,CA_SCE_CEN,6.7222,1,,100002,0.12569693326838
1001846,Residential_PV,1001846,AZ_APS_SW,150.228,1,,100010,0.140166098099092
1001847,Commercial_PV,1001847,AZ_APS_SW,32.6556,1,,100010,0.145711394982912
1001848,Residential_PV,1001848,NM_N,23.647,1,,103396,0.161235976460324
1001849,Commercial_PV,1001849,AZ_APS_E,9.9064,1,,103396,0.167232743944084
1001852,Residential_PV,1001852,CO_E,114.062,1,,102968,0.211375864644475
1001853,Commercial_PV,1001853,AZ_APS_SW,51.262,1,,102968,0.219754033589609
1001854,Residential_PV,1001854,NM_S_TX_EPE,41.73,1,,102845,0.206049844230298
1001855,Commercial_PV,1001855,CO_E,19.2192,1,,102845,0.214834532357491
1001856,Residential_PV,1001856,CO_E,385.307,1,,100511,0.192448879506537
1001857,Commercial_PV,1001857,NM_N,186.3363,1,,100511,0.200810025220333
1001862,Residential_PV,1001862,NM_N,19.474,1,,101617,0.187274374560234
1001863,Commercial_PV,1001863,NM_S_TX_EPE,10.593,1,,101617,0.194854368839817
1001876,Residential_PV,1001876,AZ_APS_SW,55.64,1,,104360,0.176308912867518
1001877,Commercial_PV,1001877,CO_E,17.3242,1,,104360,0.18280961904063
1001890,Residential_PV,1001890,AZ_APS_SW,4861.545,1,,100069,0.138317148690362
1001891,Commercial_PV,1001891,CA_SCE_CEN,1579.7725,1,,100069,0.14371235790435
1001892,Residential_PV,1001892,CA_SCE_CEN,102.934,1,,100903,0.162454315090268
1001893,Commercial_PV,1001893,CO_E,25.8048,1,,100903,0.168976763968007
1001894,Residential_PV,1001894,AZ_APS_SW,23.647,1,,100366,0.170078242143707
1001895,Commercial_PV,1001895,NM_S_TX_EPE,5.6378,1,,100366,0.177300124830689
1001906,Residential_PV,1001906,CO_E,19.474,1,,101146,0.161774865211784
1001907,Commercial_PV,1001907,NM_S_TX_EPE,4.5288,1,,101146,0.167994050179912
1001914,Residential_PV,1001914,AZ_APS_SW,31.993,1,,102926,0.165263590889434
1001915,Commercial_PV,1001915,CO_E,16.1665,1,,102926,0.171945517146208
1001916,Residential_PV,1001916,NM_S_TX_EPE,40.339,1,,100044,0.134364179879541
1001917,Commercial_PV,1001917,NM_S_TX_EPE,9.1992,1,,100044,0.139505350311853
1001918,Residential_PV,1001918,CO_E,47.294,1,,100020,0.136745119758769
1001919,Commercial_PV,1001919,CO_E,10.5154,1,,100020,0.141888186478941
1001920,Residential_PV,1001920,NM_S_TX_EPE,20.865,1,,100088,0.130611094754512
1001921,Commercial_PV,1001921,CA_SCE_CEN,4.3368,1,,100088,0.135825195066767
1001922,Residential_PV,1001922,CA_SCE_CEN,37.557,1,,100043,0.137149930578573
1001923,Commercial_PV,1001923,CA_SCE_CEN,8.3513,1,,100043,0.14245158383049
1002014,Residential_PV,1002014,NM_S_TX_EPE,76.505,1,,103101,0.212507459334834
1002015,Commercial_PV,1002015,CO_E,39.6604,1,,103101,0.22146669448284
1002016,Residential_PV,1002016,NM_S_TX_EPE,25.038,1,,103092,0.209686141046655
1002017,Commercial_PV,1002017,NM_S_TX_EPE,12.0256,1,,103092,0.2187849355069
1002018,Residential_PV,1002018,CO_E,27.82,1,,103376,0.214833480111872
1002019,Commercial_PV,1002019,CO_E,13.1238,1,,103376,0.224169782873951
1002026,Residential_PV,1002026,NM_S_TX_EPE,326.885,1,,100065,0.168338182445808
1002027,Commercial_PV,1002027,NM_S_TX_EPE,125.3745,1,,100065,0.175430728162404
1002028,Residential_PV,1002028,CO_E,62.595,1,,102115,0.154600178014041
1002029,Commercial_PV,1002029,NM_S_TX_EPE,26.751,1,,102115,0.160600499907344
1002032,Residential_PV,1002032,NM_S_TX_EPE,23.647,1,,102018,0.212112715680457
1002033,Commercial_PV,1002033,NM_S_TX_EPE,11.3696,1,,102018,0.222298687436754
1002034,Residential_PV,1002034,NM_S_TX_EPE,66.768,1,,102112,0.220597153798847
1002035,Commercial_PV,1002035,NM_S_TX_EPE,30.9285,1,,102112,0.230191864944392
1002042,Residential_PV,1002042,NM_S_TX_EPE,51.467,1,,100285,0.182662773666435
1002043,Commercial_PV,1002043,NM_S_TX_EPE,22.6512,1,,100285,0.190986320771116
1002044,Residential_PV,1002044,NM_S_TX_EPE,116.844,1,,100191,0.180751415689221
1002045,Commercial_PV,1002045,NM_S_TX_EPE,49.653,1,,100191,0.188746632053419
1002046,Residential_PV,1002046,WA_N_CEN,1969.656,1,,100255,0.181568896787417
1002047,Commercial_PV,1002047,CO_E,839.8746,1,,100255,0.189566249459487
1002096,Residential_PV,1002096,CO_NW,22.256,1,,104356,0.186943148729284
1002097,Commercial_PV,1002097,NM_S_TX_EPE,10.2771,1,,104356,0.194193156864376
1002102,Residential_PV,1002102,NM_S_TX_EPE,16.692,1,,100217,0.195266825098771
1002103,Commercial_PV,1002103,NM_S_TX_EPE,7.7676,1,,100217,0.203839936681098
1002118,Residential_PV,1002118,WA_N_CEN,218.387,1,,100168,0.178425978217673
1002119,Commercial_PV,1002119,OR_PDX,87.8712,1,,100168,0.186310417070883
1002120,Residential_PV,1002120,OR_W,251.771,1,,100144,0.180647433999817
1002121,Commercial_PV,1002121,CO_DEN,103.67,1,,100144,0.188622214231392
1002128,Residential_PV,1002128,WY_SW,101.543,1,,104355,0.180355887739505
1002129,Commercial_PV,1002129,OR_W,31.5054,1,,104355,0.187019529537557
1002130,Residential_PV,1002130,NM_S_TX_EPE,34.775,1,,103947,0.167650919701909
1002131,Commercial_PV,1002131,CO_E,21.95,1,,103947,0.173855906498933
1002140,Residential_PV,1002140,NM_S_TX_EPE,136.318,1,,100008,0.151116312511735
1002141,Commercial_PV,1002141,CA_PGE_CEN,50.977,1,,100008,0.156730673474318
1100003,Central_PV,1100003,OR_W,109.27,22.25,8859.93156406731,100031,0.197716382093339
1100004,CSP_Trough_No_Storage,1100004,OR_W,109.27,37.62,8859.93156406731,100031,0.128004222174658
1100005,CSP_Trough_6h_Storage,1100005,OR_W,109.27,26.29,8859.93156406731,100031,0.207266654259133
1100078,Central_PV,1100078,WA_ID_AVA,48.14,18.67,4555.12620821701,101053,0.225940208957723
1100079,CSP_Trough_No_Storage,1100079,WA_ID_AVA,48.14,38.68,4555.12620821701,101053,0.151487414930366
1100080,CSP_Trough_6h_Storage,1100080,WA_ID_AVA,48.14,27.13,4555.12620821701,101053,0.244760544416668
1100084,Central_PV,1100084,MT_NE,1800.15,17.58,20954.0986639701,102947,0.221978854146144
1100085,CSP_Trough_No_Storage,1100085,MT_NE,1800.15,39.35,20954.0986639701,102947,0.130945783325344
1100086,CSP_Trough_6h_Storage,1100086,MT_NE,1800.15,27.68,20954.0986639701,102947,0.213797658993949
1100090,Central_PV,1100090,MT_SE,2810.03,19,101764.960852194,103987,0.232138077373404
1100091,CSP_Trough_No_Storage,1100091,MT_SE,2810.03,39.13,101764.960852194,103987,0.14467077311758
1100092,CSP_Trough_6h_Storage,1100092,MT_SE,2810.03,27.45,101764.960852194,103987,0.23667002827968
1100099,Central_PV,1100099,MT_SE,1274.95,21.42,101928.966998491,104205,0.243492687537028
1100100,CSP_Trough_No_Storage,1100100,MT_SE,1274.95,40.05,101928.966998491,104205,0.156005869937215
1100101,CSP_Trough_6h_Storage,1100101,MT_SE,1274.95,28.13,101928.966998491,104205,0.25892839923973
1100102,Central_PV,1100102,NV_S,1.12,33.66,9845.91646463478,101905,0.310995636165277
1100103,CSP_Trough_No_Storage,1100103,NV_S,1.12,42.29,9845.91646463478,101905,0.260365574812787
1100104,CSP_Trough_6h_Storage,1100104,NV_S,1.12,29.6,9845.91646463478,101905,0.41054126802055
1100117,Central_PV,1100117,CA_PGE_BAY,103.16,30.52,3540.68137384423,100166,0.247875772671194
1100118,CSP_Trough_No_Storage,1100118,CA_PGE_BAY,103.16,37.41,3540.68137384423,100166,0.196264965590183
1100119,CSP_Trough_6h_Storage,1100119,CA_PGE_BAY,103.16,26.29,3540.68137384423,100166,0.307197572721462
1100123,Central_PV,1100123,WY_SE,1723.82,26.3,3077.7717922104,104339,0.255221306543176
1100124,CSP_Trough_No_Storage,1100124,WY_SE,1723.82,40.77,3077.7717922104,104339,0.174793115422375
1100125,CSP_Trough_6h_Storage,1100125,WY_SE,1723.82,28.61,3077.7717922104,104339,0.284843412495435
1100126,Central_PV,1100126,CA_PGE_N,105.76,28.79,7100.19203623585,100190,0.244671949902405
1100127,CSP_Trough_No_Storage,1100127,CA_PGE_N,105.76,38.04,7100.19203623585,100190,0.198209362535387
1100128,CSP_Trough_6h_Storage,1100128,CA_PGE_N,105.76,26.6,7100.19203623585,100190,0.315159990872149
1100129,Central_PV,1100129,CA_PGE_N,258.69,29.41,9816.28077886852,100201,0.244215797305624
1100130,CSP_Trough_No_Storage,1100130,CA_PGE_N,258.69,38.04,9816.28077886852,100201,0.199357708095891
1100131,CSP_Trough_6h_Storage,1100131,CA_PGE_N,258.69,26.6,9816.28077886852,100201,0.316663025478313
1100132,Central_PV,1100132,WY_SE,83.69,25.93,13904.6006076175,103964,0.262031355074736
1100133,CSP_Trough_No_Storage,1100133,WY_SE,83.69,42.55,13904.6006076175,103964,0.162002351812786
1100134,CSP_Trough_6h_Storage,1100134,WY_SE,83.69,29.73,13904.6006076175,103964,0.267913914550229
1100135,Central_PV,1100135,CO_E,1435.71,27.17,5448.25913888957,104375,0.253951154302481
1100136,CSP_Trough_No_Storage,1100136,CO_E,1435.71,40.29,5448.25913888957,104375,0.17835355805822
1100137,CSP_Trough_6h_Storage,1100137,CO_E,1435.71,28.25,5448.25913888957,104375,0.287424958045662
1100138,Central_PV,1100138,WY_SE,25.4,24.57,17099.9790758512,104014,0.259188916429996
1100139,CSP_Trough_No_Storage,1100139,WY_SE,25.4,41.26,17099.9790758512,104014,0.166739490883562
1100140,CSP_Trough_6h_Storage,1100140,WY_SE,25.4,28.85,17099.9790758512,104014,0.273728109617581
1100150,Central_PV,1100150,WY_NW,134.6,24.69,42186.4757861552,103748,0.263747520746005
1100151,CSP_Trough_No_Storage,1100151,WY_NW,134.6,42.29,42186.4757861552,103748,0.171326032729452
1100152,CSP_Trough_6h_Storage,1100152,WY_NW,134.6,29.6,42186.4757861552,103748,0.282952803932649
1100153,Central_PV,1100153,WY_SE,112.06,24.69,29371.5402119769,103811,0.268938752289556
1100154,CSP_Trough_No_Storage,1100154,WY_SE,112.06,42.29,29371.5402119769,103811,0.167222231110731
1100155,CSP_Trough_6h_Storage,1100155,WY_SE,112.06,29.6,29371.5402119769,103811,0.276815255014841
1100159,Central_PV,1100159,ID_S_OR_E,63.78,23.1,8157.53976140449,101363,0.253496199901476
1100160,CSP_Trough_No_Storage,1100160,ID_S_OR_E,63.78,40.53,8157.53976140449,101363,0.186107310361873
1100161,CSP_Trough_6h_Storage,1100161,ID_S_OR_E,63.78,28.37,8157.53976140449,101363,0.298080652670433
1100165,Central_PV,1100165,CA_PGE_CEN,1093.23,31.61,5899.25614874491,100405,0.249139128564343
1100166,CSP_Trough_No_Storage,1100166,CA_PGE_CEN,1093.23,38.25,5899.25614874491,100405,0.207314057206621
1100167,CSP_Trough_6h_Storage,1100167,CA_PGE_CEN,1093.23,26.7,5899.25614874491,100405,0.329466710984018
1100177,Central_PV,1100177,CO_E,3308.17,29.53,30265.9305618327,104368,0.272032433542574
1100178,CSP_Trough_No_Storage,1100178,CO_E,3308.17,41.01,30265.9305618327,104368,0.202035732171234
1100179,CSP_Trough_6h_Storage,1100179,CO_E,3308.17,28.73,30265.9305618327,104368,0.32692687594178
1100183,Central_PV,1100183,CO_E,4911.97,27.92,19686.4850138935,104358,0.260164215250502
1100184,CSP_Trough_No_Storage,1100184,CO_E,4911.97,41.01,19686.4850138935,104358,0.182788658336758
1100185,CSP_Trough_6h_Storage,1100185,CO_E,4911.97,28.73,19686.4850138935,104358,0.296828980478312
1100195,Central_PV,1100195,CO_E,1073.47,28.54,26383.081396901,104352,0.26864552429543
1100196,CSP_Trough_No_Storage,1100196,CO_E,1073.47,41.26,26383.081396901,104352,0.191005014045663
1100197,CSP_Trough_6h_Storage,1100197,CO_E,1073.47,28.97,26383.081396901,104352,0.309782727383562
1100201,Central_PV,1100201,ID_S_OR_E,124.16,24.32,7969.16909190342,101746,0.264278435288756
1100202,CSP_Trough_No_Storage,1100202,ID_S_OR_E,124.16,41.01,7969.16909190342,101746,0.191358598450913
1100203,CSP_Trough_6h_Storage,1100203,ID_S_OR_E,124.16,28.73,7969.16909190342,101746,0.305288572883563
1100210,Central_PV,1100210,WY_SW,210.11,25.8,17454.9562162456,103246,0.268372331296972
1100211,CSP_Trough_No_Storage,1100211,WY_SW,210.11,42.82,17454.9562162456,103246,0.178191880674657
1100212,CSP_Trough_6h_Storage,1100212,WY_SW,210.11,29.99,17454.9562162456,103246,0.290053071561188
1100219,Central_PV,1100219,OR_E,35.21,25.8,48394.9619561404,100527,0.2698588988391
1100220,CSP_Trough_No_Storage,1100220,OR_E,35.21,41.77,48394.9619561404,100527,0.187881316259132
1100221,CSP_Trough_6h_Storage,1100221,OR_E,35.21,29.35,48394.9619561404,100527,0.299050664030822
1100222,Central_PV,1100222,NV_N,695.17,26.92,31858.6171132729,101751,0.269401425999535
1100223,CSP_Trough_No_Storage,1100223,NV_N,695.17,42.82,31858.6171132729,101751,0.185063292739727
1100224,CSP_Trough_6h_Storage,1100224,NV_N,695.17,29.99,31858.6171132729,101751,0.300863320718038
1100228,Central_PV,1100228,NV_N,113.21,26.8,20873.8778468489,101718,0.275122413928444
1100229,CSP_Trough_No_Storage,1100229,NV_N,113.21,42.82,20873.8778468489,101718,0.192169324178083
1100230,CSP_Trough_6h_Storage,1100230,NV_N,113.21,29.99,20873.8778468489,101718,0.309034785363015
1100231,Central_PV,1100231,OR_E,473.48,26.67,56089.1480753963,100309,0.270549933513117
1100232,CSP_Trough_No_Storage,1100232,OR_E,473.48,41.51,56089.1480753963,100309,0.192095402093608
1100233,CSP_Trough_6h_Storage,1100233,OR_E,473.48,29.1,56089.1480753963,100309,0.307820791078767
1100234,Central_PV,1100234,CO_E,5124.25,31.01,8676.2747884827,104372,0.278344524754898
1100235,CSP_Trough_No_Storage,1100235,CO_E,5124.25,41.26,8676.2747884827,104372,0.21199221037443
1100236,CSP_Trough_6h_Storage,1100236,CO_E,5124.25,28.85,8676.2747884827,104372,0.341397434631277
1100249,Central_PV,1100249,UT_S,103.58,28.54,15640.539696954,103130,0.282206152544862
1100250,CSP_Trough_No_Storage,1100250,UT_S,103.58,42.82,15640.539696954,103130,0.190031171692923
1100251,CSP_Trough_6h_Storage,1100251,UT_S,103.58,29.99,15640.539696954,103130,0.309487222925798
1100258,Central_PV,1100258,NV_N,110.99,27.54,14343.5349032344,100408,0.271046398701893
1100259,CSP_Trough_No_Storage,1100259,NV_N,110.99,41.01,14343.5349032344,100408,0.205231820324201
1100260,CSP_Trough_6h_Storage,1100260,NV_N,110.99,28.61,14343.5349032344,100408,0.327963818095892
1100261,Central_PV,1100261,CA_PGE_S,63.91,33.42,9283.90561106131,100308,0.273435930407591
1100262,CSP_Trough_No_Storage,1100262,CA_PGE_S,63.91,39.82,9283.90561106131,100308,0.223788685840183
1100263,CSP_Trough_6h_Storage,1100263,CA_PGE_S,63.91,27.9,9283.90561106131,100308,0.35461147777169
1100264,Central_PV,1100264,UT_S,64.28,28.54,8447.20208137421,103181,0.283085902234668
1100265,CSP_Trough_No_Storage,1100265,UT_S,64.28,42.55,8447.20208137421,103181,0.198935615320777
1100266,CSP_Trough_6h_Storage,1100266,UT_S,64.28,29.86,8447.20208137421,103181,0.324158006027169
1100267,Central_PV,1100267,CO_E,269.64,30.64,14280.3905876491,104284,0.281151673235947
1100268,CSP_Trough_No_Storage,1100268,CO_E,269.64,43.09,14280.3905876491,104284,0.201057930143836
1100269,CSP_Trough_6h_Storage,1100269,CO_E,269.64,30.13,14280.3905876491,104284,0.328082186804795
1100270,Central_PV,1100270,NM_N,49.56,31.74,71536.7485406536,104345,0.288826325338456
1100271,CSP_Trough_No_Storage,1100271,NM_N,49.56,42.29,71536.7485406536,104345,0.216723248276256
1100272,CSP_Trough_6h_Storage,1100272,NM_N,49.56,29.47,71536.7485406536,104345,0.351150323688357
1100273,Central_PV,1100273,UT_S,83.13,28.79,38025.3812516919,103212,0.2835381560045
1100274,CSP_Trough_No_Storage,1100274,UT_S,83.13,42.29,38025.3812516919,103212,0.204186817932649
1100275,CSP_Trough_6h_Storage,1100275,UT_S,83.13,29.73,38025.3812516919,103212,0.331647117626714
1100276,Central_PV,1100276,NM_N,1118.67,32.1,15593.0155059733,104353,0.294827618052804
1100277,CSP_Trough_No_Storage,1100277,NM_N,1118.67,42.29,15593.0155059733,104353,0.221437038036531
1100278,CSP_Trough_6h_Storage,1100278,NM_N,1118.67,29.6,15593.0155059733,104353,0.356413441262558
1100279,Central_PV,1100279,NM_S_TX_EPE,6838.3,35.99,109734.656285144,104311,0.291527635657705
1100280,CSP_Trough_No_Storage,1100280,NM_S_TX_EPE,6838.3,41.77,109734.656285144,104311,0.233259640482877
1100281,CSP_Trough_6h_Storage,1100281,NM_S_TX_EPE,6838.3,29.22,109734.656285144,104311,0.376750241803882
1100282,Central_PV,1100282,NV_N,384.63,28.17,15270.507513877,100739,0.284749474360646
1100283,CSP_Trough_No_Storage,1100283,NV_N,384.63,42.03,15270.507513877,100739,0.219563021568494
1100284,CSP_Trough_6h_Storage,1100284,NV_N,384.63,29.35,15270.507513877,100739,0.350831314473744
1100285,Central_PV,1100285,NM_S_TX_EPE,123.74,35.99,36038.6757393127,104242,0.295992331706529
1100286,CSP_Trough_No_Storage,1100286,NM_S_TX_EPE,123.74,42.55,36038.6757393127,104242,0.221109931506849
1100287,CSP_Trough_6h_Storage,1100287,NM_S_TX_EPE,123.74,29.73,36038.6757393127,104242,0.356114001541096
1100291,Central_PV,1100291,MT_NE,120.52,19.11,33759.5042671397,103387,0.21644506058998
1100292,CSP_Trough_No_Storage,1100292,MT_NE,120.52,39.58,33759.5042671397,103387,0.129868818832192
1100293,CSP_Trough_6h_Storage,1100293,MT_NE,120.52,27.79,33759.5042671397,103387,0.215019251055937
1100294,Central_PV,1100294,NM_N,457.8,35.3,43873.2147869089,104230,0.293878001483321
1100295,CSP_Trough_No_Storage,1100295,NM_N,457.8,42.82,43873.2147869089,104230,0.219360306583334
1100296,CSP_Trough_6h_Storage,1100296,NM_N,457.8,29.99,43873.2147869089,104230,0.353591094203197
1100300,Central_PV,1100300,NM_N,208.51,34.83,40618.9328227261,104200,0.301179663859882
1100301,CSP_Trough_No_Storage,1100301,NM_N,208.51,43.64,40618.9328227261,104200,0.214084451888128
1100302,CSP_Trough_6h_Storage,1100302,NM_N,208.51,30.53,40618.9328227261,104200,0.347645967409819
1100303,Central_PV,1100303,NM_S_TX_EPE,994.58,38.02,51746.0594892685,104203,0.301977231644414
1100304,CSP_Trough_No_Storage,1100304,NM_S_TX_EPE,994.58,42.03,51746.0594892685,104203,0.243756538639269
1100305,CSP_Trough_6h_Storage,1100305,NM_S_TX_EPE,994.58,29.47,51746.0594892685,104203,0.390927482407535
1100306,Central_PV,1100306,AZ_NM_N,141.46,33.54,24776.3987014034,103616,0.299689339249186
1100307,CSP_Trough_No_Storage,1100307,AZ_NM_N,141.46,44.21,24776.3987014034,103616,0.210146978487442
1100308,CSP_Trough_6h_Storage,1100308,AZ_NM_N,141.46,30.95,24776.3987014034,103616,0.3393643094258
1100309,Central_PV,1100309,AZ_NM_N,146.09,33.18,9203.00043242187,103644,0.304916548948458
1100310,CSP_Trough_No_Storage,1100310,AZ_NM_N,146.09,43.93,9203.00043242187,103644,0.217470492696347
1100311,CSP_Trough_6h_Storage,1100311,AZ_NM_N,146.09,30.81,9203.00043242187,103644,0.350809786202056
1100312,Central_PV,1100312,WA_ID_AVA,48.16,19.68,13602.4670070508,101395,0.224619312981725
1100313,CSP_Trough_No_Storage,1100313,WA_ID_AVA,48.16,39.13,13602.4670070508,101395,0.146927712932648
1100314,CSP_Trough_6h_Storage,1100314,WA_ID_AVA,48.16,27.45,13602.4670070508,101395,0.235967020841323
