AZ_NW,Primary,2032,0.1500133668901
AZ_NW,Primary,2033,0.1500133668901
AZ_NW,Primary,2034,0.1500133668901
AZ_NW,Primary,2035,0.1500133668901
AZ_NW,Primary,2036,0.1500133668901
AZ_NW,Primary,2037,0.1500133668901
AZ_NW,Primary,2038,0.1500133668901
AZ_NW,Primary,2039,0.1500133668901
AZ_NW,Primary,2040,0.1500133668901
AZ_NW,Primary,2041,0.1500133668901
AZ_NW,Primary,2042,0.1500133668901
AZ_NW,Primary,2043,0.1500133668901
AZ_NW,Primary,2044,0.1500133668901
AZ_NW,Primary,2045,0.1500133668901
AZ_NW,Primary,2046,0.1500133668901
AZ_NW,Primary,2047,0.1500133668901
AZ_NW,Primary,2048,0.1500133668901
AZ_NW,Primary,2049,0.1500133668901
AZ_NW,Primary,2050,0.1500133668901
AZ_NW,Primary,2051,0.1500133668901
AZ_NW,Primary,2052,0.1500133668901
AZ_NW,Primary,2053,0.1500133668901
AZ_NW,Primary,2054,0.1500133668901
AZ_NW,Primary,2055,0.1500133668901
AZ_NW,Primary,2056,0.1500133668901
AZ_NW,Primary,2057,0.1500133668901
AZ_NW,Primary,2058,0.1500133668901
AZ_NW,Primary,2059,0.1500133668901
AZ_NW,Primary,2060,0.1500133668901
AZ_NW,Primary,2061,0.1500133668901
AZ_NW,Primary,2062,0.1500133668901
AZ_NW,Primary,2063,0.1500133668901
AZ_NW,Primary,2064,0.1500133668901
AZ_NW,Primary,2065,0.1500133668901
AZ_NW,Primary,2066,0.1500133668901
AZ_NW,Primary,2067,0.1500133668901
AZ_NW,Primary,2068,0.1500133668901
AZ_NW,Primary,2069,0.1500133668901
AZ_NW,Primary,2070,0.1500133668901
AZ_NW,Primary,2071,0.1500133668901
AZ_NW,Primary,2072,0.1500133668901
AZ_NW,Primary,2073,0.1500133668901
AZ_NW,Primary,2074,0.1500133668901
AZ_NW,Primary,2075,0.1500133668901
AZ_NW,Primary,2076,0.1500133668901
AZ_NW,Primary,2077,0.1500133668901
AZ_NW,Primary,2078,0.1500133668901
AZ_NW,Primary,2079,0.1500133668901
AZ_NW,Primary,2080,0.1500133668901
AZ_PHX,Distributed,2010,0.005
AZ_PHX,Distributed,2011,0.0075
AZ_PHX,Distributed,2012,0.0105
AZ_PHX,Distributed,2013,0.012
AZ_PHX,Distributed,2014,0.0135
AZ_PHX,Distributed,2015,0.015
AZ_PHX,Distributed,2016,0.018
AZ_PHX,Distributed,2017,0.021
AZ_PHX,Distributed,2018,0.024
AZ_PHX,Distributed,2019,0.027
AZ_PHX,Distributed,2020,0.03
AZ_PHX,Distributed,2021,0.033
AZ_PHX,Distributed,2022,0.036
AZ_PHX,Distributed,2023,0.039
AZ_PHX,Distributed,2024,0.042
AZ_PHX,Distributed,2025,0.045
AZ_PHX,Distributed,2026,0.045
AZ_PHX,Distributed,2027,0.045
AZ_PHX,Distributed,2028,0.045
AZ_PHX,Distributed,2029,0.045
AZ_PHX,Distributed,2030,0.045
AZ_PHX,Distributed,2031,0.045
AZ_PHX,Distributed,2032,0.045
AZ_PHX,Distributed,2033,0.045
AZ_PHX,Distributed,2034,0.045
AZ_PHX,Distributed,2035,0.045
AZ_PHX,Distributed,2036,0.045
AZ_PHX,Distributed,2037,0.045
AZ_PHX,Distributed,2038,0.045
AZ_PHX,Distributed,2039,0.045
AZ_PHX,Distributed,2040,0.045
AZ_PHX,Distributed,2041,0.045
AZ_PHX,Distributed,2042,0.045
AZ_PHX,Distributed,2043,0.045
AZ_PHX,Distributed,2044,0.045
AZ_PHX,Distributed,2045,0.045
AZ_PHX,Distributed,2046,0.045
AZ_PHX,Distributed,2047,0.045
AZ_PHX,Distributed,2048,0.045
AZ_PHX,Distributed,2049,0.045
AZ_PHX,Distributed,2050,0.045
AZ_PHX,Distributed,2051,0.045
AZ_PHX,Distributed,2052,0.045
AZ_PHX,Distributed,2053,0.045
AZ_PHX,Distributed,2054,0.045
AZ_PHX,Distributed,2055,0.045
AZ_PHX,Distributed,2056,0.045
AZ_PHX,Distributed,2057,0.045
AZ_PHX,Distributed,2058,0.045
AZ_PHX,Distributed,2059,0.045
AZ_PHX,Distributed,2060,0.045
AZ_PHX,Distributed,2061,0.045
AZ_PHX,Distributed,2062,0.045
AZ_PHX,Distributed,2063,0.045
AZ_PHX,Distributed,2064,0.045
AZ_PHX,Distributed,2065,0.045
AZ_PHX,Distributed,2066,0.045
AZ_PHX,Distributed,2067,0.045
AZ_PHX,Distributed,2068,0.045
AZ_PHX,Distributed,2069,0.045
AZ_PHX,Distributed,2070,0.045
AZ_PHX,Distributed,2071,0.045
AZ_PHX,Distributed,2072,0.045
AZ_PHX,Distributed,2073,0.045
AZ_PHX,Distributed,2074,0.045
AZ_PHX,Distributed,2075,0.045
AZ_PHX,Distributed,2076,0.045
AZ_PHX,Distributed,2077,0.045
AZ_PHX,Distributed,2078,0.045
AZ_PHX,Distributed,2079,0.045
AZ_PHX,Distributed,2080,0.045
AZ_PHX,Primary,2010,0.025
AZ_PHX,Primary,2011,0.03
AZ_PHX,Primary,2012,0.035
AZ_PHX,Primary,2013,0.04
AZ_PHX,Primary,2014,0.045
AZ_PHX,Primary,2015,0.05
AZ_PHX,Primary,2016,0.06
AZ_PHX,Primary,2017,0.07
AZ_PHX,Primary,2018,0.08
AZ_PHX,Primary,2019,0.09
AZ_PHX,Primary,2020,0.1
AZ_PHX,Primary,2021,0.11
AZ_PHX,Primary,2022,0.12
AZ_PHX,Primary,2023,0.13
AZ_PHX,Primary,2024,0.14
AZ_PHX,Primary,2025,0.15
AZ_PHX,Primary,2026,0.15
AZ_PHX,Primary,2027,0.15
AZ_PHX,Primary,2028,0.15
AZ_PHX,Primary,2029,0.15
AZ_PHX,Primary,2030,0.15
AZ_PHX,Primary,2031,0.15
AZ_PHX,Primary,2032,0.15
AZ_PHX,Primary,2033,0.15
AZ_PHX,Primary,2034,0.15
AZ_PHX,Primary,2035,0.15
AZ_PHX,Primary,2036,0.15
AZ_PHX,Primary,2037,0.15
AZ_PHX,Primary,2038,0.15
AZ_PHX,Primary,2039,0.15
AZ_PHX,Primary,2040,0.15
AZ_PHX,Primary,2041,0.15
AZ_PHX,Primary,2042,0.15
AZ_PHX,Primary,2043,0.15
AZ_PHX,Primary,2044,0.15
AZ_PHX,Primary,2045,0.15
AZ_PHX,Primary,2046,0.15
AZ_PHX,Primary,2047,0.15
AZ_PHX,Primary,2048,0.15
AZ_PHX,Primary,2049,0.15
AZ_PHX,Primary,2050,0.15
AZ_PHX,Primary,2051,0.15
AZ_PHX,Primary,2052,0.15
AZ_PHX,Primary,2053,0.15
AZ_PHX,Primary,2054,0.15
AZ_PHX,Primary,2055,0.15
AZ_PHX,Primary,2056,0.15
AZ_PHX,Primary,2057,0.15
AZ_PHX,Primary,2058,0.15
AZ_PHX,Primary,2059,0.15
AZ_PHX,Primary,2060,0.15
AZ_PHX,Primary,2061,0.15
AZ_PHX,Primary,2062,0.15
AZ_PHX,Primary,2063,0.15
AZ_PHX,Primary,2064,0.15
AZ_PHX,Primary,2065,0.15
AZ_PHX,Primary,2066,0.15
AZ_PHX,Primary,2067,0.15
AZ_PHX,Primary,2068,0.15
AZ_PHX,Primary,2069,0.15
AZ_PHX,Primary,2070,0.15
AZ_PHX,Primary,2071,0.15
