breakpoint_id,load_area,year,price_dollars_per_mmbtu,breakpoint_mmbtu_per_year
11,UT_N,2016,999999999.0000,
1,UT_N,2017,0.6636,49365
2,UT_N,2017,1.5807,2923595
3,UT_N,2017,2.0192,6598602
4,UT_N,2017,5.0671,7210350
5,UT_N,2017,5.1949,7798448
6,UT_N,2017,5.2695,17759016
7,UT_N,2017,338.5514,17841744
8,UT_N,2017,1146.8206,17855704
9,UT_N,2017,1582.8071,17902738
10,UT_N,2017,1685.8994,17924619
11,UT_N,2017,999999999.0000,
1,UT_N,2018,0.6636,49365
2,UT_N,2018,1.7117,6522436
3,UT_N,2018,5.0774,7217181
4,UT_N,2018,5.2345,7824651
5,UT_N,2018,5.3118,17781376
6,UT_N,2018,240.6226,17880339
7,UT_N,2018,1201.6240,17894299
8,UT_N,2018,1638.5547,17941333
9,UT_N,2018,1741.8635,17963214
10,UT_N,2018,999999999.0000,
1,UT_N,2019,0.6636,49365
2,UT_N,2019,1.7117,6522436
3,UT_N,2019,5.0788,7209925
4,UT_N,2019,5.2327,7832213
5,UT_N,2019,5.3107,17788944
6,UT_N,2019,239.9289,17887908
7,UT_N,2019,1164.2285,17904660
8,UT_N,2019,1601.4127,17951693
9,UT_N,2019,1704.7796,17973575
10,UT_N,2019,999999999.0000,
1,UT_N,2020,0.6636,49365
2,UT_N,2020,1.7117,6522436
3,UT_N,2020,5.0766,7195201
4,UT_N,2020,5.2282,7817684
5,UT_N,2020,5.3040,17774259
6,UT_N,2020,173.2203,17786484
7,UT_N,2020,178.5576,18075819
8,UT_N,2020,1481.6788,18122852
9,UT_N,2020,1586.0060,18144734
10,UT_N,2020,999999999.0000,
1,UT_N,2021,0.6636,49365
2,UT_N,2021,1.7117,6522436
3,UT_N,2021,4.8650,7803597
4,UT_N,2021,5.2574,7821280
5,UT_N,2021,5.3382,17777770
6,UT_N,2021,119.1595,17787202
7,UT_N,2021,130.5881,18091721
8,UT_N,2021,1671.6690,18138755
9,UT_N,2021,1776.0854,18160637
10,UT_N,2021,999999999.0000,
1,UT_N,2022,0.6636,49365
2,UT_N,2022,1.7117,6522436
3,UT_N,2022,4.8605,7832735
4,UT_N,2022,5.2533,7850446
5,UT_N,2022,5.3357,17806939
6,UT_N,2022,113.4763,17816372
7,UT_N,2022,125.9679,18133278
8,UT_N,2022,1676.1299,18180311
9,UT_N,2022,1780.7795,18202193
10,UT_N,2022,999999999.0000,
1,UT_N,2023,1.2308,311766
2,UT_N,2023,1.8373,7799799
3,UT_N,2023,5.3509,17774042
4,UT_N,2023,94.8522,17900579
5,UT_N,2023,151.6190,18125162
6,UT_N,2023,1647.4302,18172196
7,UT_N,2023,1752.0341,18194077
8,UT_N,2023,999999999.0000,
1,UT_N,2024,1.2308,311766
2,UT_N,2024,1.8391,7828923
3,UT_N,2024,5.3542,17803202
4,UT_N,2024,94.9991,17929736
5,UT_N,2024,142.6837,18169501
6,UT_N,2024,1651.4298,18216534
7,UT_N,2024,1756.2826,18238416
8,UT_N,2024,999999999.0000,
1,UT_N,2025,1.2308,311766
2,UT_N,2025,1.8411,7859812
3,UT_N,2025,5.3579,17834132
4,UT_N,2025,95.3029,17973059
5,UT_N,2025,138.2760,18212823
6,UT_N,2025,1655.3380,18259857
7,UT_N,2025,1760.4338,18281738
8,UT_N,2025,999999999.0000,
1,UT_N,2026,1.2308,311766
2,UT_N,2026,1.8428,7888941
3,UT_N,2026,5.3608,17868885
4,UT_N,2026,88.8657,18018980
5,UT_N,2026,140.9916,18254382
6,UT_N,2026,1659.0871,18301416
7,UT_N,2026,1764.4160,18323298
8,UT_N,2026,999999999.0000,
1,UT_N,2027,1.2308,311766
2,UT_N,2027,1.8428,7888961
3,UT_N,2027,5.3587,17871724
4,UT_N,2027,83.1204,18034209
5,UT_N,2027,133.9907,18282001
6,UT_N,2027,1661.5748,18329034
7,UT_N,2027,1767.0587,18350916
8,UT_N,2027,999999999.0000,
1,UT_N,2028,1.2308,311766
2,UT_N,2028,1.8446,7918087
3,UT_N,2028,5.3622,17900888
4,UT_N,2028,83.2476,18063373
5,UT_N,2028,128.1391,18323554
6,UT_N,2028,1665.3234,18370587
7,UT_N,2028,1771.0404,18392469
8,UT_N,2028,999999999.0000,
1,UT_N,2029,0.6636,49365
2,UT_N,2029,1.7117,6522789
3,UT_N,2029,4.8085,7971127
4,UT_N,2029,5.2571,7987560
5,UT_N,2029,5.3148,18092522
6,UT_N,2029,134.3755,18387429
7,UT_N,2029,1724.9483,18434462
8,UT_N,2029,1831.0236,18456344
9,UT_N,2029,999999999.0000,
1,UT_N,2030,0.6636,49365
2,UT_N,2030,1.7117,6522795
3,UT_N,2030,4.7202,8017987
4,UT_N,2030,5.2655,8034379
5,UT_N,2030,5.3241,18151727
6,UT_N,2030,77.5458,18449426
7,UT_N,2030,1972.5600,18496459
8,UT_N,2030,2078.9832,18518341
9,UT_N,2030,999999999.0000,
1,UT_N,2031,0.6636,49365
2,UT_N,2031,1.7117,6522795
3,UT_N,2031,4.7202,8017987
4,UT_N,2031,5.2655,8034379
5,UT_N,2031,5.3241,18151727
6,UT_N,2031,77.5458,18449426
7,UT_N,2031,1972.5600,18496459
8,UT_N,2031,2078.9832,18518341
9,UT_N,2031,999999999.0000,
1,UT_N,2032,0.6636,49365
2,UT_N,2032,1.7117,6522795
3,UT_N,2032,4.7202,8017987
4,UT_N,2032,5.2655,8034379
5,UT_N,2032,5.3241,18151727
6,UT_N,2032,77.5458,18449426
7,UT_N,2032,1972.5600,18496459
8,UT_N,2032,2078.9832,18518341
9,UT_N,2032,999999999.0000,
1,UT_N,2033,0.6636,49365
2,UT_N,2033,1.7117,6522795
3,UT_N,2033,4.7202,8017987
4,UT_N,2033,5.2655,8034379
5,UT_N,2033,5.3241,18151727
6,UT_N,2033,77.5458,18449426
7,UT_N,2033,1972.5600,18496459
8,UT_N,2033,2078.9832,18518341
9,UT_N,2033,999999999.0000,
1,UT_N,2034,0.6636,49365
2,UT_N,2034,1.7117,6522795
3,UT_N,2034,4.7202,8017987
4,UT_N,2034,5.2655,8034379
5,UT_N,2034,5.3241,18151727
6,UT_N,2034,77.5458,18449426
7,UT_N,2034,1972.5600,18496459
8,UT_N,2034,2078.9832,18518341
9,UT_N,2034,999999999.0000,
1,UT_N,2035,0.6636,49365
2,UT_N,2035,1.7117,6522795
3,UT_N,2035,4.7202,8017987
4,UT_N,2035,5.2655,8034379
5,UT_N,2035,5.3241,18151727
6,UT_N,2035,77.5458,18449426
7,UT_N,2035,1972.5600,18496459
8,UT_N,2035,2078.9832,18518341
9,UT_N,2035,999999999.0000,
1,UT_N,2036,0.6636,49365
2,UT_N,2036,1.7117,6522795
3,UT_N,2036,4.7202,8017987
4,UT_N,2036,5.2655,8034379
5,UT_N,2036,5.3241,18151727
6,UT_N,2036,77.5458,18449426
7,UT_N,2036,1972.5600,18496459
8,UT_N,2036,2078.9832,18518341
9,UT_N,2036,999999999.0000,
1,UT_N,2037,0.6636,49365
2,UT_N,2037,1.7117,6522795
3,UT_N,2037,4.7202,8017987
4,UT_N,2037,5.2655,8034379
5,UT_N,2037,5.3241,18151727
6,UT_N,2037,77.5458,18449426
7,UT_N,2037,1972.5600,18496459
8,UT_N,2037,2078.9832,18518341
9,UT_N,2037,999999999.0000,
1,UT_N,2038,0.6636,49365
2,UT_N,2038,1.7117,6522795
3,UT_N,2038,4.7202,8017987
4,UT_N,2038,5.2655,8034379
5,UT_N,2038,5.3241,18151727
6,UT_N,2038,77.5458,18449426
7,UT_N,2038,1972.5600,18496459
8,UT_N,2038,2078.9832,18518341
9,UT_N,2038,999999999.0000,
1,UT_N,2039,0.6636,49365
2,UT_N,2039,1.7117,6522795
3,UT_N,2039,4.7202,8017987
4,UT_N,2039,5.2655,8034379
5,UT_N,2039,5.3241,18151727
6,UT_N,2039,77.5458,18449426
7,UT_N,2039,1972.5600,18496459
8,UT_N,2039,2078.9832,18518341
9,UT_N,2039,999999999.0000,
1,UT_N,2040,0.6636,49365
2,UT_N,2040,1.7117,6522795
3,UT_N,2040,4.7202,8017987
4,UT_N,2040,5.2655,8034379
5,UT_N,2040,5.3241,18151727
6,UT_N,2040,77.5458,18449426
7,UT_N,2040,1972.5600,18496459
8,UT_N,2040,2078.9832,18518341
9,UT_N,2040,999999999.0000,
1,UT_N,2041,0.6636,49365
2,UT_N,2041,1.7117,6522795
3,UT_N,2041,4.7202,8017987
4,UT_N,2041,5.2655,8034379
5,UT_N,2041,5.3241,18151727
6,UT_N,2041,77.5458,18449426
7,UT_N,2041,1972.5600,18496459
8,UT_N,2041,2078.9832,18518341
9,UT_N,2041,999999999.0000,
1,UT_N,2042,0.6636,49365
2,UT_N,2042,1.7117,6522795
3,UT_N,2042,4.7202,8017987
4,UT_N,2042,5.2655,8034379
5,UT_N,2042,5.3241,18151727
6,UT_N,2042,77.5458,18449426
7,UT_N,2042,1972.5600,18496459
8,UT_N,2042,2078.9832,18518341
9,UT_N,2042,999999999.0000,
1,UT_N,2043,0.6636,49365
2,UT_N,2043,1.7117,6522795
3,UT_N,2043,4.7202,8017987
4,UT_N,2043,5.2655,8034379
5,UT_N,2043,5.3241,18151727
6,UT_N,2043,77.5458,18449426
7,UT_N,2043,1972.5600,18496459
8,UT_N,2043,2078.9832,18518341
9,UT_N,2043,999999999.0000,
1,UT_N,2044,0.6636,49365
2,UT_N,2044,1.7117,6522795
3,UT_N,2044,4.7202,8017987
4,UT_N,2044,5.2655,8034379
5,UT_N,2044,5.3241,18151727
6,UT_N,2044,77.5458,18449426
7,UT_N,2044,1972.5600,18496459
8,UT_N,2044,2078.9832,18518341
9,UT_N,2044,999999999.0000,
1,UT_N,2045,0.6636,49365
2,UT_N,2045,1.7117,6522795
3,UT_N,2045,4.7202,8017987
4,UT_N,2045,5.2655,8034379
5,UT_N,2045,5.3241,18151727
6,UT_N,2045,77.5458,18449426
7,UT_N,2045,1972.5600,18496459
8,UT_N,2045,2078.9832,18518341
9,UT_N,2045,999999999.0000,
1,UT_N,2046,0.6636,49365
2,UT_N,2046,1.7117,6522795
3,UT_N,2046,4.7202,8017987
4,UT_N,2046,5.2655,8034379
5,UT_N,2046,5.3241,18151727
6,UT_N,2046,77.5458,18449426
7,UT_N,2046,1972.5600,18496459
8,UT_N,2046,2078.9832,18518341
9,UT_N,2046,999999999.0000,
1,UT_N,2047,0.6636,49365
2,UT_N,2047,1.7117,6522795
3,UT_N,2047,4.7202,8017987
4,UT_N,2047,5.2655,8034379
5,UT_N,2047,5.3241,18151727
6,UT_N,2047,77.5458,18449426
7,UT_N,2047,1972.5600,18496459
8,UT_N,2047,2078.9832,18518341
9,UT_N,2047,999999999.0000,
1,UT_N,2048,0.6636,49365
2,UT_N,2048,1.7117,6522795
3,UT_N,2048,4.7202,8017987
4,UT_N,2048,5.2655,8034379
5,UT_N,2048,5.3241,18151727
6,UT_N,2048,77.5458,18449426
7,UT_N,2048,1972.5600,18496459
8,UT_N,2048,2078.9832,18518341
9,UT_N,2048,999999999.0000,
1,UT_N,2049,0.6636,49365
2,UT_N,2049,1.7117,6522795
3,UT_N,2049,4.7202,8017987
4,UT_N,2049,5.2655,8034379
5,UT_N,2049,5.3241,18151727
6,UT_N,2049,77.5458,18449426
7,UT_N,2049,1972.5600,18496459
8,UT_N,2049,2078.9832,18518341
9,UT_N,2049,999999999.0000,
1,UT_N,2050,0.6636,49365
2,UT_N,2050,1.7117,6522795
3,UT_N,2050,4.7202,8017987
4,UT_N,2050,5.2655,8034379
5,UT_N,2050,5.3241,18151727
6,UT_N,2050,77.5458,18449426
7,UT_N,2050,1972.5600,18496459
8,UT_N,2050,2078.9832,18518341
9,UT_N,2050,999999999.0000,
1,UT_N,2051,0.6636,49365
2,UT_N,2051,1.7117,6522795
3,UT_N,2051,4.7202,8017987
4,UT_N,2051,5.2655,8034379
5,UT_N,2051,5.3241,18151727
6,UT_N,2051,77.5458,18449426
7,UT_N,2051,1972.5600,18496459
8,UT_N,2051,2078.9832,18518341
9,UT_N,2051,999999999.0000,
1,UT_N,2052,0.6636,49365
2,UT_N,2052,1.7117,6522795
3,UT_N,2052,4.7202,8017987
4,UT_N,2052,5.2655,8034379
5,UT_N,2052,5.3241,18151727
6,UT_N,2052,77.5458,18449426
7,UT_N,2052,1972.5600,18496459
8,UT_N,2052,2078.9832,18518341
9,UT_N,2052,999999999.0000,
1,UT_N,2053,0.6636,49365
2,UT_N,2053,1.7117,6522795
3,UT_N,2053,4.7202,8017987
4,UT_N,2053,5.2655,8034379
5,UT_N,2053,5.3241,18151727
6,UT_N,2053,77.5458,18449426
7,UT_N,2053,1972.5600,18496459
8,UT_N,2053,2078.9832,18518341
9,UT_N,2053,999999999.0000,
1,UT_N,2054,0.6636,49365
2,UT_N,2054,1.7117,6522795
3,UT_N,2054,4.7202,8017987
4,UT_N,2054,5.2655,8034379
5,UT_N,2054,5.3241,18151727
6,UT_N,2054,77.5458,18449426
7,UT_N,2054,1972.5600,18496459
8,UT_N,2054,2078.9832,18518341
9,UT_N,2054,999999999.0000,
1,UT_N,2055,0.6636,49365
2,UT_N,2055,1.7117,6522795
3,UT_N,2055,4.7202,8017987
4,UT_N,2055,5.2655,8034379
5,UT_N,2055,5.3241,18151727
6,UT_N,2055,77.5458,18449426
7,UT_N,2055,1972.5600,18496459
8,UT_N,2055,2078.9832,18518341
9,UT_N,2055,999999999.0000,
1,UT_N,2056,0.6636,49365
2,UT_N,2056,1.7117,6522795
3,UT_N,2056,4.7202,8017987
4,UT_N,2056,5.2655,8034379
5,UT_N,2056,5.3241,18151727
6,UT_N,2056,77.5458,18449426
7,UT_N,2056,1972.5600,18496459
8,UT_N,2056,2078.9832,18518341
9,UT_N,2056,999999999.0000,
1,UT_N,2057,0.6636,49365
2,UT_N,2057,1.7117,6522795
3,UT_N,2057,4.7202,8017987
4,UT_N,2057,5.2655,8034379
5,UT_N,2057,5.3241,18151727
6,UT_N,2057,77.5458,18449426
7,UT_N,2057,1972.5600,18496459
8,UT_N,2057,2078.9832,18518341
9,UT_N,2057,999999999.0000,
1,UT_N,2058,0.6636,49365
2,UT_N,2058,1.7117,6522795
3,UT_N,2058,4.7202,8017987
4,UT_N,2058,5.2655,8034379
5,UT_N,2058,5.3241,18151727
6,UT_N,2058,77.5458,18449426
7,UT_N,2058,1972.5600,18496459
8,UT_N,2058,2078.9832,18518341
9,UT_N,2058,999999999.0000,
1,UT_N,2059,0.6636,49365
2,UT_N,2059,1.7117,6522795
3,UT_N,2059,4.7202,8017987
4,UT_N,2059,5.2655,8034379
5,UT_N,2059,5.3241,18151727
6,UT_N,2059,77.5458,18449426
7,UT_N,2059,1972.5600,18496459
8,UT_N,2059,2078.9832,18518341
9,UT_N,2059,999999999.0000,
1,UT_N,2060,0.6636,49365
2,UT_N,2060,1.7117,6522795
3,UT_N,2060,4.7202,8017987
4,UT_N,2060,5.2655,8034379
5,UT_N,2060,5.3241,18151727
6,UT_N,2060,77.5458,18449426
7,UT_N,2060,1972.5600,18496459
8,UT_N,2060,2078.9832,18518341
9,UT_N,2060,999999999.0000,
1,UT_N,2061,0.6636,49365
2,UT_N,2061,1.7117,6522795
3,UT_N,2061,4.7202,8017987
4,UT_N,2061,5.2655,8034379
5,UT_N,2061,5.3241,18151727
6,UT_N,2061,77.5458,18449426
7,UT_N,2061,1972.5600,18496459
8,UT_N,2061,2078.9832,18518341
9,UT_N,2061,999999999.0000,
1,UT_N,2062,0.6636,49365
2,UT_N,2062,1.7117,6522795
3,UT_N,2062,4.7202,8017987
4,UT_N,2062,5.2655,8034379
5,UT_N,2062,5.3241,18151727
6,UT_N,2062,77.5458,18449426
7,UT_N,2062,1972.5600,18496459
8,UT_N,2062,2078.9832,18518341
9,UT_N,2062,999999999.0000,
1,UT_N,2063,0.6636,49365
2,UT_N,2063,1.7117,6522795
3,UT_N,2063,4.7202,8017987
4,UT_N,2063,5.2655,8034379
5,UT_N,2063,5.3241,18151727
6,UT_N,2063,77.5458,18449426
7,UT_N,2063,1972.5600,18496459
8,UT_N,2063,2078.9832,18518341
9,UT_N,2063,999999999.0000,
1,UT_N,2064,0.6636,49365
2,UT_N,2064,1.7117,6522795
3,UT_N,2064,4.7202,8017987
4,UT_N,2064,5.2655,8034379
5,UT_N,2064,5.3241,18151727
6,UT_N,2064,77.5458,18449426
7,UT_N,2064,1972.5600,18496459
8,UT_N,2064,2078.9832,18518341
9,UT_N,2064,999999999.0000,
1,UT_N,2065,0.6636,49365
2,UT_N,2065,1.7117,6522795
3,UT_N,2065,4.7202,8017987
4,UT_N,2065,5.2655,8034379
5,UT_N,2065,5.3241,18151727
6,UT_N,2065,77.5458,18449426
7,UT_N,2065,1972.5600,18496459
8,UT_N,2065,2078.9832,18518341
9,UT_N,2065,999999999.0000,
1,UT_N,2066,0.6636,49365
2,UT_N,2066,1.7117,6522795
3,UT_N,2066,4.7202,8017987
4,UT_N,2066,5.2655,8034379
5,UT_N,2066,5.3241,18151727
6,UT_N,2066,77.5458,18449426
7,UT_N,2066,1972.5600,18496459
8,UT_N,2066,2078.9832,18518341
9,UT_N,2066,999999999.0000,
1,UT_N,2067,0.6636,49365
2,UT_N,2067,1.7117,6522795
3,UT_N,2067,4.7202,8017987
4,UT_N,2067,5.2655,8034379
5,UT_N,2067,5.3241,18151727
6,UT_N,2067,77.5458,18449426
7,UT_N,2067,1972.5600,18496459
8,UT_N,2067,2078.9832,18518341
9,UT_N,2067,999999999.0000,
1,UT_N,2068,0.6636,49365
2,UT_N,2068,1.7117,6522795
3,UT_N,2068,4.7202,8017987
4,UT_N,2068,5.2655,8034379
5,UT_N,2068,5.3241,18151727
6,UT_N,2068,77.5458,18449426
7,UT_N,2068,1972.5600,18496459
8,UT_N,2068,2078.9832,18518341
9,UT_N,2068,999999999.0000,
1,UT_N,2069,0.6636,49365
2,UT_N,2069,1.7117,6522795
3,UT_N,2069,4.7202,8017987
4,UT_N,2069,5.2655,8034379
5,UT_N,2069,5.3241,18151727
6,UT_N,2069,77.5458,18449426
7,UT_N,2069,1972.5600,18496459
8,UT_N,2069,2078.9832,18518341
9,UT_N,2069,999999999.0000,
1,UT_N,2070,0.6636,49365
2,UT_N,2070,1.7117,6522795
3,UT_N,2070,4.7202,8017987
4,UT_N,2070,5.2655,8034379
5,UT_N,2070,5.3241,18151727
6,UT_N,2070,77.5458,18449426
7,UT_N,2070,1972.5600,18496459
8,UT_N,2070,2078.9832,18518341
9,UT_N,2070,999999999.0000,
1,UT_S,2007,1.7225,1908679
2,UT_S,2007,3.9349,35182577
3,UT_S,2007,1038.8495,35190176
4,UT_S,2007,1057.9293,35260387
5,UT_S,2007,1118.3812,35317261
6,UT_S,2007,1492.5792,35357136
7,UT_S,2007,1891.9783,35413679
8,UT_S,2007,999999999.0000,
1,UT_S,2008,1.7225,1908679
2,UT_S,2008,3.9348,35200325
3,UT_S,2008,1039.3679,35207923
4,UT_S,2008,1058.4580,35278134
5,UT_S,2008,1118.9405,35335008
6,UT_S,2008,1493.3249,35374883
7,UT_S,2008,1892.9229,35431426
8,UT_S,2008,999999999.0000,
1,UT_S,2009,1.7225,1908679
2,UT_S,2009,3.9348,35208307
3,UT_S,2009,1039.6011,35215905
4,UT_S,2009,1058.6959,35286116
5,UT_S,2009,1119.1921,35342990
6,UT_S,2009,1493.6604,35382865
7,UT_S,2009,1893.3478,35439408
8,UT_S,2009,999999999.0000,
1,UT_S,2010,1.7225,1908679
2,UT_S,2010,3.9347,35220468
3,UT_S,2010,1039.9564,35228066
4,UT_S,2010,1059.0583,35298278
5,UT_S,2010,1119.5754,35355152
6,UT_S,2010,1494.1715,35395027
7,UT_S,2010,1893.9951,35451570
8,UT_S,2010,999999999.0000,
1,UT_S,2011,1.5635,1018648
2,UT_S,2011,2.2947,1908679
3,UT_S,2011,3.7769,2834851
4,UT_S,2011,3.8083,19069701
5,UT_S,2011,4.4120,35222063
6,UT_S,2011,314.9920,35229662
7,UT_S,2011,505.8304,35342945
8,UT_S,2011,1278.2804,35365369
9,UT_S,2011,1357.8383,35384222
10,UT_S,2011,1413.8618,35421128
11,UT_S,2011,1578.1362,35439694
12,UT_S,2011,1978.4602,35496237
13,UT_S,2011,999999999.0000,
1,UT_S,2012,1.5635,1018648
2,UT_S,2012,2.2947,1908679
3,UT_S,2012,3.7772,2848608
4,UT_S,2012,3.8085,19083459
5,UT_S,2012,4.4119,35235821
6,UT_S,2012,315.1120,35243419
7,UT_S,2012,506.0249,35356702
8,UT_S,2012,1278.7752,35379127
9,UT_S,2012,1358.3627,35397979
10,UT_S,2012,1414.4080,35434886
11,UT_S,2012,1578.7457,35453452
12,UT_S,2012,1979.2238,35509994
13,UT_S,2012,999999999.0000,
1,UT_S,2013,1.5635,1018648
2,UT_S,2013,2.2947,1908679
3,UT_S,2013,3.7772,2850204
4,UT_S,2013,3.8086,19085055
5,UT_S,2013,4.4119,35237417
6,UT_S,2013,315.1259,35245015
7,UT_S,2013,506.0475,35358298
8,UT_S,2013,1278.8326,35380722
9,UT_S,2013,1358.4235,35399575
10,UT_S,2013,1414.4714,35436481
11,UT_S,2013,1578.8164,35455048
12,UT_S,2013,1979.3124,35511590
13,UT_S,2013,999999999.0000,
1,UT_S,2014,1.5635,1018648
2,UT_S,2014,2.2947,1908679
3,UT_S,2014,3.7775,2863164
4,UT_S,2014,3.8088,19098015
5,UT_S,2014,4.4118,35250377
6,UT_S,2014,315.2389,35257975
7,UT_S,2014,506.2308,35371258
8,UT_S,2014,1279.2986,35393682
9,UT_S,2014,1358.9175,35412535
10,UT_S,2014,1414.9859,35449441
11,UT_S,2014,1579.3906,35468008
12,UT_S,2014,1980.0318,35524550
13,UT_S,2014,999999999.0000,
1,UT_S,2015,1.5635,1018648
2,UT_S,2015,2.2947,1908679
3,UT_S,2015,3.7775,2863962
4,UT_S,2015,3.8088,19098813
5,UT_S,2015,4.4118,35251175
6,UT_S,2015,315.2459,35258773
7,UT_S,2015,506.2420,35372056
8,UT_S,2015,1279.3273,35394480
9,UT_S,2015,1358.9479,35413333
10,UT_S,2015,1415.0176,35450239
11,UT_S,2015,1579.4260,35468806
12,UT_S,2015,1980.0761,35525348
13,UT_S,2015,999999999.0000,
1,UT_S,2016,1.6453,1482285
2,UT_S,2016,3.0937,2242986
3,UT_S,2016,3.7695,3150298
4,UT_S,2016,3.8093,19385149
5,UT_S,2016,4.4218,35545109
6,UT_S,2016,470.3998,35723000
7,UT_S,2016,847.9560,35745425
8,UT_S,2016,1271.7159,35764277
9,UT_S,2016,1328.3428,35801184
10,UT_S,2016,1494.3656,35819750
11,UT_S,2016,1898.9472,35876292
12,UT_S,2016,999999999.0000,
1,UT_S,2017,1.6453,1482285
2,UT_S,2017,3.0804,2252562
3,UT_S,2017,3.7619,2853782
4,UT_S,2017,3.8059,19088633
5,UT_S,2017,4.4225,35248593
6,UT_S,2017,467.4380,35437253
7,UT_S,2017,830.2115,35459677
8,UT_S,2017,1224.3602,35478530
9,UT_S,2017,1280.5334,35515436
10,UT_S,2017,1445.2416,35534002
11,UT_S,2017,1846.6221,35590545
12,UT_S,2017,999999999.0000,
1,UT_S,2018,1.5635,1018648
2,UT_S,2018,2.2949,1918654
3,UT_S,2018,3.5874,2854979
4,UT_S,2018,3.8144,19089830
5,UT_S,2018,4.4177,35242192
6,UT_S,2018,338.7431,35249790
7,UT_S,2018,359.2392,35282094
8,UT_S,2018,369.2490,35314398
9,UT_S,2018,445.7891,35438450
10,UT_S,2018,874.6997,35460874
11,UT_S,2018,1268.8615,35479726
12,UT_S,2018,1325.0366,35516633
13,UT_S,2018,1489.7504,35535199
14,UT_S,2018,1891.1443,35591742
15,UT_S,2018,999999999.0000,
1,UT_S,2019,1.5635,1018648
2,UT_S,2019,2.2952,1941795
3,UT_S,2019,3.6994,2798974
4,UT_S,2019,3.8194,19139020
5,UT_S,2019,4.4085,35291382
6,UT_S,2019,314.5204,35298980
7,UT_S,2019,336.6524,35331284
8,UT_S,2019,348.7984,35363589
9,UT_S,2019,424.6204,35498408
10,UT_S,2019,852.4409,35520832
11,UT_S,2019,1273.5582,35539685
12,UT_S,2019,1329.8286,35576591
13,UT_S,2019,1494.8182,35595157
14,UT_S,2019,1896.8837,35651700
15,UT_S,2019,999999999.0000,
1,UT_S,2020,1.5635,1018648
2,UT_S,2020,2.2952,1954563
3,UT_S,2020,3.7919,2755722
4,UT_S,2020,3.8197,19152586
5,UT_S,2020,4.4046,35304948
6,UT_S,2020,314.6342,35312546
7,UT_S,2020,336.7748,35344850
8,UT_S,2020,348.9256,35377154
9,UT_S,2020,424.7767,35511973
10,UT_S,2020,852.7602,35534398
11,UT_S,2020,1274.0371,35553250
12,UT_S,2020,1330.3290,35590157
13,UT_S,2020,1495.3810,35608723
14,UT_S,2020,1897.5985,35665265
15,UT_S,2020,999999999.0000,
1,UT_S,2021,1.5635,1018648
2,UT_S,2021,2.2943,2022007
3,UT_S,2021,3.5644,2996347
4,UT_S,2021,3.8228,19241965
5,UT_S,2021,4.4225,35394327
6,UT_S,2021,359.3466,35423462
7,UT_S,2021,460.0923,35569049
8,UT_S,2021,1175.1006,35591473
9,UT_S,2021,1254.4042,35610326
10,UT_S,2021,1310.7867,35647232
11,UT_S,2021,1476.1012,35665798
12,UT_S,2021,1878.9582,35722341
13,UT_S,2021,999999999.0000,
1,UT_S,2022,1.5635,1018648
2,UT_S,2022,2.2943,2022805
3,UT_S,2022,3.5504,3009306
4,UT_S,2022,3.8235,19254925
5,UT_S,2022,4.4230,35407287
6,UT_S,2022,352.9570,35436421
7,UT_S,2022,438.0228,35595546
8,UT_S,2022,1160.1914,35617970
9,UT_S,2022,1239.5515,35636823
10,UT_S,2022,1295.9761,35673729
11,UT_S,2022,1461.4126,35692296
12,UT_S,2022,1864.5663,35748838
13,UT_S,2022,999999999.0000,
1,UT_S,2023,1.5635,1018648
2,UT_S,2023,2.2952,1956559
3,UT_S,2023,3.5376,2943858
4,UT_S,2023,3.8198,19189476
5,UT_S,2023,4.4206,35341838
6,UT_S,2023,362.7873,35370973
7,UT_S,2023,425.8526,35392509
8,UT_S,2023,443.0508,35530097
9,UT_S,2023,1152.4477,35552522
10,UT_S,2023,1231.6682,35571374
11,UT_S,2023,1287.9889,35608281
12,UT_S,2023,1453.1243,35626847
13,UT_S,2023,1855.5448,35683389
14,UT_S,2023,999999999.0000,
1,UT_S,2024,1.5635,1018648
2,UT_S,2024,2.2952,1957357
3,UT_S,2024,3.5147,2970355
4,UT_S,2024,3.8216,19229511
5,UT_S,2024,4.4212,35381873
6,UT_S,2024,364.9905,35411007
7,UT_S,2024,428.5634,35432543
8,UT_S,2024,448.3787,35567363
9,UT_S,2024,1156.6413,35589787
10,UT_S,2024,1235.9413,35608639
11,UT_S,2024,1292.3211,35645546
12,UT_S,2024,1457.6280,35664112
13,UT_S,2024,1860.4660,35720655
14,UT_S,2024,999999999.0000,
1,UT_S,2025,1.5635,1018648
2,UT_S,2025,2.2952,1957756
3,UT_S,2025,3.5041,2980730
4,UT_S,2025,3.8222,19239887
5,UT_S,2025,4.4215,35392249
6,UT_S,2025,365.0955,35421383
7,UT_S,2025,428.6870,35442919
8,UT_S,2025,448.5082,35577738
9,UT_S,2025,1156.9772,35600162
10,UT_S,2025,1236.2993,35619015
11,UT_S,2025,1292.6956,35655921
12,UT_S,2025,1458.0501,35674488
13,UT_S,2025,1861.0044,35731030
14,UT_S,2025,999999999.0000,
1,UT_S,2026,1.6453,1482285
2,UT_S,2026,2.9568,2742039
3,UT_S,2026,3.8478,19274382
4,UT_S,2026,4.4124,35445110
5,UT_S,2026,528.7641,35520487
6,UT_S,2026,602.2603,35590698
7,UT_S,2026,1144.6384,35613122
8,UT_S,2026,1223.9882,35631975
