ampl.tab 2 2
la_id	hour	la_demand_mwh	present_day_system_load
S12	2028100119	105.351493805329	15.3293148797235
S12	2028100120	116.188968638263	18.8468894893039
S12	2028100121	117.898146413698	20.3443218279129
S12	2028100122	112.703299579115	19.5501035709711
S12	2028100123	107.025551489487	20.0968807232407
S12	2028100400	97.3382596458436	24.7538877753086
S12	2028100401	92.6350940891261	23.9438754053026
S12	2028100402	87.6656011735651	23.8182746014113
S12	2028100403	85.5818090911862	23.1368714377851
S12	2028100404	84.2179788799662	23.100018507302
S12	2028100405	84.6657600437359	23.0233042438473
S12	2028100406	88.6460370550215	23.6249847415305
S12	2028100407	96.7207313742398	25.4480766495106
S12	2028100408	96.147103216731	22.5336867388577
S12	2028100409	104.341791181142	24.7395978634887
S12	2028100410	108.582542202725	25.7429000933754
S12	2028100411	107.678199852367	25.6195555913503
S12	2028100412	106.955311306935	25.1682952180879
S12	2028100413	105.123213212035	24.5643584185384
S12	2028100414	104.502758266158	24.835866743118
S12	2028100415	105.474414124795	27.924743998099
S12	2028100416	103.77401637218	28.2376178568943
S12	2028100417	102.620906708616	27.5133449578082
S12	2028100418	98.5177093778643	27.092920710052
S12	2028100419	97.4670333138559	27.3411139153464
S12	2028100420	107.309438893969	29.6523191270719
S12	2028100421	114.634904599298	30.1208778146427
S12	2028100422	112.477945660094	29.1499159115065
S12	2028100423	106.756297456371	27.4734836248367
S12	2028111300	106.484116748982	19.6787127773509
S12	2028111301	101.391703513954	20.1006412263512
S12	2028111302	99.8522728463542	19.6486287524668
S12	2028111303	97.0046187787212	19.5177632442207
S12	2028111304	93.4779762797512	19.4087086540156
S12	2028111305	90.1854677226216	20.1044017294618
S12	2028111306	92.9892216761596	21.5830315525182
S12	2028111307	101.078549366743	23.5046486419939
S12	2028111308	107.201151945868	25.9256605445466
S12	2028111309	113.70129550621	27.9142145893896
S12	2028111310	117.950826550612	29.1657100245706
S12	2028111311	117.845466276783	29.7282812899044
S12	2028111312	120.739947132785	30.1456971351721
S12	2028111313	120.388746220024	29.7305375917707
S12	2028111314	123.400294046945	30.0516845574091
S12	2028111315	124.234396214751	30.8692179336362
S12	2028111316	119.80048469115	30.5758986910156
S12	2028111317	117.306958210551	29.5522897443321
S12	2028111318	112.355025340628	28.2541640705806
S12	2028111319	107.646006435364	27.7758280749225
S12	2028111320	106.539723560169	27.8502860365108
S12	2028111321	117.895219739424	31.2700875652176
S12	2028111322	120.347772780202	31.373877451068
S12	2028111323	113.066207188968	29.4665502734122
S12	2028111600	100.712715082617	25.7707278163932
S12	2028111601	95.6261551961363	24.3815979673672
S12	2028111602	91.5814913508446	24.2883374902263
S12	2028111603	90.3347281105448	23.5384931699886
S12	2028111604	89.4918459199197	23.2985730715374
S12	2028111605	90.443015058646	23.5482704780759
S12	2028111606	91.0810300501609	24.7388457628666
S12	2028111607	101.210249709028	26.9026392526597
S12	2028111608	109.598098175458	28.8122227321818
S12	2028111609	115.940201325058	30.1020752990901
S12	2028111610	120.066812049994	30.2404618135572
S12	2028111611	118.445434502749	30.7383524253901
S12	2028111612	119.82975143388	30.9015582603867
S12	2028111613	119.490257218212	30.3638063155823
S12	2028111614	121.012127840174	30.6999952936628
S12	2028111615	122.38181139994	30.4217180634843
S12	2028111616	119.308803413285	29.8147728614464
S12	2028111617	115.234872825264	29.471814977767
S12	2028111618	109.410791021986	27.7750759743004
S12	2028111619	107.081158300674	27.4012819651147
S12	2028111620	106.033408910939	27.8984204763254
S12	2028111621	118.032773430256	30.7368482241459
S12	2028111622	120.552639979312	30.6142558227429
S12	2028111623	114.072983138881	28.6249496772779
S12	2028120700	116.358715746097	30.0351383437228
S12	2028120701	109.574684781274	28.7475420786808
S12	2028120702	105.986582122571	27.9781431422684
S12	2028120703	103.437448830784	27.2343156270076
S12	2028120704	99.8610528691732	27.0974333137847
S12	2028120705	98.7547699939776	27.1237568355583
S12	2028120706	99.6649656928819	27.1064585212499
S12	2028120707	107.444065910527	28.8972101024795
S12	2028120708	116.256282146542	30.6345625395397
S12	2028120709	124.445116762408	31.916894100227
S12	2028120710	127.076196933838	32.5509149246607
S12	2028120711	127.670311811258	32.6321417918479
S12	2028120712	127.084976956657	32.8810870977644
S12	2028120713	124.758270909619	32.769776205693
S12	2028120714	124.386583276948	33.0608391464472
S12	2028120715	126.239168091759	33.9949481191004
S12	2028120716	125.76212018526	33.5000659097559
S12	2028120717	120.690193670143	33.5835490788095
S12	2028120718	114.28663036081	31.4746589344299
S12	2028120719	108.313288169609	30.0005417151061
S12	2028120720	108.374748329342	29.6214830015657
S12	2028120721	115.088539111614	31.8725201635229
S12	2028120722	118.94296912916	33.5782843744548
S12	2028120723	109.302504073884	32.5682132389691
S12	2028122500	68.355404320284	22.2486406030802
S12	2028122501	63.3156712221709	20.5534058008578
S12	2028122502	56.0399589794827	20.6511788817314
S12	2028122503	51.8372547234488	20.0464899815598
S12	2028122504	48.9661872616317	20.1359899555901
S12	2028122505	47.4238299197586	20.7346620507849
S12	2028122506	43.0425985330714	20.8459729428563
S12	2028122507	41.4270743343732	21.1144728649474
S12	2028122508	41.3714675231861	22.7232160956279
S12	2028122509	43.3967261201049	25.8391689730047
S12	2028122510	46.6921613515075	27.2237862182981
S12	2028122511	50.7046317797962	27.223034117676
S12	2028122512	51.3953269082252	25.8098370487426
S12	2028122513	49.6920024813367	24.1837955037538
S12	2028122514	50.555371391873	23.643035156461
S12	2028122515	51.9543216943689	22.3945481237684
S12	2028122516	49.867602937717	21.1370358836105
S12	2028122517	49.4256751224934	19.9126160708252
S12	2028122518	50.7309718482532	19.4237506664577
S12	2028122519	53.8303199033646	18.2971039345459
S12	2028122520	57.7754768233741	17.2531882710655
S12	2028122521	66.8569470925059	17.6773730219322
S12	2028122522	80.2552619143187	18.8814861179207
S12	2028122523	82.1078467291303	18.2309190798007
S13	2016010800	211.709023135382	166.905055073273
S13	2016010801	212.466339241331	167.502100416448
S13	2016010802	202.244274920707	159.443330964259
S13	2016010803	202.615552831719	159.736035352892
S13	2016010804	202.1829629721	159.394994459714
S13	2016010805	202.632583928555	159.74946215971
S13	2016010806	203.913322410579	160.759158032427
S13	2016010807	202.362357192099	159.536423491531
S13	2016010808	203.9973424883	160.825396946063
S13	2016010809	210.753010899687	166.151363650553
S13	2016010810	218.4510666693	172.220280332308
S13	2016010811	214.687194268671	169.252956025521
S13	2016010812	207.528456565513	163.60922155967
S13	2016010813	207.058398292855	163.238641691492
S13	2016010814	214.832526295	169.367531443702
S13	2016010815	199.847431892735	157.553731684733
S13	2016010816	200.456009752987	158.033516248364
S13	2016010817	203.462566047668	160.403795211976
S13	2016010818	199.933722783367	157.621760839278
S13	2016010819	203.805458797288	160.674121589246
S13	2016010820	203.460295234757	160.402004971067
S13	2016010821	214.831390888544	169.366636323247
S13	2016010822	216.554937888289	170.725429173233
S13	2016010823	213.591527038925	168.389164786894
S13	2016011800	219.626212350945	173.146730002753
S13	2016011801	205.977491347033	162.386487018774
S13	2016011802	196.082424085649	154.585512257491
S13	2016011803	202.920977168301	159.976822755162
S13	2016011804	203.771396603617	160.64726797561
S13	2016011805	194.065942220335	152.995778330235
S13	2016011806	189.84450101806	149.667720480269
S13	2016011807	184.317342391736	145.310274107587
S13	2016011808	186.772091148949	147.245524530294
S13	2016011809	197.439234800205	155.655181200662
S13	2016011810	199.96210794476	157.644138850641
S13	2016011811	200.597935559949	158.145406305181
S13	2016011812	201.865049164505	159.144360732444
S13	2016011813	200.185783016532	157.820477580185
S13	2016011814	199.145750703115	157.00054724383
S13	2016011815	184.393414624267	145.370247178041
S13	2016011816	198.441798700584	156.445572562017
S13	2016011817	198.053489692736	156.139441366566
S13	2016011818	202.331701217796	159.512255239258
S13	2016011819	227.022250003343	178.977544643602
S13	2016011820	220.693494419298	173.988143230017
S13	2016011821	219.474067885882	173.026783861846
S13	2016011822	214.135386731203	168.817927484616
S13	2016011823	212.024666130065	167.153898559634
S13	2016022000	196.999832501851	155.308769584756
S13	2016022001	196.813625843117	155.161969830212
S13	2016022002	196.91581242413	155.242530671121
S13	2016022003	200.272073907164	157.88850673473
S13	2016022004	199.637381698431	157.388134400644
S13	2016022005	200.12560647438	157.773036196094
S13	2016022006	196.186881479573	154.667863339308
S13	2016022007	196.386713015776	154.825404539307
S13	2016022008	207.479634087918	163.570731380125
S13	2016022009	216.975038276897	171.056623741411
S13	2016022010	207.335437468044	163.457051082399
S13	2016022011	199.97005578995	157.650404693823
S13	2016022012	217.420117607529	171.40751095959
S13	2016022013	226.895084480305	178.877291152694
S13	2016022014	205.81739903678	162.260275034684
S13	2016022015	201.977454403619	159.232977657443
S13	2016022016	197.661774465521	155.830624809751
S13	2016022017	196.933978927421	155.256852598393
S13	2016022018	194.399751718309	153.258943743868
S13	2016022019	201.015765135645	158.474810632451
S13	2016022020	212.085978078673	167.202235064179
S13	2016022021	218.772386696262	172.473599420942
S13	2016022022	216.772935927783	170.897292300504
S13	2016022023	208.03825406412	164.011130643757
S13	2016022100	202.374846663112	159.546269816531
S13	2016022101	202.199994068935	159.408421266532
S13	2016022102	187.620239771353	147.914179509833
S13	2016022103	191.29782128135	150.813474662076
S13	2016022104	207.437624049057	163.537611923307
S13	2016022105	211.441067211838	166.693806646002
S13	2016022106	221.314561750564	174.477774118649
S13	2016022107	224.717374898282	177.160450120894
S13	2016022108	221.417883738032	174.559230080012
S13	2016022109	209.01924524184	164.784514716476
S13	2016022110	209.426856159435	165.105862959655
S13	2016022111	209.972986664624	165.536415898287
S13	2016022112	214.859776049936	169.38901433461
S13	2016022113	220.01792757816	173.455546559568
S13	2016022114	224.557282588029	177.034238136804
S13	2016022115	221.28390577626	174.453605866376
S13	2016022116	220.683275761197	173.980087145927
S13	2016022117	211.015289790952	166.358136475551
S13	2016022118	216.195014041834	170.441675989145
S13	2016022119	206.000199476147	162.404389427865
S13	2016022120	203.065173788175	160.090503052889
S13	2016022121	212.972730520571	167.901324139171
S13	2016022122	230.939402275492	182.065710211752
S13	2016022123	224.120151102586	176.689616761808
S13	2016030600	200.827287663999	127.457096641863
S13	2016030601	216.835383282846	129.04504032821
S13	2016030602	204.643388761591	129.1023280373
S13	2016030603	194.644999512739	128.143654030492
S13	2016030604	196.886291856281	129.374444655479
S13	2016030605	202.155713217163	134.398755766791
S13	2016030606	196.658075158687	133.730100787252
S13	2016030607	195.452273502738	142.3331034758
S13	2016030608	201.610718118429	145.542110305312
S13	2016030609	218.264860010566	163.60922155967
S13	2016030610	192.570611918184	172.489711589124
S13	2016030611	195.904165272105	175.133002291369
S13	2016030612	197.074769327927	172.815535434575
S13	2016030613	185.196146988444	177.164030602712
S13	2016030614	187.156993937429	178.203265450428
S13	2016030615	201.224679923493	177.578471373162
S13	2016030616	202.111432365391	181.18133120267
S13	2016030617	202.678000186783	180.231608400407
S13	2016030618	191.178603603502	179.056315243601
S13	2016030619	207.120845647918	181.502679445849
S13	2016030620	228.352946369418	182.008422502662
S13	2016030621	217.147620058162	165.319796748289
S13	2016030622	206.831317001716	161.761692941508
S13	2016030623	201.960423306783	158.570588521086
S13	2016032500	155.337228016571	125.660589889609
S13	2016032501	148.584965824552	123.672527360084
S13	2016032502	139.806003109117	123.830068560082
S13	2016032503	134.488894677096	107.574681105705
S13	2016032504	136.697260233423	100.608853728504
S13	2016032505	152.627012806827	109.707753148865
S13	2016032506	168.909876787952	114.393708728362
S13	2016032507	176.870211448831	106.394017226172
S13	2016032508	182.26679833275	107.205891478436
S13	2016032509	195.489741915776	111.208870151122
S13	2016032510	189.58335753325	125.755472657789
S13	2016032511	186.299762063379	114.411611137452
S13	2016032512	187.96653874034	120.941514853294
S13	2016032513	185.831974603633	125.063544546433
S13	2016032514	182.780002050724	127.543028205498
S13	2016032515	185.49248807338	134.52675799179
S13	2016032516	187.015068130467	133.096355505441
S13	2016032517	186.8322676911	129.192735203208
S13	2016032518	186.032941546291	127.653128021406
S13	2016032519	181.030340702498	125.999840541878
S13	2016032520	191.579402082362	127.991483553221
S13	2016032521	205.349611577033	128.766657866849
S13	2016032522	197.415391264635	119.177232437403
S13	2016032523	183.77802432528	117.177533341969
S13	2016040300	198.311226958179	149.737539875723
S13	2016040301	195.776999749067	146.738886353027
S13	2016040302	194.252148879069	145.036367248499
S13	2016040303	191.196770106793	145.156313389407
S13	2016040304	186.925371020467	148.429768891646
S13	2016040305	184.906618342241	157.090954409738
S13	2016040306	186.60291558705	157.389924641553
S13	2016040307	189.124653325149	157.51166102337
S13	2016040308	193.096305107171	158.205379375635
S13	2016040309	189.391473842237	160.428858584703
S13	2016040310	185.016752768444	159.187326514262
S13	2016040311	193.103117545905	163.207312475584
S13	2016040312	186.706237574518	157.366651509735
S13	2016040313	189.028143776415	162.218204373321
S13	2016040314	190.874314673375	156.732011107469
S13	2016040315	195.126411849954	157.773036196094
S13	2016040316	199.433008536406	152.622513100693
S13	2016040317	209.808352728548	146.101560589397
S13	2016040318	206.540652949058	143.674889037149
S13	2016040319	194.805091822992	139.381891337194
S13	2016040320	184.101615165153	144.668472741685
S13	2016040321	181.0507780187	143.574635546241
S13	2016040322	179.788206039967	143.040248634883
S13	2016040323	183.184206748952	147.941928243923
S13	2016042100	189.719606307933	115.020293046537
S13	2016042101	187.658843590847	113.928246092003
S13	2016042102	188.004007153378	120.844841844204
S13	2016042103	189.572003468693	123.489027666904
S13	2016042104	189.65715895287	132.720404914535
S13	2016042105	192.965733364766	138.52078545993
S13	2016042106	194.94020519122	136.799468825857
S13	2016042107	195.249035747169	146.136470287124
S13	2016042108	197.136081276534	150.421411902989
S13	2016042109	200.687632669949	142.863014784885
S13	2016042110	223.592187100688	143.272084832608
S13	2016042111	206.645110342982	148.436034734827
S13	2016042112	198.633682391596	148.215835103011
S13	2016042113	195.817874381472	157.662041259732
S13	2016042114	192.39235310464	150.892245262075
S13	2016042115	195.814468162105	151.565375843886
S13	2016042116	195.385284521852	158.333381600634
S13	2016042117	190.279361690591	145.68980518031
S13	2016042118	189.117840886415	144.864504121228
S13	2016042119	192.361697130336	159.067380373354
S13	2016042120	194.473553137929	159.194487477898
S13	2016042121	191.276248558691	150.199422030264
S13	2016042122	188.345764496542	152.672639846147
S13	2016042123	193.645841831727	150.282668232536
S13	2016051500	188.184536779833	145.434695850767
S13	2016051501	192.244750265399	147.471990005292
S13	2016051502	191.736088173248	143.533460005333
S13	2016051503	188.30943148996	147.31176344393
S13	2016051504	195.02990230122	146.112302034851
S13	2016051505	203.185526872478	152.559854668876
S13	2016051506	203.94738460425	160.751997068791
S13	2016051507	198.642765643242	156.783928093832
S13	2016051508	202.373711256656	160.052907993798
S13	2016051509	212.7592741069	172.235497380036
S13	2016051510	208.934089757663	159.971452032435
S13	2016051511	204.736492090958	157.904618902911
S13	2016051512	200.972619690328	155.497640000663
S13	2016051513	206.772275866019	157.090954409738
S13	2016051514	201.438136337163	155.854793062023
S13	2016051515	196.634231623117	157.229698080191
S13	2016051516	192.27086461388	155.144067421122
S13	2016051517	192.452529646792	151.771253548429
S13	2016051518	192.643277931348	153.631313852955
S13	2016051519	192.266322988058	154.598043943854
S13	2016051520	189.975072760465	152.345025759787
S13	2016051521	190.306611445528	150.879713575711
S13	2016051522	188.8158227692	148.605212500735
S13	2016051523	191.169520351856	149.211209048456
S13	2016052000	209.403012623865	157.789148364276
S13	2016052001	212.953428610824	161.282803498331
S13	2016052002	209.972986664624	155.438562050664
S13	2016052003	205.94910618564	154.880006887033
S13	2016052004	200.374260488177	156.816152430195
S13	2016052005	209.454105914372	162.902971521041
S13	2016052006	210.089933529561	163.511653430126
S13	2016052007	194.182889085271	165.842547093738
S13	2016052008	189.147361454263	164.444368943753
S13	2016052009	191.728140328058	172.059158650492
S13	2016052010	195.571491180586	182.956355064016
S13	2016052011	186.070409959329	168.059760459624
S13	2016052012	191.135458158185	165.070953261928
S13	2016052013	194.782383693878	161.025008807424
S13	2016052014	207.477363275006	158.309213348362
S13	2016052015	211.058435236269	161.966675525596
S13	2016052016	217.742573040947	167.975619136898
S13	2016052017	199.557903246532	165.147933621018
S13	2016052018	203.295661298681	169.734530830061
S13	2016052019	204.354995521844	175.389006741367
S13	2016052020	203.378545969947	174.830451577736
S13	2016052021	204.017779804503	169.259221868703
S13	2016052022	200.381072926911	170.977853141412
S13	2016052023	202.316940933872	169.09093922325
S13	2016061400	199.385321465267	157.388134400644
S13	2016061401	207.849776592474	159.49882843244
S13	2016061402	210.462346847029	158.780046707448
S13	2016061403	208.167690400069	170.12301310733
S13	2016061404	204.771689691085	159.996515405162
S13	2016061405	205.452933564502	163.196571030129
S13	2016061406	213.678953336013	170.150761841421
S13	2016061407	207.396749416652	160.079761607434
S13	2016061408	205.878710985387	163.213578318765
S13	2016061409	210.404441117788	162.377535814229
S13	2016061410	220.994377130058	167.311439759632
S13	2016061411	205.224716866907	166.060956484645
S13	2016061412	205.892335862856	168.460774423256
S13	2016061413	206.387373077539	167.159269282361
S13	2016061414	189.817251263123	162.817039957406
S13	2016061415	179.655363484651	164.447054305116
S13	2016061416	180.702208236802	166.43690707555
S13	2016061417	196.09264274375	165.85865926192
S13	2016061418	191.711109231223	164.008445282393
S13	2016061419	189.636721636668	166.772577246001
S13	2016061420	192.249291891222	162.169867868776
S13	2016061421	203.725980345389	160.350983105159
S13	2016061422	189.752533095148	159.574018550621
S13	2016061423	179.279543947816	161.417071566511
S13	2016063000	192.851057312741	165.433477046015
S13	2016063001	190.717628582489	159.448701686986
S13	2016063002	188.762458665782	154.700087675672
S13	2016063003	185.097366626798	152.653842316602
S13	2016063004	183.201237845787	152.467657262058
S13	2016063005	183.978991267938	148.100364564376
S13	2016063006	184.236728533381	144.226283237144
S13	2016063007	183.35338231085	146.6842840053
S13	2016063008	183.824575989964	154.793180202943
S13	2016063009	187.36250250591	157.679048548368
S13	2016063010	192.083522548691	151.909102098428
S13	2016063011	192.7034544735	158.84360025972
S13	2016063012	196.584273739067	160.392158646067
S13	2016063013	199.824723763621	154.839726466579
S13	2016063014	198.205634157799	151.924319146155
S13	2016063015	203.002726433111	151.091857123436
S13	2016063016	207.261636048424	157.533143914279
S13	2016063017	205.620973719945	154.655331652945
S13	2016063018	198.504246055647	152.218813775697
S13	2016063019	213.148718521204	158.393354671088
S13	2016063020	187.17516044072	156.629967375652
S13	2016063021	178.522227841867	158.519566655178
S13	2016063022	176.701035886932	156.929832727921
S13	2016063023	174.93434344187	153.631313852955
S13	2016071000	124.568848473687	144.733816534866
S13	2016071001	120.902621028247	144.231653959871
S13	2016071002	115.576429344581	135.43261989178
S13	2016071003	128.046598447482	148.014433000741
S13	2016071004	140.111427445699	149.980117518902
S13	2016071005	174.069163722631	150.235226848445
S13	2016071006	182.867428347813	151.487500364341
S13	2016071007	192.343530627045	151.634300118885
S13	2016071008	188.083485605277	158.618925025631
S13	2016071009	201.8241745321	172.263246114126
S13	2016071010	186.024993701101	173.274732227752
S13	2016071011	185.433446937684	164.858809714203
S13	2016071012	184.704515993128	127.749801030496
S13	2016071013	193.200762501095	116.552739264703
S13	2016071014	191.397737049451	81.2393422127956
S13	2016071015	195.296722818308	69.4908862470081
S13	2016071016	199.094657412609	68.0515325561139
S13	2016071017	173.948810638327	73.3076798651504
S13	2016071018	169.280019292508	87.5732145490936
S13	2016071019	171.933464179468	89.7895327945252
S13	2016071020	180.128827976676	91.6818174354148
S13	2016071021	172.874716131239	98.0926701308029
S13	2016071022	166.503950508334	97.5600734603539
S13	2016071023	169.484392454534	98.4874182512534
S13	2016071100	166.912696832384	98.206350428529
S13	2016071101	164.99613073517	95.3160064808317
S13	2016071102	162.805931682134	91.1169964286024
S13	2016071103	165.023380490107	100.948104380773
S13	2016071104	160.638440758212	110.459654330675
S13	2016071105	160.451098693023	137.230916884943
S13	2016071106	160.320526950618	144.167205287144
S13	2016071107	168.560171599598	151.637880600703
S13	2016071108	184.244676378571	148.279388655284
S13	2016071109	176.182155136679	159.112136396081
S13	2016071110	167.272620678839	146.656535271209
S13	2016071111	162.728724043147	146.190177514396
S13	2016071112	158.970528674796	145.615510182584
S13	2016071113	151.02268348493	152.313696543878
S13	2016071114	148.978951864678	150.892245262075
S13	2016071115	149.357042214425	153.966088902952
S13	2016071116	155.738026495432	156.960266823375
S13	2016071117	160.032133710871	137.136034116762
S13	2016071118	169.55138143542	133.45529880771
S13	2016071119	162.014553382515	135.547195309961
S13	2016071120	147.592620582274	142.008174750803
S13	2016071121	148.567934727717	136.289250166771
S13	2016071122	160.059383465808	131.266729296369
S13	2016071123	172.964413241239	133.616420489526
S13	2016081000	206.294269748172	161.427813011966
S13	2016081001	201.181534478176	164.589378457387
S13	2016081002	196.97371815337	161.577298127873
S13	2016081003	193.511863869955	160.094978655161
S13	2016081004	193.050888848943	161.161067116514
S13	2016081005	205.254237434755	159.714552461983
S13	2016081006	210.924457274497	160.909538268789
S13	2016081007	204.576399780705	161.741105171053
S13	2016081008	205.329174260831	168.744527607344
S13	2016081009	211.040268732978	163.739014025578
S13	2016081010	212.526515783483	167.376783552813
S13	2016081011	211.258266772471	160.142420039252
S13	2016081012	213.493882083735	170.549090443689
S13	2016081013	215.377521393733	163.866121130122
S13	2016081014	206.800661027412	152.200911366607
S13	2016081015	202.024006068302	152.847188334782
S13	2016081016	206.673495504374	155.467205905209
S13	2016081017	201.163367974885	148.716207437097
S13	2016081018	193.512999276411	147.528382593928
S13	2016081019	196.893104295016	151.29594458707
S13	2016081020	198.806264172862	152.875832189327
S13	2016081021	198.045541847546	155.425135243846
S13	2016081022	201.291668904379	161.739314930144
S13	2016081023	200.547977675898	168.15553834826
S13	2016082700	197.30071521261	155.999802575658
S13	2016082701	197.944490672989	156.855537730195
S13	2016082702	196.114215466409	154.245366484767
S13	2016082703	195.729312677928	162.850159414224
S13	2016082704	203.067444601086	160.562231532429
S13	2016082705	207.473957055639	151.359498139343
S13	2016082706	205.372319706147	152.699493459783
S13	2016082707	206.328331941843	155.42782060521
S13	2016082708	200.458280565899	156.663086832469
S13	2016082709	207.865672282854	163.969955102848
S13	2016082710	219.864647706641	169.465994693701
S13	2016082711	215.477437161835	166.981140311908
S13	2016082712	216.036057138037	164.287722864209
S13	2016082713	224.853623672966	161.47793975742
S13	2016082714	206.864243788931	157.376497834735
S13	2016082715	212.18702925323	156.920881523376
S13	2016082716	211.385432295509	155.872695471114
S13	2016082717	209.133921293865	155.079618748395
S13	2016082718	206.788171556399	157.97533341882
S13	2016082719	213.665328458545	168.162699311896
S13	2016082720	208.489010427031	159.822862036982
S13	2016082721	219.05510290373	158.48644719836
S13	2016082722	212.84102337171	157.571634093824
S13	2016082723	209.862852238422	156.800935382468
S13	2016092100	178.188418343893	153.547172530229
S13	2016092101	195.708875361725	153.189124348415
S13	2016092102	191.520360946666	150.1967366689
S13	2016092103	188.625074484643	148.35368365301
S13	2016092104	194.501938299321	147.970572098469
S13	2016092105	207.646538836905	154.255212809767
S13	2016092106	199.876952460583	152.208072330243
S13	2016092107	207.8747555345	152.912532127963
S13	2016092108	214.757589468924	156.834054839286
S13	2016092109	218.663387676515	160.22298088016
S13	2016092110	214.37609289981	172.465543336851
S13	2016092111	221.893619042968	178.146872861793
S13	2016092112	214.725798088164	173.756307032293
S13	2016092113	215.141356850949	167.671278182356
S13	2016092114	205.886658830577	165.282201689198
S13	2016092115	201.140659845771	168.6469594778
S13	2016092116	198.027375344255	163.479429093763
S13	2016092117	195.688438045523	170.805990014141
S13	2016092118	187.392023073758	156.59416255747
S13	2016092119	193.65833130274	157.56894873246
S13	2016092120	200.823881444632	161.489576323329
S13	2016092121	206.123958779818	162.055292450595
S13	2016092122	197.189445379952	156.250436302928
S13	2016092123	192.080116329324	140.802447498543
S13	2016093000	197.323423341724	155.949675830204
S13	2016093001	197.334777406281	156.834054839286
S13	2016093002	194.656353577296	155.406337714301
S13	2016093003	192.076710109957	160.877313932426
S13	2016093004	189.659429765781	159.326965305169
S13	2016093005	189.544753713756	156.172560823384
S13	2016093006	194.830070765017	157.690685114277
S13	2016093007	196.452566590206	154.002788841588
S13	2016093008	191.174061977679	155.728581077934
S13	2016093009	193.893360439069	165.750349686921
S13	2016093010	197.609545768559	158.740661407448
S13	2016093011	201.597093240961	160.751101948336
S13	2016093012	201.530104260075	156.503755391562
S13	2016093013	201.322324878683	159.689489089256
S13	2016093014	201.217867484759	161.780490471053
S13	2016093015	198.698400559571	164.270715575573
S13	2016093016	208.733122815005	154.543441596128
S13	2016093017	195.286504160207	145.154523148498
S13	2016093018	192.999795558437	141.228524834902
S13	2016093019	193.232553881854	163.738118905124
S13	2016093020	200.896547457797	152.851663937054
S13	2016093021	216.173441319176	148.379642146192
S13	2016093022	202.209077320581	153.150634168869
S13	2016093023	200.989650787164	155.460940062027
S13	2016100100	202.286284959568	155.563878914299
S13	2016100101	199.272916226153	155.572830118844
S13	2016100102	200.448061907797	153.461240966594
S13	2016100103	197.683347188179	151.427527293887
S13	2016100104	196.291338873497	149.52181584618
S13	2016100105	200.562737959822	149.431408680272
S13	2016100106	199.021991399444	153.598194396138
S13	2016100107	196.77842824299	154.87732152567
S13	2016100108	197.285954928686	150.715906532531
S13	2016100109	211.148132346269	152.859720021145
S13	2016100110	211.761251832344	155.789449268842
S13	2016100111	207.362687222981	158.933112305173
S13	2016100112	205.477912506527	158.880300198356
S13	2016100113	205.683421075008	158.716493155175
S13	2016100114	199.478424794634	158.634142073358
S13	2016100115	202.179556752732	156.647869784742
S13	2016100116	186.387188360468	164.558944361933
S13	2016100117	185.762714809836	153.958032818861
S13	2016100118	197.511900813369	152.155260223425
S13	2016100119	202.254493578808	152.338759916605
S13	2016100120	201.1065976521	158.380822984724
S13	2016100121	208.072316257791	170.424668700509
S13	2016100122	196.083559492105	159.415582230168
S13	2016100123	194.550760776916	158.454222861996
S13	2016100400	219.544463086135	162.22984093923
S13	2016100401	197.631118491217	166.491509423277
S13	2016100402	196.563836422864	163.323678134673
S13	2016100403	195.377336676663	159.999200766526
S13	2016100404	197.843439498432	157.81958245973
S13	2016100405	196.474139312864	164.031718414211
S13	2016100406	196.738689017041	167.667697700537
S13	2016100407	197.254163547927	178.543411223152
S13	2016100408	202.35440934691	178.802101034513
S13	2016100409	209.448428882093	183.134484034468
S13	2016100410	204.423119909186	183.588310104918
S13	2016100411	188.559220910213	177.902504977704
S13	2016100412	190.221455961351	173.70259980502
S13	2016100413	194.953830068688	173.616668241385
S13	2016100414	206.868785414754	171.69573974595
S13	2016100415	204.091581224123	170.396024845964
S13	2016100416	205.97294972121	174.539537430012
S13	2016100417	199.017449773621	176.032598348178
S13	2016100418	199.337634394127	176.217888282267
S13	2016100419	199.494320485013	178.09316563452
S13	2016100420	205.363236454502	183.787026845825
S13	2016100421	203.830437739313	181.247570116306
S13	2016100422	209.577865218042	182.357519479931
S13	2016100423	211.208308888421	183.342151979921
S13	2016111300	216.115535589935	161.233571873331
S13	2016111301	210.776854435256	163.025603023313
S13	2016111302	211.716970980572	161.275642534694
S13	2016111303	200.644487224633	159.679642764256
S13	2016111304	202.931195826403	163.487485177853
S13	2016111305	201.640238686277	166.961447661908
S13	2016111306	201.128170374759	162.388277259683
S13	2016111307	202.779051361339	169.36126560052
S13	2016111308	203.511388525263	172.965915670937
S13	2016111309	219.952074003729	172.937271816392
S13	2016111310	218.193329403858	172.55595050276
S13	2016111311	226.268340116762	170.674407307324
S13	2016111312	212.648004274242	171.455847464135
S13	2016111313	207.221896822475	171.051253018684
S13	2016111314	204.549150025768	182.04154195948
S13	2016111315	204.001884114123	175.739893959545
S13	2016111316	208.108649264373	173.727663177747
S13	2016111317	206.14439609602	173.010671693664
S13	2016111318	202.526991128175	161.848519625598
S13	2016111319	203.763448758427	162.374850452865
S13	2016111320	209.642583386017	172.599811405032
S13	2016111321	207.57387282374	189.55786841622
