ampl.tab 2 1
province	hour	system_load
Shanghai	2021021208	23358.9302260656
Fujian	2021021208	26423.883027467
Xinjiang	2021021208	15613.5419905713
Chongqing	2021021208	13321.2214269985
Macau	2021021212	442.043519994038
Hong_Kong	2021021212	5363.12166909193
Taiwan	2021021212	29274.2365690576
Tibet	2021021212	613.536023341581
Jilin	2021021212	13445.2160865488
Jiangxi	2021021212	15646.5189298823
Hunan	2021021212	28279.5367370203
Zhejiang	2021021212	64934.9191864902
East_Inner_Mongolia	2021021212	11332.416215861
Henan	2021021212	58966.8985403551
Guizhou	2021021212	20199.2232326498
Guangxi	2021021212	24707.1754061452
Tianjin	2021021212	15607.8305676281
Guangdong	2021021212	88454.7555067263
Liaoning	2021021212	41150.1013431794
Hubei	2021021212	31801.9102070178
Beijing	2021021212	14939.7970751645
Heilongjiang	2021021212	17290.4749590383
West_Inner_Mongolia	2021021212	30224.1587938102
Jiangsu	2021021212	88690.5417750712
Hebei	2021021212	70069.6814279333
Hainan	2021021212	4496.15585362466
Shaanxi	2021021212	20475.4558461238
Gansu	2021021212	18008.8530045571
Shanxi	2021021212	39916.4534214236
Ningxia	2021021212	12813.1728347966
Yunnan	2021021212	23454.3960446681
Anhui	2021021212	25871.7753657375
Qinghai	2021021212	10089.9299715066
Sichuan	2021021212	35597.7519261135
Shandong	2021021212	78478.7249909047
Shanghai	2021021212	28155.8537244664
Fujian	2021021212	31850.2165190586
Xinjiang	2021021212	18819.8945821923
Chongqing	2021021212	16056.8295850837
Macau	2021021216	420.759935652364
Hong_Kong	2021021216	5104.89720200707
Taiwan	2021021216	27864.7357962286
Tibet	2021021216	583.995389650984
Jilin	2021021216	12797.8536038368
Jiangxi	2021021216	14893.1677546355
Hunan	2021021216	26917.9289358383
Zhejiang	2021021216	61808.4219826762
East_Inner_Mongolia	2021021216	10786.7811699531
Henan	2021021216	56127.7505793863
Guizhou	2021021216	19226.6676993977
Guangxi	2021021216	23517.5702477926
Tianjin	2021021216	14856.342166031
Guangdong	2021021216	84195.8213427893
Liaoning	2021021216	39168.7994735857
Hubei	2021021216	30270.7065867803
Beijing	2021021216	14220.4732603938
Heilongjiang	2021021216	16457.9703176327
West_Inner_Mongolia	2021021216	28768.9210089585
Jiangsu	2021021216	84420.2549349793
Hebei	2021021216	66695.9548444382
Hainan	2021021216	4279.67419967977
Shaanxi	2021021216	19489.6002194175
Gansu	2021021216	17141.7597784773
Shanxi	2021021216	37994.5494355291
Ningxia	2021021216	12196.2420748626
Yunnan	2021021216	22325.1099137314
Anhui	2021021216	24626.0968563615
Qinghai	2021021216	9604.11835831283
Sichuan	2021021216	33883.7854924383
Shandong	2021021216	74700.1183903747
Shanghai	2021021216	26800.2010333816
Fujian	2021021216	30316.687038538
Xinjiang	2021021216	17913.7511924036
Chongqing	2021021216	15283.7227047055
Macau	2021021220	415.029750924823
Hong_Kong	2021021220	5035.37536424641
Taiwan	2021021220	27485.2555511597
Tibet	2021021220	576.042157465167
Jilin	2021021220	12623.5640409479
Jiangxi	2021021220	14690.3428295865
Hunan	2021021220	26551.3429274864
Zhejiang	2021021220	60966.674359701
East_Inner_Mongolia	2021021220	10639.8797102798
Henan	2021021220	55363.3660648231
Guizhou	2021021220	18964.8263303002
Guangxi	2021021220	23197.2925539246
Tianjin	2021021220	14654.0187559969
Guangdong	2021021220	83049.1874342323
Liaoning	2021021220	38635.3730764367
Hubei	2021021220	29858.4602537102
Beijing	2021021220	14026.8095301036
Heilongjiang	2021021220	16233.8348851224
West_Inner_Mongolia	2021021220	28377.1269767206
Jiangsu	2021021220	83270.5645425859
Hebei	2021021220	65787.6455938299
Hainan	2021021220	4221.39078992538
Shaanxi	2021021220	19224.1780628378
Gansu	2021021220	16908.3120526773
Shanxi	2021021220	37477.1147454422
Ningxia	2021021220	12030.145652297
Yunnan	2021021220	22021.0719266782
Anhui	2021021220	24290.722520194
Qinghai	2021021220	9473.32317636904
Sichuan	2021021220	33422.3338814644
Shandong	2021021220	73682.8031916679
Shanghai	2021021220	26435.2183208084
Fujian	2021021220	29903.8145135231
Xinjiang	2021021220	17669.7899812761
Chongqing	2021021220	15075.5789462302
Macau	2021030100	337.932978282199
Hong_Kong	2021030100	4099.99377108951
Taiwan	2021030100	22379.5384464696
Tibet	2021030100	469.035391931622
Jilin	2021030100	10278.5850493554
Jiangxi	2021030100	11961.434796726
Hunan	2021030100	21619.1113357143
Zhejiang	2021030100	49641.3806394006
East_Inner_Mongolia	2021030100	8663.39396404011
Henan	2021030100	45078.9543167045
Guizhou	2021030100	15441.881528064
Guangxi	2021030100	18888.1161973643
Tianjin	2021030100	11931.8583570994
Guangdong	2021030100	67621.801066137
Liaoning	2021030100	31458.3874087839
Hubei	2021030100	24311.8918052809
Beijing	2021030100	11421.1607956839
Heilongjiang	2021030100	13218.2046213468
West_Inner_Mongolia	2021030100	23105.7340177822
Jiangsu	2021030100	67802.0547115267
Hebei	2021030100	53566.7984286836
Hainan	2021030100	3437.21663074445
Shaanxi	2021030100	15653.0555540315
Gansu	2021030100	13767.3895352168
Shanxi	2021030100	30515.2895066673
Ningxia	2021030100	9795.40127036767
Yunnan	2021030100	17930.392711767
Anhui	2021030100	19778.428383951
Qinghai	2021030100	7713.53935009844
Sichuan	2021030100	27213.733002363
Shandong	2021030100	59995.3354554858
Shanghai	2021030100	21524.5582727131
Fujian	2021030100	24348.8209653283
Xinjiang	2021030100	14387.413771393
Chongqing	2021030100	12275.1086669707
Macau	2021030104	313.276927570355
Hong_Kong	2021030104	3800.85263709278
Taiwan	2021030104	20746.6968171953
Tibet	2021030104	434.813930422001
Jilin	2021030104	9528.64547402557
Jiangxi	2021030104	11088.7122100355
Hunan	2021030104	20041.7515049337
Zhejiang	2021030104	46019.4778447319
East_Inner_Mongolia	2021030104	8031.3009318659
Henan	2021030104	41789.932365312
Guizhou	2021030104	14315.2208038647
Guangxi	2021030104	17510.0134943351
Tianjin	2021030104	11061.2937077579
Guangdong	2021030104	62688.0222890902
Liaoning	2021030104	29163.1405843792
Hubei	2021030104	22538.0630410716
Beijing	2021030104	10587.8573365248
Heilongjiang	2021030104	12253.7863952235
West_Inner_Mongolia	2021030104	21419.9081697908
Jiangsu	2021030104	62855.1243828193
Hebei	2021030104	49658.491801605
Hainan	2021030104	3186.43262029946
Shaanxi	2021030104	14510.9872850588
Gansu	2021030104	12762.9020292163
Shanxi	2021030104	28288.8523906819
Ningxia	2021030104	9080.71544215187
Yunnan	2021030104	16622.1668196629
Anhui	2021030104	18335.3672902568
Qinghai	2021030104	7150.74900524783
Sichuan	2021030104	25228.1819490872
Shandong	2021030104	55617.9940045746
Shanghai	2021030104	19954.0971622887
Fujian	2021030104	22572.2977992661
Xinjiang	2021030104	13337.6884520028
Chongqing	2021030104	11379.5000071569
Macau	2021030108	324.879772966768
Hong_Kong	2021030108	3941.62491121064
Taiwan	2021030108	21515.0927457531
Tibet	2021030108	450.918144830705
Jilin	2021030108	9881.55815460438
Jiangxi	2021030108	11499.4051213079
Hunan	2021030108	20784.038356342
Zhejiang	2021030108	47723.9023958701
East_Inner_Mongolia	2021030108	8328.75642521237
Henan	2021030108	43337.7071348165
Guizhou	2021030108	14845.4139945696
Guangxi	2021030108	18158.532301767
Tianjin	2021030108	11470.9711192762
Guangdong	2021030108	65009.8001374249
Liaoning	2021030108	30243.2565511014
Hubei	2021030108	23372.8058452363
Beijing	2021030108	10980.0000733287
Heilongjiang	2021030108	12707.6301882125
West_Inner_Mongolia	2021030108	22213.2378440409
Jiangsu	2021030108	65183.0911955759
Hebei	2021030108	51497.6946036168
Hainan	2021030108	3304.44860489864
Shaanxi	2021030108	15048.4310838207
Gansu	2021030108	13235.6019506661
Shanxi	2021030108	29336.5873237222
Ningxia	2021030108	9417.03812694468
Yunnan	2021030108	17237.8024276144
Anhui	2021030108	19014.454746857
Qinghai	2021030108	7415.59147487978
Sichuan	2021030108	26162.5587544843
Shandong	2021030108	57677.9190386285
Shanghai	2021030108	20693.1375576177
Fujian	2021030108	23408.3085570256
Xinjiang	2021030108	13831.6767525596
Chongqing	2021030108	11800.9628333392
Macau	2021030112	391.596159462944
Hong_Kong	2021030112	4751.06579636598
Taiwan	2021030112	25933.3710214941
Tibet	2021030112	543.517413027501
Jilin	2021030112	11910.806842532
Jiangxi	2021030112	13860.8902625443
Hunan	2021030112	25052.1893811671
Zhejiang	2021030112	57524.3473059149
East_Inner_Mongolia	2021030112	10039.1261648324
Henan	2021030112	52237.4154566401
Guizhou	2021030112	17894.0260048309
Guangxi	2021030112	21887.5168679189
Tianjin	2021030112	13826.6171346974
Guangdong	2021030112	78360.0278613628
Liaoning	2021030112	36453.925730474
Hubei	2021030112	28172.5788013395
Beijing	2021030112	13234.821670656
Heilongjiang	2021030112	15317.2329940294
West_Inner_Mongolia	2021030112	26774.8852122386
Jiangsu	2021030112	78568.9054785242
Hebei	2021030112	62073.1147520062
Hainan	2021030112	3983.04077537433
Shaanxi	2021030112	18138.7341063236
Gansu	2021030112	15953.6275365203
Shanxi	2021030112	35361.0654883523
Ningxia	2021030112	11350.8943026898
Yunnan	2021030112	20777.7085245787
Anhui	2021030112	22919.209112821
Qinghai	2021030112	8938.43625655979
Sichuan	2021030112	31535.227436359
Shandong	2021030112	69522.4925057182
Shanghai	2021030112	24942.6214528609
Fujian	2021030112	28215.3722490826
Xinjiang	2021030112	16672.1105650036
Chongqing	2021030112	14224.3750089461
Macau	2021030116	372.741522960372
Hong_Kong	2021030116	4522.31069643563
Taiwan	2021030116	24684.7267943209
Tibet	2021030116	517.348046939983
Jilin	2021030116	11337.3233492917
Jiangxi	2021030116	13193.5138310167
Hunan	2021030116	23845.972433015
Zhejiang	2021030116	54754.6555398153
East_Inner_Mongolia	2021030116	9555.76066170546
Henan	2021030116	49722.2797576088
Guizhou	2021030116	17032.4614880814
Guangxi	2021030116	20833.6730941329
Tianjin	2021030116	13160.8908913846
Guangdong	2021030116	74587.1363098121
Liaoning	2021030116	34698.7360991904
Hubei	2021030116	26816.1208284937
Beijing	2021030116	12597.5892929973
Heilongjiang	2021030116	14579.7363323571
West_Inner_Mongolia	2021030116	25485.7236209522
Jiangsu	2021030116	74785.9568529958
Hebei	2021030116	59084.4081803262
Hainan	2021030116	3791.26467088546
Shaanxi	2021030116	17265.3873435244
Gansu	2021030116	15185.4896454055
Shanxi	2021030116	33658.4950723378
Ningxia	2021030116	10804.3695708083
Yunnan	2021030116	19777.2999860358
Anhui	2021030116	21815.6912505893
Qinghai	2021030116	8508.06695275972
Sichuan	2021030116	30016.8641021681
Shandong	2021030116	66175.1120647408
Shanghai	2021030116	23741.6799994005
Fujian	2021030116	26856.8538502535
Xinjiang	2021030116	15869.3790344774
Chongqing	2021030116	13539.4974538706
Macau	2021030120	367.665284466142
Hong_Kong	2021030120	4460.72290375348
Taiwan	2021030120	24348.5539972102
Tibet	2021030120	510.302461972862
Jilin	2021030120	11182.9242451883
Jiangxi	2021030120	13013.8359076899
Hunan	2021030120	23521.2223428307
Zhejiang	2021030120	54008.9707339423
East_Inner_Mongolia	2021030120	9425.62404658583
Henan	2021030120	49045.1291452439
Guizhou	2021030120	16800.502258075
Guangxi	2021030120	20549.946471736
Tianjin	2021030120	12981.6572486431
Guangdong	2021030120	73571.3597751692
Liaoning	2021030120	34226.1859564295
Hubei	2021030120	26450.9213097108
Beijing	2021030120	12426.0270608217
Heilongjiang	2021030120	14381.1799219571
West_Inner_Mongolia	2021030120	25138.6423237829
Jiangsu	2021030120	73767.4726498142
Hebei	2021030120	58279.7579636515
Hainan	2021030120	3739.63274238092
Shaanxi	2021030120	17030.2559764717
Gansu	2021030120	14978.6836891506
Shanxi	2021030120	33200.1116140446
Ningxia	2021030120	10657.228580758
Yunnan	2021030120	19507.959745368
Anhui	2021030120	21518.5908609548
Qinghai	2021030120	8392.19851761982
Sichuan	2021030120	29608.0747625171
Shandong	2021030120	65273.8959926621
Shanghai	2021030120	23418.3502319695
Fujian	2021030120	26491.0996024686
Xinjiang	2021030120	15653.2594240446
Chongqing	2021030120	13355.1076986804
Macau	2021032000	337.932978282199
Hong_Kong	2021032000	4099.99377108951
Taiwan	2021032000	22379.5384464696
Tibet	2021032000	469.035391931622
Jilin	2021032000	10278.5850493554
Jiangxi	2021032000	11961.434796726
Hunan	2021032000	21619.1113357143
Zhejiang	2021032000	49641.3806394006
East_Inner_Mongolia	2021032000	8663.39396404011
Henan	2021032000	45078.9543167045
Guizhou	2021032000	15441.881528064
Guangxi	2021032000	18888.1161973643
Tianjin	2021032000	11931.8583570994
Guangdong	2021032000	67621.801066137
Liaoning	2021032000	31458.3874087839
Hubei	2021032000	24311.8918052809
Beijing	2021032000	11421.1607956839
Heilongjiang	2021032000	13218.2046213468
West_Inner_Mongolia	2021032000	23105.7340177822
Jiangsu	2021032000	67802.0547115267
Hebei	2021032000	53566.7984286836
Hainan	2021032000	3437.21663074445
Shaanxi	2021032000	15653.0555540315
Gansu	2021032000	13767.3895352168
Shanxi	2021032000	30515.2895066673
Ningxia	2021032000	9795.40127036767
Yunnan	2021032000	17930.392711767
Anhui	2021032000	19778.428383951
Qinghai	2021032000	7713.53935009844
Sichuan	2021032000	27213.733002363
Shandong	2021032000	59995.3354554858
Shanghai	2021032000	21524.5582727131
Fujian	2021032000	24348.8209653283
Xinjiang	2021032000	14387.413771393
Chongqing	2021032000	12275.1086669707
Macau	2021032004	313.276927570355
Hong_Kong	2021032004	3800.85263709278
Taiwan	2021032004	20746.6968171953
Tibet	2021032004	434.813930422001
Jilin	2021032004	9528.64547402557
Jiangxi	2021032004	11088.7122100355
Hunan	2021032004	20041.7515049337
Zhejiang	2021032004	46019.4778447319
East_Inner_Mongolia	2021032004	8031.3009318659
Henan	2021032004	41789.932365312
Guizhou	2021032004	14315.2208038647
Guangxi	2021032004	17510.0134943351
Tianjin	2021032004	11061.2937077579
Guangdong	2021032004	62688.0222890902
Liaoning	2021032004	29163.1405843792
Hubei	2021032004	22538.0630410716
Beijing	2021032004	10587.8573365248
Heilongjiang	2021032004	12253.7863952235
West_Inner_Mongolia	2021032004	21419.9081697908
Jiangsu	2021032004	62855.1243828193
Hebei	2021032004	49658.491801605
Hainan	2021032004	3186.43262029946
Shaanxi	2021032004	14510.9872850588
Gansu	2021032004	12762.9020292163
Shanxi	2021032004	28288.8523906819
Ningxia	2021032004	9080.71544215187
Yunnan	2021032004	16622.1668196629
Anhui	2021032004	18335.3672902568
Qinghai	2021032004	7150.74900524783
Sichuan	2021032004	25228.1819490872
Shandong	2021032004	55617.9940045746
Shanghai	2021032004	19954.0971622887
Fujian	2021032004	22572.2977992661
Xinjiang	2021032004	13337.6884520028
Chongqing	2021032004	11379.5000071569
Macau	2021032008	324.879772966768
Hong_Kong	2021032008	3941.62491121064
Taiwan	2021032008	21515.0927457531
Tibet	2021032008	450.918144830705
Jilin	2021032008	9881.55815460438
Jiangxi	2021032008	11499.4051213079
Hunan	2021032008	20784.038356342
Zhejiang	2021032008	47723.9023958701
East_Inner_Mongolia	2021032008	8328.75642521237
Henan	2021032008	43337.7071348165
Guizhou	2021032008	14845.4139945696
Guangxi	2021032008	18158.532301767
Tianjin	2021032008	11470.9711192762
Guangdong	2021032008	65009.8001374249
Liaoning	2021032008	30243.2565511014
Hubei	2021032008	23372.8058452363
Beijing	2021032008	10980.0000733287
Heilongjiang	2021032008	12707.6301882125
West_Inner_Mongolia	2021032008	22213.2378440409
Jiangsu	2021032008	65183.0911955759
Hebei	2021032008	51497.6946036168
Hainan	2021032008	3304.44860489864
Shaanxi	2021032008	15048.4310838207
Gansu	2021032008	13235.6019506661
Shanxi	2021032008	29336.5873237222
Ningxia	2021032008	9417.03812694468
Yunnan	2021032008	17237.8024276144
Anhui	2021032008	19014.454746857
Qinghai	2021032008	7415.59147487978
Sichuan	2021032008	26162.5587544843
Shandong	2021032008	57677.9190386285
Shanghai	2021032008	20693.1375576177
Fujian	2021032008	23408.3085570256
Xinjiang	2021032008	13831.6767525596
Chongqing	2021032008	11800.9628333392
Macau	2021032012	391.596159462944
Hong_Kong	2021032012	4751.06579636598
Taiwan	2021032012	25933.3710214941
Tibet	2021032012	543.517413027501
Jilin	2021032012	11910.806842532
Jiangxi	2021032012	13860.8902625443
Hunan	2021032012	25052.1893811671
Zhejiang	2021032012	57524.3473059149
East_Inner_Mongolia	2021032012	10039.1261648324
Henan	2021032012	52237.4154566401
Guizhou	2021032012	17894.0260048309
Guangxi	2021032012	21887.5168679189
Tianjin	2021032012	13826.6171346974
Guangdong	2021032012	78360.0278613628
Liaoning	2021032012	36453.925730474
Hubei	2021032012	28172.5788013395
Beijing	2021032012	13234.821670656
Heilongjiang	2021032012	15317.2329940294
West_Inner_Mongolia	2021032012	26774.8852122386
Jiangsu	2021032012	78568.9054785242
Hebei	2021032012	62073.1147520062
Hainan	2021032012	3983.04077537433
Shaanxi	2021032012	18138.7341063236
Gansu	2021032012	15953.6275365203
Shanxi	2021032012	35361.0654883523
Ningxia	2021032012	11350.8943026898
Yunnan	2021032012	20777.7085245787
Anhui	2021032012	22919.209112821
Qinghai	2021032012	8938.43625655979
Sichuan	2021032012	31535.227436359
Shandong	2021032012	69522.4925057182
Shanghai	2021032012	24942.6214528609
Fujian	2021032012	28215.3722490826
Xinjiang	2021032012	16672.1105650036
Chongqing	2021032012	14224.3750089461
Macau	2021032016	372.741522960372
Hong_Kong	2021032016	4522.31069643563
Taiwan	2021032016	24684.7267943209
Tibet	2021032016	517.348046939983
Jilin	2021032016	11337.3233492917
Jiangxi	2021032016	13193.5138310167
Hunan	2021032016	23845.972433015
Zhejiang	2021032016	54754.6555398153
East_Inner_Mongolia	2021032016	9555.76066170546
Henan	2021032016	49722.2797576088
Guizhou	2021032016	17032.4614880814
Guangxi	2021032016	20833.6730941329
Tianjin	2021032016	13160.8908913846
Guangdong	2021032016	74587.1363098121
Liaoning	2021032016	34698.7360991904
Hubei	2021032016	26816.1208284937
Beijing	2021032016	12597.5892929973
Heilongjiang	2021032016	14579.7363323571
West_Inner_Mongolia	2021032016	25485.7236209522
Jiangsu	2021032016	74785.9568529958
Hebei	2021032016	59084.4081803262
Hainan	2021032016	3791.26467088546
Shaanxi	2021032016	17265.3873435244
Gansu	2021032016	15185.4896454055
Shanxi	2021032016	33658.4950723378
Ningxia	2021032016	10804.3695708083
Yunnan	2021032016	19777.2999860358
Anhui	2021032016	21815.6912505893
Qinghai	2021032016	8508.06695275972
Sichuan	2021032016	30016.8641021681
Shandong	2021032016	66175.1120647408
Shanghai	2021032016	23741.6799994005
Fujian	2021032016	26856.8538502535
Xinjiang	2021032016	15869.3790344774
Chongqing	2021032016	13539.4974538706
Macau	2021032020	367.665284466142
Hong_Kong	2021032020	4460.72290375348
Taiwan	2021032020	24348.5539972102
Tibet	2021032020	510.302461972862
Jilin	2021032020	11182.9242451883
Jiangxi	2021032020	13013.8359076899
Hunan	2021032020	23521.2223428307
Zhejiang	2021032020	54008.9707339423
East_Inner_Mongolia	2021032020	9425.62404658583
Henan	2021032020	49045.1291452439
Guizhou	2021032020	16800.502258075
Guangxi	2021032020	20549.946471736
