ampl.tab 3 8
project_id	load_area	technology	location_id	ep_project_replacement_id	capacity_limit	capacity_limit_conversion	heat_rate	cogen_thermal_demand	connect_cost_per_mw	average_capacity_factor_intermittent
1191209378	NV_N	Geothermal	1557	0	8	0	0	0	93369.6	0
1191209394	NV_N	Geothermal	3389	0	10	0	0	0	104469	0
1191209454	NV_N	Compressed_Air_Energy_Storage	0	0	100000	0	4.91	0	64303.2	0
1191209504	NV_N	CCGT	0	0	0	0	6.705	0	64303.2	0
1191209554	NV_N	Gas_Combustion_Turbine	0	0	0	0	10.39	0	64303.2	0
1191209604	NV_N	Coal_IGCC	0	0	0	0	7.95	0	64303.2	0
1191209654	NV_N	Coal_Steam_Turbine	0	0	0	0	9	0	64303.2	0
1191209704	NV_N	Nuclear	0	0	0	0	9.72	0	64303.2	0
1191209754	NV_N	Battery_Storage	0	0	0	0	0	0	64303.2	0
1191209804	NV_N	CCGT_CCS	0	0	0	0	10.08	0	64303.2	0
1191209854	NV_N	Gas_Combustion_Turbine_CCS	0	0	0	0	15.6199	0	64303.2	0
1191209904	NV_N	Coal_IGCC_CCS	0	0	0	0	10.38	0	64303.2	0
1191209954	NV_N	Coal_Steam_Turbine_CCS	0	0	0	0	12.1	0	64303.2	0
1191210043	NV_N	Biomass_IGCC_CCS	0	0	0	0.07743660360574722	16.3208	0	64303.2	0
1191210068	NV_N	Geothermal	0	1157630609	17	0	0	0	0	0
1191210071	NV_N	Geothermal	0	1157630965	32.900001525878906	0	0	0	0	0
1191210072	NV_N	Geothermal	0	1157630790	60.5	0	0	0	0	0
1191210091	NV_N	Geothermal	0	1157630589	11	0	0	0	0	0
1191210092	NV_N	Geothermal	0	1157630763	4.800000190734863	0	0	0	0	0
1191210093	NV_N	Geothermal	0	1157631011	13	0	0	0	0	0
1191210109	NV_N	Geothermal	0	1157630997	30	0	0	0	0	0
1191210116	NV_N	Geothermal	0	1157630804	26.100000381469727	0	0	0	0	0
1191210118	NV_N	Geothermal	0	1157630754	5.5	0	0	0	0	0
1191210119	NV_N	Geothermal	0	1157630848	22.600000381469727	0	0	0	0	0
1191210120	NV_N	Geothermal	0	1157630849	22.600000381469727	0	0	0	0	0
1191210121	NV_N	Geothermal	0	1157630766	21	0	0	0	0	0
1191210123	NV_N	Geothermal	0	1157630964	2.200000047683716	0	0	0	0	0
1000121	NV_N	Commercial_PV	100076	0	1079.06005859375	1	0	0	0	0.1366409957408905
1000149	NV_N	Commercial_PV	100710	0	347.5260009765625	1	0	0	0	0.1977889984846115
1000306	NV_N	Residential_PV	100012	0	25.038000106811523	1	0	0	0	0.13608400523662567
1000310	NV_N	Residential_PV	100320	0	38.948001861572266	1	0	0	0	0.15842099487781525
1000507	NV_N	Commercial_PV	101151	0	9769.330078125	1	0	0	0	0.20504699647426605
1000832	NV_N	Residential_PV	102023	0	90.41500091552734	1	0	0	0	0.21528799831867218
1001075	NV_N	Commercial_PV	100078	0	6.9984002113342285	1	0	0	0	0.18708199262619019
1001084	NV_N	Residential_PV	100100	0	253.16200256347656	1	0	0	0	0.17237000167369843
1001210	NV_N	Residential_PV	100577	0	25.038000106811523	1	0	0	0	0.18912500143051147
1001230	NV_N	Residential_PV	100000	0	45.90299987792969	1	0	0	0	0.12467700242996216
1001341	NV_N	Commercial_PV	102236	0	5.179500102996826	1	0	0	0	0.14026300609111786
1001342	NV_N	Residential_PV	103151	0	122.40799713134766	1	0	0	0	0.1580830067396164
1001348	NV_N	Residential_PV	102258	0	29.211000442504883	1	0	0	0	0.12458699941635132
1001357	NV_N	Commercial_PV	102370	0	5.524799823760986	1	0	0	0	0.16850200295448303
1001611	NV_N	Commercial_PV	102187	0	75.8927993774414	1	0	0	0	0.17061500251293182
1001788	NV_N	Residential_PV	102848	0	30.601999282836914	1	0	0	0	0.18297499418258667
1100951	NV_N	Central_PV	101592	0	237.2100067138672	29.530000686645508	0	0	145251	0.30910399556159973
1100952	NV_N	CSP_Trough_No_Storage	101592	0	237.2100067138672	43.63999938964844	0	0	145251	0.226965993642807
1100953	NV_N	CSP_Trough_6h_Storage	101592	0	237.2100067138672	30.530000686645508	0	0	145251	0.36574599146842957
1100987	NV_N	Central_PV	101345	0	288.3800048828125	30.520000457763672	0	0	66043.2	0.31119900941848755
1100988	NV_N	CSP_Trough_No_Storage	101345	0	288.3800048828125	43.369998931884766	0	0	66043.2	0.24149000644683838
1100989	NV_N	CSP_Trough_6h_Storage	101345	0	288.3800048828125	30.260000228881836	0	0	66043.2	0.3866330087184906
1102505	NV_N	Central_PV	102092	0	6.699999809265137	29.40999984741211	0	0	113802	0.30000001192092896
1102661	NV_N	Central_PV	101284	0	1.190000057220459	30.8799991607666	0	0	87864.8	0.31065699458122253
1102662	NV_N	CSP_Trough_No_Storage	101284	0	1.190000057220459	43.369998931884766	0	0	87864.8	0.24345000088214874
1102663	NV_N	CSP_Trough_6h_Storage	101284	0	1.190000057220459	30.389999389648438	0	0	87864.8	0.3863629996776581
1102895	NV_N	Central_PV	101339	0	3.359999895095825	29.649999618530273	0	0	61761.8	0.3090890049934387
1102919	NV_N	Central_PV	101107	0	2.0299999713897705	30.520000457763672	0	0	52336.5	0.3095589876174927
1102920	NV_N	CSP_Trough_No_Storage	101107	0	2.0299999713897705	43.369998931884766	0	0	52336.5	0.2363470047712326
1102921	NV_N	CSP_Trough_6h_Storage	101107	0	2.0299999713897705	30.389999389648438	0	0	52336.5	0.37828800082206726
1103045	NV_N	Central_PV	101902	0	2.0199999809265137	29.899999618530273	0	0	145755	0.3052850067615509
1103047	NV_N	CSP_Trough_6h_Storage	101902	0	2.0199999809265137	30.530000686645508	0	0	145755	0.36396899819374084
1103627	NV_N	Central_PV	101088	0	2.7100000381469727	30.270000457763672	0	0	66542.2	0.3107529878616333
1103628	NV_N	CSP_Trough_No_Storage	101088	0	2.7100000381469727	43.09000015258789	0	0	66542.2	0.23717300593852997
1103629	NV_N	CSP_Trough_6h_Storage	101088	0	2.7100000381469727	30.1299991607666	0	0	66542.2	0.37796398997306824
1103819	NV_N	Central_PV	101019	0	1.940000057220459	29.530000686645508	0	0	75408.4	0.3055419921875
1103820	NV_N	CSP_Trough_No_Storage	101019	0	1.940000057220459	43.09000015258789	0	0	75408.4	0.22979199886322021
1103821	NV_N	CSP_Trough_6h_Storage	101019	0	1.940000057220459	30.1299991607666	0	0	75408.4	0.3675540089607239
1103852	NV_N	Central_PV	100984	0	4.71999979019165	29.899999618530273	0	0	38061.4	0.3007949888706207
1103921	NV_N	Central_PV	101317	0	1.350000023841858	29.780000686645508	0	0	66255.4	0.3111329972743988
1103922	NV_N	CSP_Trough_No_Storage	101317	0	1.350000023841858	43.63999938964844	0	0	66255.4	0.23088599741458893
1103923	NV_N	CSP_Trough_6h_Storage	101317	0	1.350000023841858	30.530000686645508	0	0	66255.4	0.367031991481781
1104056	NV_N	Central_PV	100955	0	4.170000076293945	29.649999618530273	0	0	54744.7	0.3025679886341095
1104057	NV_N	CSP_Trough_No_Storage	100955	0	4.170000076293945	43.09000015258789	0	0	54744.7	0.22965100407600403
1104058	NV_N	CSP_Trough_6h_Storage	100955	0	4.170000076293945	30.1299991607666	0	0	54744.7	0.36547601222991943
1104065	NV_N	Central_PV	101036	0	1.2000000476837158	29.40999984741211	0	0	80140.7	0.3040109872817993
1104066	NV_N	CSP_Trough_No_Storage	101036	0	1.2000000476837158	43.09000015258789	0	0	80140.7	0.22857700288295746
1104067	NV_N	CSP_Trough_6h_Storage	101036	0	1.2000000476837158	30.1299991607666	0	0	80140.7	0.366131991147995
1104107	NV_N	Central_PV	101585	0	3.299999952316284	30.270000457763672	0	0	149635	0.30541300773620605
1104109	NV_N	CSP_Trough_6h_Storage	101585	0	3.299999952316284	30.389999389648438	0	0	149635	0.3643310070037842
1104137	NV_N	Central_PV	101369	0	3.2899999618530273	29.530000686645508	0	0	64682.6	0.30296099185943604
1104459	NV_N	CSP_Trough_No_Storage	100497	0	11.199999809265137	42.029998779296875	0	0	40887.7	0.22668899595737457
1104482	NV_N	Central_PV	101665	0	13.350000381469727	29.030000686645508	0	0	98491.4	0.30065301060676575
1104485	NV_N	Central_PV	100974	0	19.200000762939453	29.780000686645508	0	0	47188.3	0.30313000082969666
1104486	NV_N	CSP_Trough_No_Storage	100974	0	19.200000762939453	42.81999969482422	0	0	47188.3	0.2312989979982376
1104487	NV_N	CSP_Trough_6h_Storage	100974	0	19.200000762939453	29.989999771118164	0	0	47188.3	0.36855798959732056
1104513	NV_N	CSP_Trough_No_Storage	100775	0	2.6700000762939453	42.54999923706055	0	0	66831.4	0.22835400700569153
1104514	NV_N	CSP_Trough_6h_Storage	100775	0	2.6700000762939453	29.729999542236328	0	0	66831.4	0.3636949956417084
1104518	NV_N	Central_PV	101505	0	30.139999389648438	29.780000686645508	0	0	114882	0.31028199195861816
1104519	NV_N	CSP_Trough_No_Storage	101505	0	30.139999389648438	43.369998931884766	0	0	114882	0.22730599343776703
1104520	NV_N	CSP_Trough_6h_Storage	101505	0	30.139999389648438	30.260000228881836	0	0	114882	0.36647099256515503
1104536	NV_N	Central_PV	101013	0	3.359999895095825	29.649999618530273	0	0	56310.7	0.30611199140548706
1104537	NV_N	CSP_Trough_No_Storage	101013	0	3.359999895095825	43.63999938964844	0	0	56310.7	0.23322699964046478
1104538	NV_N	CSP_Trough_6h_Storage	101013	0	3.359999895095825	30.530000686645508	0	0	56310.7	0.3743950128555298
1104539	NV_N	Central_PV	101531	0	2.359999895095825	30.639999389648438	0	0	132793	0.311693012714386
1104540	NV_N	CSP_Trough_No_Storage	101531	0	2.359999895095825	43.93000030517578	0	0	132793	0.23077400028705597
1104541	NV_N	CSP_Trough_6h_Storage	101531	0	2.359999895095825	30.670000076293945	0	0	132793	0.3688980042934418
1104545	NV_N	Central_PV	101263	0	21.1200008392334	30.8799991607666	0	0	84655.4	0.31299999356269836
1104546	NV_N	CSP_Trough_No_Storage	101263	0	21.1200008392334	43.09000015258789	0	0	84655.4	0.24246099591255188
1104547	NV_N	CSP_Trough_6h_Storage	101263	0	21.1200008392334	30.1299991607666	0	0	84655.4	0.3854449987411499
1104881	NV_N	Central_PV	101090	0	18.149999618530273	29.899999618530273	0	0	63462.2	0.29944300651550293
1104929	NV_N	Central_PV	101801	0	113.41000366210938	29.780000686645508	0	0	134322	0.3038559854030609
1105379	NV_N	Central_PV	101408	0	22.540000915527344	28.90999984741211	0	0	79214	0.2977130115032196
1105409	NV_N	Central_PV	101694	0	24.010000228881836	29.030000686645508	0	0	93117.9	0.29938599467277527
1105919	NV_N	Central_PV	101672	0	8.979999542236328	29.15999984741211	0	0	106370	0.29996201395988464
1105955	NV_N	Central_PV	101659	0	34.72999954223633	29.899999618530273	0	0	158679	0.3060019910335541
1105956	NV_N	CSP_Trough_No_Storage	101659	0	34.72999954223633	43.09000015258789	0	0	158679	0.23116500675678253
1105957	NV_N	CSP_Trough_6h_Storage	101659	0	34.72999954223633	30.260000228881836	0	0	158679	0.36974599957466125
1106036	NV_N	Central_PV	101027	0	5.289999961853027	30.8799991607666	0	0	71283.3	0.3148289918899536
1106037	NV_N	CSP_Trough_No_Storage	101027	0	5.289999961853027	43.09000015258789	0	0	71283.3	0.24182100594043732
1106038	NV_N	CSP_Trough_6h_Storage	101027	0	5.289999961853027	30.260000228881836	0	0	71283.3	0.3846319913864136
1106045	NV_N	Central_PV	101150	0	31	29.899999618530273	0	0	56187.8	0.3187420070171356
1106046	NV_N	CSP_Trough_No_Storage	101150	0	31	43.09000015258789	0	0	56187.8	0.24494199454784393
1106047	NV_N	CSP_Trough_6h_Storage	101150	0	31	30.260000228881836	0	0	56187.8	0.39020198583602905
1106339	NV_N	Central_PV	100915	0	4.71999979019165	29.899999618530273	0	0	51497.6	0.2999280095100403
1106348	NV_N	Central_PV	101591	0	13.880000114440918	29.780000686645508	0	0	144091	0.29895898699760437
1106354	NV_N	Central_PV	101831	0	38.119998931884766	29.40999984741211	0	0	93362.6	0.2994239926338196
1106378	NV_N	Central_PV	100898	0	15.489999771118164	30.020000457763672	0	0	61214.9	0.3010149896144867
1106435	NV_N	Central_PV	101749	0	83	30.270000457763672	0	0	179274	0.3065750002861023
1106436	NV_N	CSP_Trough_No_Storage	101749	0	83	43.369998931884766	0	0	179274	0.2326429933309555
1106437	NV_N	CSP_Trough_6h_Storage	101749	0	83	30.389999389648438	0	0	179274	0.37221699953079224
1106798	NV_N	Central_PV	102065	0	80.0999984741211	29.40999984741211	0	0	108500	0.30059701204299927
1106807	NV_N	Central_PV	101161	0	42.619998931884766	30.149999618530273	0	0	41643.7	0.30222800374031067
1106840	NV_N	Central_PV	100998	0	22.079999923706055	29.280000686645508	0	0	97866.1	0.3031040132045746
1106841	NV_N	CSP_Trough_No_Storage	100998	0	22.079999923706055	42.54999923706055	0	0	97866.1	0.23017999529838562
1106842	NV_N	CSP_Trough_6h_Storage	100998	0	22.079999923706055	29.860000610351562	0	0	97866.1	0.36723700165748596
1106858	NV_N	Central_PV	101108	0	5.800000190734863	30.389999389648438	0	0	54356.4	0.3028849959373474
1106867	NV_N	Central_PV	101115	0	4.75	30.520000457763672	0	0	49345.3	0.31670498847961426
1106868	NV_N	CSP_Trough_No_Storage	101115	0	4.75	43.09000015258789	0	0	49345.3	0.24792799353599548
1106869	NV_N	CSP_Trough_6h_Storage	101115	0	4.75	30.1299991607666	0	0	49345.3	0.39546000957489014
1107216	NV_N	CSP_Trough_No_Storage	100806	0	83.62999725341797	41.77000045776367	0	0	50206.5	0.2264450043439865
1107242	NV_N	Central_PV	102017	0	202.05999755859375	29.780000686645508	0	0	139234	0.3020229935646057
1107245	NV_N	Central_PV	101572	0	23.559999465942383	29.40999984741211	0	0	116735	0.3028469979763031
1107293	NV_N	Central_PV	100992	0	30.299999237060547	30.639999389648438	0	0	74219.8	0.30697301030158997
1107294	NV_N	CSP_Trough_No_Storage	100992	0	30.299999237060547	43.09000015258789	0	0	74219.8	0.2398180067539215
1107295	NV_N	CSP_Trough_6h_Storage	100992	0	30.299999237060547	30.1299991607666	0	0	74219.8	0.38102298974990845
1107320	NV_N	Central_PV	101365	0	5.420000076293945	30.270000457763672	0	0	73827.1	0.31459999084472656
1107321	NV_N	CSP_Trough_No_Storage	101365	0	5.420000076293945	43.369998931884766	0	0	73827.1	0.24090799689292908
1107322	NV_N	CSP_Trough_6h_Storage	101365	0	5.420000076293945	30.389999389648438	0	0	73827.1	0.3812530040740967
1107680	NV_N	Central_PV	101113	0	33.279998779296875	29.15999984741211	0	0	98640.5	0.3006480038166046
1107693	NV_N	CSP_Trough_No_Storage	100777	0	66.56999969482422	42.290000915527344	0	0	74855.1	0.226841002702713
1107728	NV_N	Central_PV	101940	0	2.0299999713897705	30.020000457763672	0	0	156474	0.3046729862689972
1107758	NV_N	Central_PV	101111	0	14.760000228881836	29.649999618530273	0	0	86871.7	0.304533988237381
1107759	NV_N	CSP_Trough_No_Storage	101111	0	14.760000228881836	43.369998931884766	0	0	86871.7	0.22819200158119202
1107760	NV_N	CSP_Trough_6h_Storage	101111	0	14.760000228881836	30.389999389648438	0	0	86871.7	0.3651610016822815
1108040	NV_N	Central_PV	101017	0	1.350000023841858	30.020000457763672	0	0	53513.7	0.31471699476242065
1108041	NV_N	CSP_Trough_No_Storage	101017	0	1.350000023841858	43.369998931884766	0	0	53513.7	0.24223999679088593
1108042	NV_N	CSP_Trough_6h_Storage	101017	0	1.350000023841858	30.260000228881836	0	0	53513.7	0.3886600136756897
1108151	NV_N	Central_PV	101668	0	19.299999237060547	29.649999618530273	0	0	142244	0.30191999673843384
1108152	NV_N	CSP_Trough_No_Storage	101668	0	19.299999237060547	43.09000015258789	0	0	142244	0.22728200256824493
1108153	NV_N	CSP_Trough_6h_Storage	101668	0	19.299999237060547	30.1299991607666	0	0	142244	0.3640339970588684
1108187	NV_N	Central_PV	101702	0	74.7699966430664	29.40999984741211	0	0	113367	0.3067770004272461
1108205	NV_N	Central_PV	101600	0	67.66000366210938	29.280000686645508	0	0	122806	0.3051129877567291
1108244	NV_N	Central_PV	101516	0	57.099998474121094	29.899999618530273	0	0	123564	0.3079240024089813
1108245	NV_N	CSP_Trough_No_Storage	101516	0	57.099998474121094	43.369998931884766	0	0	123564	0.23433999717235565
1108246	NV_N	CSP_Trough_6h_Storage	101516	0	57.099998474121094	30.260000228881836	0	0	123564	0.37552499771118164
1108250	NV_N	Central_PV	101182	0	64.66000366210938	30.149999618530273	0	0	39582.3	0.3113729953765869
1108251	NV_N	CSP_Trough_No_Storage	101182	0	64.66000366210938	43.09000015258789	0	0	39582.3	0.24296599626541138
1108252	NV_N	CSP_Trough_6h_Storage	101182	0	64.66000366210938	30.1299991607666	0	0	39582.3	0.387050986289978
1108256	NV_N	Central_PV	100919	0	3.380000114440918	30.270000457763672	0	0	73778	0.3082900047302246
1108257	NV_N	CSP_Trough_No_Storage	100919	0	3.380000114440918	43.63999938964844	0	0	73778	0.2316650003194809
1108258	NV_N	CSP_Trough_6h_Storage	100919	0	3.380000114440918	30.530000686645508	0	0	73778	0.37025898694992065
1108340	NV_N	Central_PV	101266	0	1.350000023841858	30.149999618530273	0	0	44289.5	0.3155890107154846
1108341	NV_N	CSP_Trough_No_Storage	101266	0	1.350000023841858	43.369998931884766	0	0	44289.5	0.24043400585651398
1108342	NV_N	CSP_Trough_6h_Storage	101266	0	1.350000023841858	30.389999389648438	0	0	44289.5	0.38298800587654114
1108349	NV_N	Central_PV	101838	0	63.880001068115234	29.280000686645508	0	0	82948.8	0.2992219924926758
1108361	NV_N	Central_PV	101429	0	2.690000057220459	29.649999618530273	0	0	86874.5	0.30867698788642883
1108649	NV_N	Central_PV	101276	0	30.75	29.15999984741211	0	0	61709	0.29725998640060425
1108724	NV_N	Central_PV	100896	0	11.039999961853027	30.149999618530273	0	0	63218.2	0.30335700511932373
1108725	NV_N	CSP_Trough_No_Storage	100896	0	11.039999961853027	43.09000015258789	0	0	63218.2	0.2295680046081543
1108726	NV_N	CSP_Trough_6h_Storage	100896	0	11.039999961853027	30.260000228881836	0	0	63218.2	0.3667739927768707
1108763	NV_N	Central_PV	100731	0	1.3799999952316284	29.899999618530273	0	0	64988.9	0.2997089922428131
1108964	NV_N	Central_PV	102019	0	34.900001525878906	29.530000686645508	0	0	116433	0.3006899952888489
1109171	NV_N	Central_PV	101149	0	14.210000038146973	30.639999389648438	0	0	40356	0.3006109893321991
1109180	NV_N	Central_PV	101819	0	58.029998779296875	29.15999984741211	0	0	74771.1	0.3021230101585388
1109228	NV_N	Central_PV	101268	0	2.7100000381469727	30.389999389648438	0	0	54615.2	0.3088130056858063
1109229	NV_N	CSP_Trough_No_Storage	101268	0	2.7100000381469727	43.369998931884766	0	0	54615.2	0.23566199839115143
1109230	NV_N	CSP_Trough_6h_Storage	101268	0	2.7100000381469727	30.260000228881836	0	0	54615.2	0.37635499238967896
1109522	NV_N	Central_PV	101187	0	9.899999618530273	30.520000457763672	0	0	57554.3	0.30709800124168396
1109523	NV_N	CSP_Trough_No_Storage	101187	0	9.899999618530273	43.09000015258789	0	0	57554.3	0.23636500537395477
1109524	NV_N	CSP_Trough_6h_Storage	101187	0	9.899999618530273	30.1299991607666	0	0	57554.3	0.3775149881839752
1109549	NV_N	Central_PV	101579	0	18.1200008392334	29.530000686645508	0	0	133222	0.3030569851398468
1109951	NV_N	Central_PV	101030	0	9.119999885559082	30.520000457763672	0	0	67140.6	0.30271899700164795
1109952	NV_N	CSP_Trough_No_Storage	101030	0	9.119999885559082	43.09000015258789	0	0	67140.6	0.23360399901866913
1109953	NV_N	CSP_Trough_6h_Storage	101030	0	9.119999885559082	30.1299991607666	0	0	67140.6	0.37335601449012756
1110074	NV_N	Central_PV	101177	0	87.19999694824219	30.020000457763672	0	0	47848.5	0.31841200590133667
1110075	NV_N	CSP_Trough_No_Storage	101177	0	87.19999694824219	43.09000015258789	0	0	47848.5	0.24636000394821167
1110076	NV_N	CSP_Trough_6h_Storage	101177	0	87.19999694824219	30.1299991607666	0	0	47848.5	0.3918910026550293
1110143	NV_N	Central_PV	101181	0	65.37000274658203	29.899999618530273	0	0	43697.4	0.31593000888824463
1110144	NV_N	CSP_Trough_No_Storage	101181	0	65.37000274658203	43.09000015258789	0	0	43697.4	0.24429599940776825
1110145	NV_N	CSP_Trough_6h_Storage	101181	0	65.37000274658203	30.1299991607666	0	0	43697.4	0.3868130147457123
1110197	NV_N	Central_PV	101114	0	21.420000076293945	29.280000686645508	0	0	89036.9	0.3008919954299927
1110290	NV_N	Central_PV	100573	0	4.019999980926514	29.40999984741211	0	0	70850.8	0.2984429895877838
1110291	NV_N	CSP_Trough_No_Storage	100573	0	4.019999980926514	42.54999923706055	0	0	70850.8	0.22945299744606018
1110292	NV_N	CSP_Trough_6h_Storage	100573	0	4.019999980926514	29.729999542236328	0	0	70850.8	0.3651539981365204
1110419	NV_N	Central_PV	101805	0	7.769999980926514	28.790000915527344	0	0	52553.3	0.29708999395370483
1110452	NV_N	Central_PV	101314	0	3.549999952316284	30.520000457763672	0	0	63740.7	0.29782700538635254
1110467	NV_N	Central_PV	101573	0	92.20999908447266	30.270000457763672	0	0	145260	0.30900099873542786
1110468	NV_N	CSP_Trough_No_Storage	101573	0	92.20999908447266	43.369998931884766	0	0	145260	0.22899900376796722
1110469	NV_N	CSP_Trough_6h_Storage	101573	0	92.20999908447266	30.260000228881836	0	0	145260	0.366688996553421
1110527	NV_N	Central_PV	101257	0	39.029998779296875	31.010000228881836	0	0	90925.3	0.31698599457740784
1110528	NV_N	CSP_Trough_No_Storage	101257	0	39.029998779296875	43.09000015258789	0	0	90925.3	0.24902799725532532
1110529	NV_N	CSP_Trough_6h_Storage	101257	0	39.029998779296875	30.1299991607666	0	0	90925.3	0.3962939977645874
1110833	NV_N	Central_PV	101764	0	23.040000915527344	30.389999389648438	0	0	191014	0.3004310131072998
1110911	NV_N	Central_PV	101558	0	6.050000190734863	29.649999618530273	0	0	126353	0.3097650110721588
1110912	NV_N	CSP_Trough_No_Storage	101558	0	6.050000190734863	43.369998931884766	0	0	126353	0.23238599300384521
1110913	NV_N	CSP_Trough_6h_Storage	101558	0	6.050000190734863	30.389999389648438	0	0	126353	0.3736799955368042
1110914	NV_N	Central_PV	101506	0	21.450000762939453	30.270000457763672	0	0	123440	0.30686599016189575
1110915	NV_N	CSP_Trough_No_Storage	101506	0	21.450000762939453	43.63999938964844	0	0	123440	0.22817599773406982
1110916	NV_N	CSP_Trough_6h_Storage	101506	0	21.450000762939453	30.530000686645508	0	0	123440	0.36608201265335083
1110926	NV_N	Central_PV	101127	0	13.359999656677246	30.760000228881836	0	0	43536	0.31586000323295593
1110927	NV_N	CSP_Trough_No_Storage	101127	0	13.359999656677246	42.81999969482422	0	0	43536	0.24818800389766693
1110928	NV_N	CSP_Trough_6h_Storage	101127	0	13.359999656677246	29.989999771118164	0	0	43536	0.3951840102672577
1110935	NV_N	Central_PV	101189	0	17.520000457763672	29.899999618530273	0	0	40353.9	0.3160659968852997
1110936	NV_N	CSP_Trough_No_Storage	101189	0	17.520000457763672	43.09000015258789	0	0	40353.9	0.24286599457263947
1110937	NV_N	CSP_Trough_6h_Storage	101189	0	17.520000457763672	30.1299991607666	0	0	40353.9	0.38725200295448303
1110941	NV_N	Central_PV	101229	0	6.860000133514404	30.389999389648438	0	0	48276.7	0.3132629990577698
1110942	NV_N	CSP_Trough_No_Storage	101229	0	6.860000133514404	43.09000015258789	0	0	48276.7	0.24573899805545807
1110943	NV_N	CSP_Trough_6h_Storage	101229	0	6.860000133514404	30.260000228881836	0	0	48276.7	0.3898620009422302
1111304	NV_N	Central_PV	101375	0	48.52000045776367	29.530000686645508	0	0	66190.6	0.3046010136604309
1111316	NV_N	Central_PV	101008	0	26.739999771118164	30.270000457763672	0	0	68448.2	0.30959099531173706
1111317	NV_N	CSP_Trough_No_Storage	101008	0	26.739999771118164	42.81999969482422	0	0	68448.2	0.23714900016784668
1111318	NV_N	CSP_Trough_6h_Storage	101008	0	26.739999771118164	29.989999771118164	0	0	68448.2	0.3765070140361786
1111487	NV_N	Central_PV	101248	0	7.170000076293945	29.649999618530273	0	0	50804.2	0.31561699509620667
1111488	NV_N	CSP_Trough_No_Storage	101248	0	7.170000076293945	43.369998931884766	0	0	50804.2	0.23632599413394928
1111489	NV_N	CSP_Trough_6h_Storage	101248	0	7.170000076293945	30.389999389648438	0	0	50804.2	0.37676098942756653
1111533	NV_N	CSP_Trough_No_Storage	100803	0	7.460000038146973	42.290000915527344	0	0	70950	0.22864900529384613
1111700	NV_N	Central_PV	102062	0	134.1999969482422	29.280000686645508	0	0	93171.2	0.3001120090484619
1111724	NV_N	Central_PV	101813	0	201.4600067138672	29.40999984741211	0	0	107794	0.3017500042915344
1111760	NV_N	Central_PV	101513	0	64.69999694824219	30.149999618530273	0	0	126335	0.3061020076274872
1111761	NV_N	CSP_Trough_No_Storage	101513	0	64.69999694824219	43.369998931884766	0	0	126335	0.22641800343990326
1111763	NV_N	Central_PV	101282	0	4.039999961853027	29.899999618530273	0	0	54342.3	0.3063249886035919
1111764	NV_N	CSP_Trough_No_Storage	101282	0	4.039999961853027	43.63999938964844	0	0	54342.3	0.22686900198459625
1111775	NV_N	Central_PV	101082	0	7.369999885559082	29.899999618530273	0	0	60733.2	0.306643009185791
1111776	NV_N	CSP_Trough_No_Storage	101082	0	7.369999885559082	43.369998931884766	0	0	60733.2	0.23449400067329407
1111777	NV_N	CSP_Trough_6h_Storage	101082	0	7.369999885559082	30.389999389648438	0	0	60733.2	0.37394800782203674
1111778	NV_N	Central_PV	101418	0	19.989999771118164	30.149999618530273	0	0	91597.5	0.31385600566864014
1111779	NV_N	CSP_Trough_No_Storage	101418	0	19.989999771118164	43.369998931884766	0	0	91597.5	0.23581600189208984
1111780	NV_N	CSP_Trough_6h_Storage	101418	0	19.989999771118164	30.389999389648438	0	0	91597.5	0.3759010136127472
1111805	NV_N	Central_PV	101217	0	105.4800033569336	30.8799991607666	0	0	77655.7	0.31905698776245117
1111806	NV_N	CSP_Trough_No_Storage	101217	0	105.4800033569336	43.09000015258789	0	0	77655.7	0.2519040107727051
1111807	NV_N	CSP_Trough_6h_Storage	101217	0	105.4800033569336	30.260000228881836	0	0	77655.7	0.39910298585891724
1112198	NV_N	Central_PV	101601	0	1.3600000143051147	30.520000457763672	0	0	158311	0.3119499981403351
1112199	NV_N	CSP_Trough_No_Storage	101601	0	1.3600000143051147	43.63999938964844	0	0	158311	0.23652000725269318
1112200	NV_N	CSP_Trough_6h_Storage	101601	0	1.3600000143051147	30.530000686645508	0	0	158311	0.37924399971961975
1112219	NV_N	Central_PV	101261	0	45.54999923706055	29.40999984741211	0	0	38871.8	0.30743899941444397
1112639	NV_N	Central_PV	101031	0	12	28.90999984741211	0	0	92600	0.3004719913005829
1112645	NV_N	Central_PV	101104	0	14.09000015258789	29.530000686645508	0	0	84749.5	0.30155301094055176
1112646	NV_N	CSP_Trough_No_Storage	101104	0	14.09000015258789	43.369998931884766	0	0	84749.5	0.22759099304676056
1112647	NV_N	CSP_Trough_6h_Storage	101104	0	14.09000015258789	30.260000228881836	0	0	84749.5	0.36439600586891174
1112648	NV_N	Central_PV	101632	0	7.710000038146973	29.780000686645508	0	0	156513	0.30201199650764465
1112663	NV_N	Central_PV	100706	0	1.309999942779541	29.40999984741211	0	0	74019.1	0.2969309985637665
1112693	NV_N	Central_PV	101577	0	35.2400016784668	30.520000457763672	0	0	147615	0.3082689940929413
1112694	NV_N	CSP_Trough_No_Storage	101577	0	35.2400016784668	43.369998931884766	0	0	147615	0.22961600124835968
1112695	NV_N	CSP_Trough_6h_Storage	101577	0	35.2400016784668	30.389999389648438	0	0	147615	0.36814001202583313
