ampl.tab 4 1
project_id	la_id	technology	hour	capacity_factor
SIC7	S4	Hydro_RoR_EP	2016010810	0.467742
SIC70	S7	Wind_EP	2016010810	0.0494506
SIC71	S7	Wind_EP	2016010810	0.0666667
SIC72	S10	Wind_EP	2016010810	0.19697
SIC73	S5	Wind_EP	2016010810	0.0152174
SIC74	S7	Wind_EP	2016010810	0.00833333
SIC8	S4	Hydro_RoR_EP	2016010810	0.554494
SIC9	S4	Hydro_RoR_EP	2016010810	0.918367
SIC1	S7	Hydro_RoR_EP	2016010812	0
SIC10	S4	Hydro_RoR_EP	2016010812	0.904545
SIC11	S4	Hydro_RoR_EP	2016010812	1
SIC12	S4	Hydro_RoR_EP	2016010812	0.451613
SIC13	S4	Hydro_RoR_EP	2016010812	0.881579
SIC14	S4	Hydro_RoR_EP	2016010812	0
SIC15	S4	Hydro_RoR_EP	2016010812	0.916667
SIC16	S8	Hydro_RoR_EP	2016010812	1.01124
SIC17	S8	Hydro_RoR_EP	2016010812	0
SIC18	S11	Hydro_RoR_EP	2016010812	0.975
SIC19	S1	Hydro_RoR_EP	2016010812	0.44843
SIC2	S3	Hydro_RoR_EP	2016010812	0.963636
SIC20	S18	Hydro_RoR_EP	2016010812	0.291829
SIC21	S18	Hydro_RoR_EP	2016010812	0.539216
SIC22	S18	Hydro_RoR_EP	2016010812	0
SIC23	S1	Hydro_RoR_EP	2016010812	0.42757
SIC24	S1	Hydro_RoR_EP	2016010812	0.351224
SIC25	S3	Hydro_RoR_EP	2016010812	0.792157
SIC26	S1	Hydro_RoR_EP	2016010812	0.503125
SIC27	S1	Hydro_RoR_EP	2016010812	0.257353
SIC28	S8	Hydro_RoR_EP	2016010812	1
SIC29	S4	Hydro_RoR_EP	2016010812	0.242105
SIC3	S3	Hydro_RoR_EP	2016010812	0.54023
SIC30	S4	Hydro_RoR_EP	2016010812	0
SIC31	S1	Hydro_RoR_EP	2016010812	0.466102
SIC32	S4	Hydro_RoR_EP	2016010812	1
SIC33	S4	Hydro_RoR_EP	2016010812	1.08247
SIC34	S1	Hydro_RoR_EP	2016010812	0.84375
SIC35	S3	Hydro_RoR_EP	2016010812	0.387273
SIC36	S7	Hydro_RoR_EP	2016010812	0.373333
SIC37	S8	Hydro_RoR_EP	2016010812	0.545556
SIC38	S4	Hydro_RoR_EP	2016010812	1.01852
SIC39	S8	Hydro_RoR_EP	2016010812	1.05263
SIC4	S3	Hydro_RoR_EP	2016010812	0.595238
SIC40	S1	Hydro_RoR_EP	2016010812	0.632653
SIC41	S18	Hydro_RoR_EP	2016010812	0
SIC42	S1	Hydro_RoR_EP	2016010812	0.622
SIC43	S7	Hydro_RoR_EP	2016010812	0.244898
SIC44	S1	Hydro_RoR_EP	2016010812	0.285714
SIC45	S4	Hydro_RoR_EP	2016010812	0.655738
SIC46	S4	Hydro_RoR_EP	2016010812	0.469524
SIC47	S8	Hydro_RoR_EP	2016010812	0.644473
SIC48	S3	Hydro_RoR_EP	2016010812	0
SIC49	S3	Hydro_RoR_EP	2016010812	0
SIC5	S3	Hydro_RoR_EP	2016010812	0.816794
SIC50	S4	Hydro_RoR_EP	2016010812	0.7
SIC51	S8	Hydro_RoR_EP	2016010812	0
SIC52	S8	Hydro_RoR_EP	2016010812	0.428571
SIC53	S18	Hydro_RoR_EP	2016010812	0
SIC6	S4	Hydro_RoR_EP	2016010812	0.385965
SIC7	S4	Hydro_RoR_EP	2016010812	0.451613
SIC70	S7	Wind_EP	2016010812	0.131868
SIC71	S7	Wind_EP	2016010812	0.148333
SIC72	S10	Wind_EP	2016010812	0.257576
SIC73	S5	Wind_EP	2016010812	0.123913
SIC74	S7	Wind_EP	2016010812	0.0791667
SIC8	S4	Hydro_RoR_EP	2016010812	0.516292
SIC9	S4	Hydro_RoR_EP	2016010812	0.918367
SIC1	S7	Hydro_RoR_EP	2016010814	0
SIC10	S4	Hydro_RoR_EP	2016010814	0.9
SIC11	S4	Hydro_RoR_EP	2016010814	1
SIC12	S4	Hydro_RoR_EP	2016010814	0.483871
SIC13	S4	Hydro_RoR_EP	2016010814	0.842105
SIC14	S4	Hydro_RoR_EP	2016010814	0
SIC15	S4	Hydro_RoR_EP	2016010814	0.916667
SIC16	S8	Hydro_RoR_EP	2016010814	1.01124
SIC17	S8	Hydro_RoR_EP	2016010814	0
SIC18	S11	Hydro_RoR_EP	2016010814	0.975
SIC19	S1	Hydro_RoR_EP	2016010814	0.459641
SIC2	S3	Hydro_RoR_EP	2016010814	0.9
SIC20	S18	Hydro_RoR_EP	2016010814	0.291829
SIC21	S18	Hydro_RoR_EP	2016010814	0.539216
SIC22	S18	Hydro_RoR_EP	2016010814	0
SIC23	S1	Hydro_RoR_EP	2016010814	0.434229
SIC24	S1	Hydro_RoR_EP	2016010814	0.436531
SIC25	S3	Hydro_RoR_EP	2016010814	0.796078
SIC26	S1	Hydro_RoR_EP	2016010814	0.503125
SIC27	S1	Hydro_RoR_EP	2016010814	0.257353
SIC28	S8	Hydro_RoR_EP	2016010814	1
SIC29	S4	Hydro_RoR_EP	2016010814	0.242105
SIC3	S3	Hydro_RoR_EP	2016010814	0.527094
SIC30	S4	Hydro_RoR_EP	2016010814	0
SIC31	S1	Hydro_RoR_EP	2016010814	0.480226
SIC32	S4	Hydro_RoR_EP	2016010814	1
SIC33	S4	Hydro_RoR_EP	2016010814	1.08247
SIC34	S1	Hydro_RoR_EP	2016010814	0.84375
SIC35	S3	Hydro_RoR_EP	2016010814	0.389091
SIC36	S7	Hydro_RoR_EP	2016010814	0.373333
SIC37	S8	Hydro_RoR_EP	2016010814	0.55
SIC38	S4	Hydro_RoR_EP	2016010814	1.01852
SIC39	S8	Hydro_RoR_EP	2016010814	1.05263
SIC4	S3	Hydro_RoR_EP	2016010814	0.442177
SIC40	S1	Hydro_RoR_EP	2016010814	0.632653
SIC41	S18	Hydro_RoR_EP	2016010814	0
SIC42	S1	Hydro_RoR_EP	2016010814	0.622
SIC43	S7	Hydro_RoR_EP	2016010814	0.244898
SIC44	S1	Hydro_RoR_EP	2016010814	0.267857
SIC45	S4	Hydro_RoR_EP	2016010814	0.655738
SIC46	S4	Hydro_RoR_EP	2016010814	0.506667
SIC47	S8	Hydro_RoR_EP	2016010814	0.417582
SIC48	S3	Hydro_RoR_EP	2016010814	0
SIC49	S3	Hydro_RoR_EP	2016010814	0
SIC5	S3	Hydro_RoR_EP	2016010814	0.788804
SIC50	S4	Hydro_RoR_EP	2016010814	0.7
SIC51	S8	Hydro_RoR_EP	2016010814	0
SIC52	S8	Hydro_RoR_EP	2016010814	0.428571
SIC53	S18	Hydro_RoR_EP	2016010814	0
SIC6	S4	Hydro_RoR_EP	2016010814	0.385965
SIC7	S4	Hydro_RoR_EP	2016010814	0.535484
SIC70	S7	Wind_EP	2016010814	0.203297
SIC71	S7	Wind_EP	2016010814	0.168333
SIC72	S10	Wind_EP	2016010814	0.378788
SIC73	S5	Wind_EP	2016010814	0.16087
SIC74	S7	Wind_EP	2016010814	0.170833
SIC8	S4	Hydro_RoR_EP	2016010814	0.506742
SIC9	S4	Hydro_RoR_EP	2016010814	0.897959
SIC1	S7	Hydro_RoR_EP	2016010816	0.111111
SIC10	S4	Hydro_RoR_EP	2016010816	0.881818
SIC11	S4	Hydro_RoR_EP	2016010816	1
SIC12	S4	Hydro_RoR_EP	2016010816	0.483871
SIC13	S4	Hydro_RoR_EP	2016010816	0.802632
SIC14	S4	Hydro_RoR_EP	2016010816	0
SIC15	S4	Hydro_RoR_EP	2016010816	0.916667
SIC16	S8	Hydro_RoR_EP	2016010816	1.01124
SIC17	S8	Hydro_RoR_EP	2016010816	0
SIC18	S11	Hydro_RoR_EP	2016010816	0.975
SIC19	S1	Hydro_RoR_EP	2016010816	0.459641
SIC2	S3	Hydro_RoR_EP	2016010816	0.827273
SIC20	S18	Hydro_RoR_EP	2016010816	0.587549
SIC21	S18	Hydro_RoR_EP	2016010816	0.539216
SIC22	S18	Hydro_RoR_EP	2016010816	0
