ampl.tab 3 4
load_area	hydro_project_id	date	technology	technology_id	capacity_mw	avg_output
UT_S	1207959593	45051217	Hydro_NonPumped	15	14.3	6.7520564516129
UT_S	1207959593	35051208	Hydro_NonPumped	15	14.3	6.7520564516129
UT_S	1207959593	25051201	Hydro_NonPumped	15	14.3	6.7520564516129
UT_S	1207959593	45051221	Hydro_NonPumped	15	14.3	6.7520564516129
UT_S	1207959593	35051218	Hydro_NonPumped	15	14.3	6.7520564516129
WA_ID_AVA	1207959594	15041208	Hydro_NonPumped	15	3717.4	1119.52959677419
WA_ID_AVA	1207959594	25051201	Hydro_NonPumped	15	3717.4	951.453844086021
WA_ID_AVA	1207959594	45051221	Hydro_NonPumped	15	3717.4	951.453844086021
WA_ID_AVA	1207959594	35051218	Hydro_NonPumped	15	3717.4	951.453844086021
WA_ID_AVA	1207959594	25051215	Hydro_NonPumped	15	3717.4	951.453844086021
WA_ID_AVA	1207959594	15051216	Hydro_NonPumped	15	3717.4	951.453844086021
WA_ID_AVA	1207959594	45051217	Hydro_NonPumped	15	3717.4	951.453844086021
WA_ID_AVA	1207959594	35051208	Hydro_NonPumped	15	3717.4	951.453844086021
WA_N_CEN	1207959595	15041208	Hydro_NonPumped	15	14007.5	7097.00581989247
WA_N_CEN	1207959595	15051216	Hydro_NonPumped	15	14007.5	5948.35995967742
WA_N_CEN	1207959595	45051217	Hydro_NonPumped	15	14007.5	5948.35995967742
WA_N_CEN	1207959595	35051208	Hydro_NonPumped	15	14007.5	5948.35995967742
WA_N_CEN	1207959595	25051201	Hydro_NonPumped	15	14007.5	5948.35995967742
WA_N_CEN	1207959595	45051221	Hydro_NonPumped	15	14007.5	5948.35995967742
WA_N_CEN	1207959595	35051218	Hydro_NonPumped	15	14007.5	5948.35995967742
WA_N_CEN	1207959595	25051215	Hydro_NonPumped	15	14007.5	5948.35995967742
WA_N_CEN	1207959596	15041208	Hydro_Pumped	16	314	6.66885486953627
WA_N_CEN	1207959596	45051221	Hydro_Pumped	16	314	0.934469600000368
WA_N_CEN	1207959596	35051218	Hydro_Pumped	16	314	0.934469600000368
WA_N_CEN	1207959596	25051215	Hydro_Pumped	16	314	0.934469600000368
WA_N_CEN	1207959596	15051216	Hydro_Pumped	16	314	0.934469600000368
WA_N_CEN	1207959596	45051217	Hydro_Pumped	16	314	0.934469600000368
WA_N_CEN	1207959596	35051208	Hydro_Pumped	16	314	0.934469600000368
WA_N_CEN	1207959596	25051201	Hydro_Pumped	16	314	0.934469600000368
WA_W	1207959597	15041208	Hydro_NonPumped	15	2710.2	1147.55912634409
WA_W	1207959597	15051216	Hydro_NonPumped	15	2710.2	1076.70190860215
WA_W	1207959597	45051217	Hydro_NonPumped	15	2710.2	1076.70190860215
WA_W	1207959597	35051208	Hydro_NonPumped	15	2710.2	1076.70190860215
WA_W	1207959597	25051201	Hydro_NonPumped	15	2710.2	1076.70190860215
WA_W	1207959597	45051221	Hydro_NonPumped	15	2710.2	1076.70190860215
WA_W	1207959597	35051218	Hydro_NonPumped	15	2710.2	1076.70190860215
WA_W	1207959597	25051215	Hydro_NonPumped	15	2710.2	1076.70190860215
WY_NW	1207959598	15041208	Hydro_NonPumped	15	49.3	14.0200134408602
WY_NW	1207959598	45051221	Hydro_NonPumped	15	49.3	9.39381720430107
WY_NW	1207959598	35051218	Hydro_NonPumped	15	49.3	9.39381720430107
WY_NW	1207959598	25051215	Hydro_NonPumped	15	49.3	9.39381720430107
WY_NW	1207959598	15051216	Hydro_NonPumped	15	49.3	9.39381720430107
WY_NW	1207959598	45051217	Hydro_NonPumped	15	49.3	9.39381720430107
WY_NW	1207959598	35051208	Hydro_NonPumped	15	49.3	9.39381720430107
WY_NW	1207959598	25051201	Hydro_NonPumped	15	49.3	9.39381720430107
WY_SE	1207959599	15041208	Hydro_NonPumped	15	240.8	46.2931989247312
WY_SE	1207959599	45051217	Hydro_NonPumped	15	240.8	22.877688172043
WY_SE	1207959599	35051208	Hydro_NonPumped	15	240.8	22.877688172043
WY_SE	1207959599	25051201	Hydro_NonPumped	15	240.8	22.877688172043
WY_SE	1207959599	45051221	Hydro_NonPumped	15	240.8	22.877688172043
WY_SE	1207959599	35051218	Hydro_NonPumped	15	240.8	22.877688172043
WY_SE	1207959599	25051215	Hydro_NonPumped	15	240.8	22.877688172043
WY_SE	1207959599	15051216	Hydro_NonPumped	15	240.8	22.877688172043
WY_SW	1207959600	15041208	Hydro_NonPumped	15	11.2	5.01735215053763
WY_SW	1207959600	45051221	Hydro_NonPumped	15	11.2	6.9969623655914
WY_SW	1207959600	35051218	Hydro_NonPumped	15	11.2	6.9969623655914
WY_SW	1207959600	25051215	Hydro_NonPumped	15	11.2	6.9969623655914
WY_SW	1207959600	15051216	Hydro_NonPumped	15	11.2	6.9969623655914
WY_SW	1207959600	45051217	Hydro_NonPumped	15	11.2	6.9969623655914
WY_SW	1207959600	35051208	Hydro_NonPumped	15	11.2	6.9969623655914
WY_SW	1207959600	25051201	Hydro_NonPumped	15	11.2	6.9969623655914
